round_shots,1500,700,500,400,200,200,200,200,200,200,100
round_queries,1500,2100,3500,7600,12200,26600,53400,107400,237800,534200,632900
round_k,0,1,3,9,30,66,133,268,594,1335,3164
round_shots,1400,800,400,300,300,200,200,200,300,100
round_queries,1400,2400,4400,9900,24300,46200,104200,245800,831900,725300
round_k,0,1,5,16,40,115,260,614,1386,3626
round_shots,1400,700,300,300,200,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,8200,17800,37800,81400,172600,380600,850200
round_k,0,1,3,7,20,44,94,203,431,951,2125
round_shots,1000,500,400,300,300,300,300,300,200,200,100
round_queries,1000,1500,2800,4500,9900,24300,52500,137100,241800,562600,645500
round_k,0,1,3,7,16,40,87,228,604,1406,3227
round_shots,1100,900,300,300,200,200,200,200,300,200,200
round_queries,1100,2700,2100,4500,8200,17000,34200,74200,248100,418600,982600
round_k,0,1,3,7,20,42,85,185,413,1046,2456
round_shots,1200,700,300,400,300,300,200,300,200,200,200
round_queries,1200,2100,2100,6000,9900,23100,40200,125100,213400,460600,1068200
round_k,0,1,3,7,16,38,100,208,533,1151,2670
round_shots,1300,800,300,300,200,400,200,300,300,300,200
round_queries,1300,2400,2100,4500,8200,34000,41000,134100,356100,732900,1120600
round_k,0,1,3,7,20,42,102,223,593,1221,2801
round_shots,1100,700,300,300,300,300,200,200,300,400,200
round_queries,1100,2100,2100,4500,12300,26100,40600,91000,282900,906800,1134200
round_k,0,1,3,7,20,43,101,227,471,1133,2835
round_shots,1500,600,300,300,300,300,200,200,200,200,200
round_queries,1500,1800,2100,4500,9900,21300,33400,74200,161800,339800,784200
round_k,0,1,3,7,16,35,83,185,404,849,1960
round_shots,1300,600,400,300,200,200,200,200,200,200,200,100
round_queries,1300,1800,2800,4500,6600,13800,29800,63400,131000,285400,653000,755300
round_k,0,1,3,7,16,34,74,158,327,713,1632,3776
round_shots,1300,800,300,300,200,200,200,200,200,200,200
round_queries,1300,2400,2100,4500,6600,14600,31400,68600,151000,349400,812600
round_k,0,1,3,7,16,36,78,171,377,873,2031
round_shots,1100,600,300,300,300,200,200,300,200,200,200
round_queries,1100,1800,2100,4500,9900,17000,34600,112500,183400,414600,966200
round_k,0,1,3,7,16,42,86,187,458,1036,2415
round_shots,1200,700,300,400,200,200,200,200,200,200,100
round_queries,1200,2100,2100,6000,9000,20200,43400,101000,229800,538200,623900
round_k,0,1,3,7,22,50,108,252,574,1345,3119
round_shots,1200,700,300,300,300,300,200,200,200,200,100
round_queries,1200,2100,2100,4500,11100,26700,45800,99800,221800,486600,567900
round_k,0,1,3,7,18,44,114,249,554,1216,2839
round_shots,1300,900,400,300,300,200,200,200,300,200,200
round_queries,1300,2700,2800,4500,11100,18600,38600,83000,249300,387000,884600
round_k,0,1,3,7,18,46,96,207,415,967,2211
round_shots,900,400,300,200,300,200,200,200,200,200,200
round_queries,900,1200,2100,3000,9900,16200,33000,72600,160600,354200,824200
round_k,0,1,3,7,16,40,82,181,401,885,2060
round_shots,1100,600,400,300,200,300,300,200,200,200,100
round_queries,1100,1800,2800,4500,6600,20700,59100,112200,244200,563400,658500
round_k,0,1,3,7,16,34,98,280,610,1408,3292
round_shots,1300,700,300,300,200,200,200,200,200,200,300
round_queries,1300,2100,2100,4500,8200,17000,37800,76200,161400,368600,1195500
round_k,0,1,3,7,20,42,94,190,403,921,1992
round_shots,1500,500,300,300,200,200,200,200,200,200,200
round_queries,1500,1500,2100,4500,6600,14600,30600,67800,150200,340600,735000
round_k,0,1,3,7,16,36,76,169,375,851,1837
round_shots,1200,500,300,300,300,200,200,200,200,300,200
round_queries,1200,1500,2100,4500,12300,21000,44200,98200,202200,624900,919000
round_k,0,1,3,7,20,52,110,245,505,1041,2297
round_shots,1100,600,300,300,300,200,200,400,200,200,200,100
round_queries,1100,1800,2100,4500,9900,16200,33000,139600,154600,325000,658600,733100
round_k,0,1,3,7,16,40,82,174,386,812,1646,3665
round_shots,1300,500,300,300,200,200,200,200,200,200,200
round_queries,1300,1500,2100,4500,8200,17800,37800,79400,171400,385000,875400
round_k,0,1,3,7,20,44,94,198,428,962,2188
round_shots,1400,600,300,300,200,300,200,200,200,200,100
round_queries,1400,1800,2100,4500,8200,25500,47400,103000,226600,515400,606500
round_k,0,1,3,7,20,42,118,257,566,1288,3032
round_shots,1600,600,300,200,300,200,200,200,200,200,200
round_queries,1600,1800,2100,3000,9900,16200,33800,73400,167400,381800,877400
round_k,0,1,3,7,16,40,84,183,418,954,2193
round_shots,1300,600,300,300,200,200,300,200,200,200,200
round_queries,1300,1800,2100,4500,6600,14600,47100,87800,198200,447000,1001400
round_k,0,1,3,7,16,36,78,219,495,1117,2503
round_shots,1500,600,300,300,200,200,200,200,300,200,200
round_queries,1500,1800,2100,4500,6600,13400,28200,60200,201900,347800,804200
round_k,0,1,3,7,16,33,70,150,336,869,2010
round_shots,1400,500,300,200,300,200,200,200,200,200,200
round_queries,1400,1500,2100,3000,9900,16200,36200,79000,178600,399400,865800
round_k,0,1,3,7,16,40,90,197,446,998,2164
round_shots,1100,600,300,300,200,300,300,300,300,400,100
round_queries,1100,1800,2100,4500,7400,24300,62700,129300,318900,883600,604700
round_k,0,1,3,7,18,40,104,215,531,1104,3023
round_shots,1400,700,300,200,300,400,400,200,200,200,200
round_queries,1400,2100,2100,3000,9900,28400,60400,81400,173000,384600,884600
round_k,0,1,3,7,16,35,75,203,432,961,2211
round_shots,1100,700,300,300,300,200,200,200,200,200,200
round_queries,1100,2100,2100,4500,11100,19400,40200,84200,179400,395400,917400
round_k,0,1,3,7,18,48,100,210,448,988,2293
round_shots,1200,700,300,400,300,200,300,200,200,200,100
round_queries,1200,2100,2100,6000,13500,23000,69300,107000,238600,538200,610700
round_k,0,1,3,7,22,57,115,267,596,1345,3053
round_shots,1300,700,400,300,500,300,300,200,200,300,200
round_queries,1300,2100,2800,4500,15500,21300,45300,72200,144600,506100,865800
round_k,0,1,3,7,15,35,75,180,361,843,2164
round_shots,900,600,300,400,200,200,200,200,200,200,200,100
round_queries,900,1800,2100,6000,6600,15400,33000,66600,137800,301800,668200,744700
round_k,0,1,3,7,16,38,82,166,344,754,1670,3723
round_shots,1200,600,300,300,200,200,200,200,200,300,100
round_queries,1200,1800,2100,4500,8200,18600,40200,87000,199400,663900,559900
round_k,0,1,3,7,20,46,100,217,498,1106,2799
round_shots,1000,600,300,300,200,300,300,200,200,200,200
round_queries,1000,1800,2100,4500,6600,21900,56100,91400,195400,437000,895000
round_k,0,1,3,7,16,36,93,228,488,1092,2237
round_shots,1300,700,300,300,200,200,300,300,200,200,100
round_queries,1300,2100,2100,4500,7400,16200,54300,135900,224200,501400,578500
round_k,0,1,3,7,18,40,90,226,560,1253,2892
round_shots,1200,600,300,300,200,200,200,200,200,200,200,100
round_queries,1200,1800,2100,4500,6600,14600,29400,63800,135800,289800,618600,687500
round_k,0,1,3,7,16,36,73,159,339,724,1546,3437
round_shots,1100,1300,300,400,300,200,200,300,200,200,200
round_queries,1100,3900,2100,6000,13500,21800,45800,144300,247000,518200,1185000
round_k,0,1,3,7,22,54,114,240,617,1295,2962
round_shots,1100,600,400,400,300,200,200,200,200,200,100
round_queries,1100,1800,2800,7600,12300,20600,44200,95800,209400,481400,569500
round_k,0,1,3,9,20,51,110,239,523,1203,2847
round_shots,1400,700,300,300,200,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,8200,17800,37800,83000,166200,353000,809800
round_k,0,1,3,7,20,44,94,207,415,882,2024
round_shots,1400,600,300,300,300,200,200,200,200,300,200
round_queries,1400,1800,2100,4500,9900,16200,33000,69000,154200,496500,787800
round_k,0,1,3,7,16,40,82,172,385,827,1969
round_shots,1200,600,300,300,300,300,300,300,300,200,100
round_queries,1200,1800,2100,4500,9900,24300,61500,156300,396900,649000,681900
round_k,0,1,3,7,16,40,102,260,661,1622,3409
round_shots,1800,600,300,300,300,200,200,300,300,400,200
