round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,600,900,300,200,200,200,200,200,200,300,300,400,400,200
round_queries,400,600,1400,9000,27900,19500,29800,63400,140200,300600,664200,1502200,5135100,12975900,35381200,79122000,95571400
round_k,0,1,3,7,15,32,74,158,350,751,1660,3755,8558,21626,44226,98902,238928
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,300,300,400,200,300,200,200,200,300,300,300,200,200,200
round_queries,400,600,2100,4500,14000,18200,56700,94600,196200,425800,1427100,3566700,8447700,14665400,32479800,73991400
round_k,0,1,3,7,17,45,94,236,490,1064,2378,5944,14079,36663,81199,184978
round_shots,400,200,200,500,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,400,600,1400,7500,15300,25000,53400,117800,260200,567000,1287800,2914600,6559800,14707800,33364200,75978600
round_k,0,1,3,7,25,62,133,294,650,1417,3219,7286,16399,36769,83410,189946
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,600,300,300,200,300,300,300,200,200,200,200,200,300,100
round_queries,400,600,4200,7500,17100,28200,86100,219900,514500,820200,1809400,4097000,8875400,19853000,66423300,52418100
round_k,0,1,3,12,28,70,143,366,857,2050,4523,10242,22188,49632,110705,262090
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,400,400,300,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,400,600,2800,6000,10500,16600,35400,73400,153400,332600,743000,1663000,3748200,8461400,19218200,57691500,102948600
round_k,0,1,3,7,17,41,88,183,383,831,1857,4157,9370,21153,48045,96152,257371
round_shots,400,200,200,100,100,100,300,300,300,200,200,200,200,200,200,200,200
round_queries,400,600,1400,1700,3500,7300,45300,93300,237900,361400,754200,1674200,3579400,8026600,18216200,41534600,85313000
round_k,0,1,3,8,17,36,75,155,396,903,1885,4185,8948,20066,45540,103836,213282
round_shots,400,300,600,300,200,200,200,300,300,200,200,200,300,200,200,200
round_queries,400,900,4200,7500,11800,25000,51800,162900,422100,722200,1569000,3410200,11044500,18925800,43283000,97027400
round_k,0,1,3,12,29,62,129,271,703,1805,3922,8525,18407,47314,108207,242568
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,400,600,300,200,200,200,300,200,300,200,200,200,200,200,200
round_queries,400,600,2800,9000,9300,15000,31800,66200,213900,390600,1218300,2097000,4661400,10630600,22188200,45864200,95049000
round_k,0,1,3,7,15,37,79,165,356,976,2030,5242,11653,26576,55470,114660,237622
round_shots,400,200,200,400,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,400,600,1400,6000,14700,23000,48200,100200,209800,467800,1010600,2256200,5135400,10663000,23181000,52763400,112927400
round_k,0,1,3,7,24,57,120,250,524,1169,2526,5640,12838,26657,57952,131908,282318
round_shots,400,200,200,100,200,600,300,300,200,200,200,200,200,200,200,200
round_queries,400,600,1400,1700,7000,47400,91500,218700,342200,741000,1629000,3645000,7622200,17356200,39601400,89163000
round_k,0,1,3,8,17,39,152,364,855,1852,4072,9112,19055,43390,99003,222907
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,600,300,300,400,400,300,200,200,200,300,300,300,100
round_queries,400,600,1400,9000,17100,38700,142000,313200,503100,871000,1930200,4215800,13669500,28960500,64251300,56405900
round_k,0,1,3,7,28,64,177,391,838,2177,4825,10539,22782,48267,107085,282029
round_shots,400,200,200,700,300,200,200,200,200,300,300,300,300,200,200,200
round_queries,400,600,1400,11900,20100,31000,67800,148200,337000,1096500,2367300,5355900,13001100,21370600,48640200,98944600
round_k,0,1,3,8,33,77,169,370,842,1827,3945,8926,21668,53426,121600,247361
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,800,300,300,300,300,300,300,300,300,300,400,300,100
round_queries,400,600,1400,12000,18300,44100,102900,228900,483300,1161300,3050100,7118100,16251300,50048400,90680700,68206300
round_k,0,1,3,7,30,73,171,381,805,1935,5083,11863,27085,62560,151134,341031
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,200,400,400,300,200,200,200,300,200,300,300,300,300,200
round_queries,400,600,1400,3400,15600,32400,53100,83400,176600,388200,1225500,2111400,6502500,14743500,30229500,63042900,103151400
round_k,0,1,3,8,19,40,88,208,441,970,2042,5278,10837,24572,50382,105071,257878
round_shots,400,200,300,300,300,300,200,300,300,300,200,300,200,200,200,200
round_queries,400,600,2100,4500,11100,26700,47400,146700,392700,1001100,1660600,5114700,9259000,20343000,43786600,94243400
round_k,0,1,3,7,18,44,118,244,654,1668,4151,8524,23147,50857,109466,235608
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,700,300,200,200,200,200,300,200,200,200,200,200,200
round_queries,400,600,1400,10500,18300,28600,60200,133000,286600,974700,1615400,3405800,7362200,16381800,36740200,83252200
round_k,0,1,3,7,30,71,150,332,716,1624,4038,8514,18405,40954,91850,208130
round_shots,400,200,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,400,600,2100,4500,11700,19000,39800,82600,179000,381000,781800,1677400,3773800,8296200,18499400,41567400,89179400
round_k,0,1,3,7,19,47,99,206,447,952,1954,4193,9434,20740,46248,103918,222948
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,200,400,300,300,200,200,200,200,200,200,200,200
round_queries,400,600,1400,1700,7000,31600,71700,174300,273000,597000,1339400,3014600,6821000,15527800,35234200,73056200
round_k,0,1,3,8,17,39,119,290,682,1492,3348,7536,17052,38819,88085,182640
round_shots,400,200,200,400,300,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,400,600,1400,6000,14100,21800,46600,102200,214600,455800,1014200,2249400,5003800,10837000,23965800,54505800,62266300
round_k,0,1,3,7,23,54,116,255,536,1139,2535,5623,12509,27092,59914,136264,311331
round_shots,400,200,200,300,300,300,300,300,300,200,200,200,200,200,200,200,100
round_queries,400,600,1400,4500,9300,23700,57300,132900,310500,532600,1196600,2663400,6017000,13022200,28305000,63557000,67018100
round_k,0,1,3,7,15,39,95,221,517,1331,2991,6658,15042,32555,70762,158892,335090
round_shots,400,200,200,100,200,400,600,300,200,300,200,200,300,400,300,300,100
round_queries,400,600,1400,1700,7000,32400,101400,108900,171800,534900,941000,2101400,6392700,18873200,34676700,70942500,48380900
round_k,0,1,3,8,17,40,84,181,429,891,2352,5253,10654,23591,57794,118237,241904
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,200,300,400,300,200,300,200,200,200,300,200,200,200
round_queries,400,600,1400,3400,10500,35600,69300,108200,338700,582600,1298600,2709000,8304300,14014600,30389400,69440200
round_k,0,1,3,8,17,44,115,270,564,1456,3246,6772,13840,35036,75973,173600
round_shots,400,200,200,200,300,300,300,200,300,200,200,200,200,200,200,200,100
round_queries,400,600,1400,3000,9300,20700,53100,93400,290700,499400,1132200,2545400,5660600,11996200,24909400,55556600,63260900
round_k,0,1,3,7,15,34,88,233,484,1248,2830,6363,14151,29990,62273,138891,316304
round_shots,400,200,200,300,300,300,300,200,300,200,200,200,300,200,300,400
round_queries,400,600,1400,5100,11100,26100,66900,105000,328500,552600,1236600,2751400,8566500,14481000,46587300,154430000
round_k,0,1,3,8,18,43,111,262,547,1381,3091,6878,14277,36202,77645,193037
round_shots,400,200,300,400,300,200,200,200,200,200,200,200,300,200,200,200,100
round_queries,400,600,2100,6000,12300,19400,40600,89000,191800,429000,953000,2151400,7195500,12810600,29257800,62189000,66254100
round_k,0,1,3,7,20,48,101,222,479,1072,2382,5378,11992,32026,73144,155472,331270
round_shots,400,200,200,500,300,300,300,200,200,200,200,300,300,300,300,200
round_queries,400,600,1400,7500,15300,36900,75300,125800,268200,600200,1312200,4379100,10742700,22065300,51545700,85534200
round_k,0,1,3,7,25,61,125,314,670,1500,3280,7298,17904,36775,85909,213835
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,600,300,200,200,200,200,300,200,200,200,200,200,300
round_queries,400,600,1400,9000,16500,25000,53800,117400,246600,810300,1403800,3133400,7091800,16181000,35472600,111195300
round_k,0,1,3,7,27,62,134,293,616,1350,3509,7833,17729,40452,88681,185325
round_shots,400,200,300,400,300,200,200,200,200,200,200,200,200,300,300,400,100
round_queries,400,600,2100,6000,13500,21400,45800,101000,217800,481000,1027400,2154600,4565000,15381900,30984300,85371600,52990300
round_k,0,1,3,7,22,53,114,252,544,1202,2568,5386,11412,25636,51640,106714,264951
round_shots,400,200,200,200,500,300,200,200,200,300,200,300,300,200,200,200
round_queries,400,600,1400,3400,18500,37500,55400,116600,243400,813300,1369400,4452300,11822700,21692600,46333000,98877000
round_k,0,1,3,8,18,62,138,291,608,1355,3423,7420,19704,54231,115832,247192
round_shots,400,200,300,300,400,200,200,300,200,200,200,200,200,200,200,300,100
round_queries,400,600,2100,4500,14000,18200,38600,128100,223800,496200,1067800,2415800,5457000,12013400,26817800,91417500,61011900
round_k,0,1,3,7,17,45,96,213,559,1240,2669,6039,13642,30033,67044,152362,305059
round_shots,400,200,200,600,300,200,200,200,200,200,200,200,300,200,200,200,100
round_queries,400,600,1400,9000,16500,26600,55800,122600,257400,563000,1263800,2859800,9377100,15827000,32147800,64555000,71602700
round_k,0,1,3,7,27,66,139,306,643,1407,3159,7149,15628,39567,80369,161387,358013
round_shots,400,200,300,300,300,200,200,200,200,200,200,200,200,200,200,300,100
round_queries,400,600,2100,4500,11700,18600,39000,81400,170600,370200,831800,1871000,4233000,9407400,21048600,71747100,56690900
round_k,0,1,3,7,19,46,97,203,426,925,2079,4677,10582,23518,52621,119578,283454
round_shots,400,200,200,400,300,200,300,200,300,200,200,200,200,200,200,200,100
round_queries,400,600,1400,6000,12900,20200,65100,114200,373500,651400,1394600,3136600,6441400,14569400,32076200,72576200,78045700
round_k,0,1,3,7,21,50,108,285,622,1628,3486,7841,16103,36423,80190,181440,390228
round_shots,400,200,200,200,400,300,300,200,300,300,200,200,200,200,200,200
round_queries,400,600,1400,3400,15600,37500,90900,140200,438300,1079700,1719400,3776600,8539800,18994600,43258600,96153800
round_k,0,1,3,8,19,62,151,350,730,1799,4298,9441,21349,47486,108146,240384
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,500,500,300,200,300,200,200,200,200,400,300,200,200,100
round_queries,400,600,1400,7500,15500,19500,29400,96300,164600,343400,714600,1452600,6306800,11733900,20085000,45789000,51731900
round_k,0,1,3,7,15,32,73,160,411,858,1786,3631,7883,19556,50212,114472,258659
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,600,300,200,200,300,200,200,200,200,200,300,300,200
round_queries,400,600,1400,9000,16500,24600,52600,161700,276600,590600,1310600,2918600,6623400,21204900,54947700,98485400
round_k,0,1,3,7,27,61,131,269,691,1476,3276,7296,16558,35341,91579,246213
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,300,300,300,200,300,200,300,200,200,200,200,200,300,300
round_queries,400,600,2100,4500,11700,19400,60300,105800,327900,560200,1230600,2767000,6245800,13992200,43021500,97063500
round_k,0,1,3,7,19,48,100,264,546,1400,3076,6917,15614,34980,71702,161772
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,800,300,300,300,200,200,200,200,200,200,200,200,300,200
round_queries,400,600,5600,8700,19500,48300,80200,169800,382600,809000,1675000,3662200,8259800,18299800,56581500,91875400
round_k,0,1,3,14,32,80,200,424,956,2022,4187,9155,20649,45749,94302,229688
round_shots,400,200,300,300,300,200,200,200,300,200,200,200,200,200,200,200,200
round_queries,400,600,2100,4500,12900,19800,42200,86200,264900,426600,857400,1885000,4237000,9017400,20171800,45613000,102348600
round_k,0,1,3,7,21,49,105,215,441,1066,2143,4712,10592,22543,50429,114032,255871
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,400,300,200,200,200,200,200,300,200,200,200,200,200,100
round_queries,400,600,1400,6000,13500,20200,43000,94600,203800,451000,1453500,2600600,5487000,12206200,27887000,58709800,64556700
round_k,0,1,3,7,22,50,107,236,509,1127,2422,6501,13717,30515,69717,146774,322783
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,700,1300,400,200,200,200,200,200,200,200,200,200,200,200
round_queries,400,600,1400,10500,40300,38000,45400,94200,208600,455000,1020200,2306600,5044600,10320600,23145400,50156200,114567000
round_k,0,1,3,7,15,47,113,235,521,1137,2550,5766,12611,25801,57863,125390,286417
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,300,300,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,400,600,1400,4500,9300,22500,36600,78600,173000,383800,834200,1853400,4194600,9538600,21707400,45359800,102820200
round_k,0,1,3,7,15,37,91,196,432,959,2085,4633,10486,23846,54268,113399,257050
round_shots,400,200,300,400,300,300,300,200,200,200,200,200,300,200,300,200
round_queries,400,600,2100,6000,12900,30900,72300,123800,249000,552600,1245400,2775000,8541900,14520600,46983300,83855000
round_k,0,1,3,7,21,51,120,309,622,1381,3113,6937,14236,36301,78305,209637
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
round_shots,400,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,1400,1700,3500,7300,15500,33100,70900,151900,325300,696900,1493100,3199100,6854300,14686100,31466700,67421300
round_k,0,1,3,8,17,36,77,165,354,759,1626,3484,7465,15995,34271,73430,157333,337106
