round_shots,1900,600,600,500,600,200,300,200,200,200,300,300,200
round_queries,1900,3000,6600,12500,31800,21800,68700,125400,258200,525800,1740300,4617300,7920600
round_k,0,2,5,12,26,54,114,313,645,1314,2900,7695,19801
round_shots,2000,500,300,300,300,300,200,200,200,200,200,200,200
round_queries,2000,2500,3300,6900,14100,31500,55800,119800,272200,615400,1344600,3077800,7122200
round_k,0,2,5,11,23,52,139,299,680,1538,3361,7694,17805
round_shots,2500,600,400,500,400,300,400,200,300,200,200,200,200
round_queries,2500,3000,4400,12500,26000,48300,136400,165800,503100,869800,1986600,4551800,10468600
round_k,0,2,5,12,32,80,170,414,838,2174,4966,11379,26171
round_shots,2200,600,600,200,200,400,500,400,400,400,200,200,200
round_queries,2200,3000,7800,5800,11800,51600,130500,242800,581200,1250800,1678600,3818600,8751400
round_k,0,2,6,14,29,64,130,303,726,1563,4196,9546,21878
round_shots,2300,600,500,300,400,200,200,200,200,200,200,200,200
round_queries,2300,3000,6500,9300,29200,39400,85000,185800,425800,958600,2185400,4972600,11185400
round_k,0,2,6,15,36,98,212,464,1064,2396,5463,12431,27963
round_shots,2100,600,400,400,300,200,300,300,300,200,200,200,200
round_queries,2100,3000,4400,10000,16500,23000,76500,183300,499500,869000,1769800,3779000,8151400
round_k,0,2,5,12,27,57,127,305,832,2172,4424,9447,20378
round_shots,2300,500,500,400,400,300,400,200,200,200,200,200,200
round_queries,2300,2500,6500,11600,23600,35700,95600,155400,321400,693000,1479000,3313000,7548200
round_k,0,2,6,14,29,59,119,388,803,1732,3697,8282,18870
round_shots,2600,700,400,200,200,300,200,200,200,200,200,200,200
round_queries,2600,3500,5200,7400,16200,50100,88200,198600,418600,909000,2070200,4639800,10581000
round_k,0,2,6,18,40,83,220,496,1046,2272,5175,11599,26452
round_shots,2200,500,400,700,300,400,200,300,200,200,200,200,200
round_queries,2200,2500,4400,17500,17700,50000,74600,234900,407800,826600,1749000,3972200,9191800
round_k,0,2,5,12,29,62,186,391,1019,2066,4372,9930,22979
round_shots,2700,600,400,400,200,300,200,200,200,200,200,200,200
round_queries,2700,4200,6800,14800,18200,57900,85800,181400,367400,789400,1808600,3690600,7973800
round_k,0,3,8,18,45,96,214,453,918,1973,4521,9226,19934
round_shots,2400,500,400,500,300,200,300,200,200,200,300,200,200
round_queries,2400,2500,5200,14500,19500,34600,105300,187000,402600,891000,2913900,4982600,10819000
round_k,0,2,6,14,32,86,175,467,1006,2227,4856,12456,27047
round_shots,2300,600,500,500,600,300,200,200,300,200,200,200,100
round_queries,2300,3000,6500,14500,47400,55500,95800,208200,698100,1285800,2843000,6506600,7496300
round_k,0,2,6,14,39,92,239,520,1163,3214,7107,16266,37481
round_shots,2400,500,500,400,500,500,300,200,200,200,200,200,200,100
round_queries,2400,2500,5500,10000,26500,57500,89700,137800,310200,625000,1331400,2963400,6754200,7777900
round_k,0,2,5,12,26,57,149,344,775,1562,3328,7408,16885,38889
round_shots,2900,500,600,300,300,300,200,200,200,200,200,300,300
round_queries,2900,2500,7800,9300,20100,41700,60600,125000,279000,612600,1392600,4618500,10941300
round_k,0,2,6,15,33,69,151,312,697,1531,3481,7697,18235
round_shots,2300,500,400,500,700,200,300,200,200,200,200,200,300
round_queries,2300,2500,4400,12500,41300,31400,97500,151800,314600,703800,1559400,3403400,11462700
round_k,0,2,5,12,29,78,162,379,786,1759,3898,8508,19104
round_shots,1800,600,500,400,300,200,300,300,100,200,200,200,100,200
round_queries,1800,3000,5500,9200,14700,21000,71100,151500,102700,414200,874200,1821000,1853100,7448600
round_k,0,2,5,11,24,52,118,252,513,1035,2185,4552,9265,18621
round_shots,3000,400,500,500,400,400,300,200,100,300,100,400
round_queries,3000,2000,5500,12500,26000,62000,157500,283000,312500,1971900,1831100,14650000
round_k,0,2,5,12,32,77,262,707,1562,3286,9155,18312
round_shots,2800,500,600,500,400,400,200,300,200,200,200,300,300
round_queries,2800,2500,7800,14500,26800,57200,59800,192300,277000,601800,1361800,4313700,11208300
round_k,0,2,6,14,33,71,149,320,692,1504,3404,7189,18680
round_shots,2100,600,500,500,300,200,200,200,300,300,200,200,100
round_queries,2100,3000,5500,12500,19500,33400,73800,152200,508500,1400100,2455800,5588200,6357700
round_k,0,2,5,12,32,83,184,380,847,2333,6139,13970,31788
round_shots,1700,600,500,400,300,300,300,300,200,200,200,200,200
round_queries,1700,3000,5500,10000,15900,32100,84300,189900,329400,729400,1607800,3584600,8255400
round_k,0,2,5,12,26,53,140,316,823,1823,4019,8961,20638
round_shots,2000,600,800,300,300,200,200,200,200,200,200,300,200
round_queries,2000,3000,10400,8700,17700,25800,53800,118200,256200,569800,1299800,4176300,7406600
round_k,0,2,6,14,29,64,134,295,640,1424,3249,6960,18516
round_shots,2200,500,500,600,300,200,300,300,200,200,200,200,200
round_queries,2200,2500,5500,15000,17700,29800,96300,219900,373800,802600,1830200,4127000,9324600
round_k,0,2,5,12,29,74,160,366,934,2006,4575,10317,23311
round_shots,2100,600,600,500,200,300,300,300,200,200,200,200,200
round_queries,2100,3000,7800,15500,13400,41700,108900,275700,388600,827800,1872200,4121000,9321400
round_k,0,2,6,15,33,69,181,459,971,2069,4680,10302,23303
round_shots,1500,600,500,300,300,700,300,300,200,200,200,200,200
round_queries,1500,3000,5500,6900,15900,83300,96900,196500,317000,660200,1407400,3187400,7152600
round_k,0,2,5,11,26,59,161,327,792,1650,3518,7968,17881
round_shots,2500,600,500,400,200,400,300,300,200,200,200,200,100
round_queries,2500,3000,6500,12400,13400,55600,128700,313500,515000,1175000,2660600,6027000,6433300
round_k,0,2,6,15,33,69,214,522,1287,2937,6651,15067,32166
round_shots,1800,500,500,800,200,300,200,200,200,300,200,200,200,200
round_queries,1800,2500,5500,20000,10600,32100,43800,89800,189000,632700,1084200,2273800,4843800,10293800
round_k,0,2,5,12,26,53,109,224,472,1054,2710,5684,12109,25734
round_shots,2400,500,500,400,500,400,400,600,300,300,300,300,100
round_queries,2400,2500,6500,14000,39500,69200,146800,481800,655500,1406100,3387300,7798500,5857700
round_k,0,2,6,17,39,86,183,401,1092,2343,5645,12997,29288
round_shots,1400,500,400,400,400,200,300,300,300,200,200,200,200
round_queries,1400,2500,5200,11600,26800,36200,110100,255300,665700,1085800,2334200,4796600,10435000
round_k,0,2,6,14,33,90,183,425,1109,2714,5835,11991,26087
round_shots,2200,500,600,500,300,300,200,300,300,200,200,300
round_queries,2200,2500,7800,14500,21900,59700,114600,352500,899100,1345400,2769800,8951100
round_k,0,2,6,14,36,99,286,587,1498,3363,6924,14918
round_shots,2100,600,400,300,400,300,200,200,200,300,300,200,100
round_queries,2100,3000,4400,8700,26000,54300,98200,219800,471400,1501500,3798300,6548200,7475100
round_k,0,2,5,14,32,90,245,549,1178,2502,6330,16370,37375
round_shots,1900,600,500,200,300,300,200,300,200,200,200,200,200
round_queries,1900,3000,5500,4600,14100,40500,67000,216900,375800,824600,1900600,4266200,9893800
round_k,0,2,5,11,23,67,167,361,939,2061,4751,10665,24734
round_shots,1700,600,400,300,200,300,300,200,200,200,200,200,300
round_queries,1700,3000,5200,8700,14200,42900,96300,157800,337000,709400,1588600,3490200,11940300
round_k,0,2,6,14,35,71,160,394,842,1773,3971,8725,19900
round_shots,2300,600,400,400,400,300,300,200,200,200,200,200,100
round_queries,2300,3000,5200,11600,26000,51900,127500,240600,527800,1121400,2417400,5482200,6316900
round_k,0,2,6,14,32,86,212,601,1319,2803,6043,13705,31584
round_shots,2400,600,400,500,600,300,300,200,200,200,200,200,200,100
round_queries,2400,3000,4400,12500,31800,39900,88500,121800,249800,547800,1221000,2569000,5516600,6370900
round_k,0,2,5,12,26,66,147,304,624,1369,3052,6422,13791,31854
round_shots,2800,600,300,200,200,200,200,200,200,200,400,300,300
round_queries,2800,3000,3900,6200,13400,29400,62200,137800,305000,641400,2941200,5801100,11753100
round_k,0,2,6,15,33,73,155,344,762,1603,3676,9668,19588
round_shots,2700,400,500,500,400,500,400,200,300,200,200,200,200
round_queries,2700,2000,5500,12500,23600,60500,106000,115400,380100,708600,1518200,3334200,7344600
round_k,0,2,5,12,29,60,132,288,633,1771,3795,8335,18361
round_shots,1900,500,400,200,300,400,300,200,200,200,300,200,200
round_queries,1900,2500,4400,4600,14100,38000,74100,135400,291800,674200,2259300,3889800,8724600
round_k,0,2,5,11,23,47,123,338,729,1685,3765,9724,21811
round_shots,2000,600,500,400,300,200,300,300,200,200,200,200,200
round_queries,2000,3000,5500,10000,16500,26600,87300,218100,356600,816200,1741800,3789000,8407800
round_k,0,2,5,12,27,66,145,363,891,2040,4354,9472,21019
round_shots,2100,600,300,300,300,300,300,300,100,100,300,200,300
round_queries,2100,3000,3300,6900,15900,35100,86100,213900,185100,383900,2415300,3384600,11608500
round_k,0,2,5,11,26,58,143,356,925,1919,4025,8461,19347
round_shots,2500,600,400,400,400,300,300,300,300,200,200,200
round_queries,2500,3000,5200,14800,31600,51900,119700,304500,768900,1353800,3085000,7047800
round_k,0,2,6,18,39,86,199,507,1281,3384,7712,17619
round_shots,1600,500,400,700,300,300,200,200,300,200,200,200,200
round_queries,1600,2500,5200,20300,20100,47100,63000,139400,450900,783400,1768200,4085800,9359000
round_k,0,2,6,14,33,78,157,348,751,1958,4420,10214,23397
round_shots,2600,600,500,500,400,200,200,100,300,300,200,200,200
round_queries,2600,3000,6500,14500,29200,32600,66200,70100,429900,1025700,1643800,3293800,7621800
round_k,0,2,6,14,36,81,165,350,716,1709,4109,8234,19054
round_shots,2300,600,500,400,500,500,300,300,300,400,400,200
round_queries,2300,3000,6500,11600,30500,83500,120300,305700,815100,2556400,7056400,8966200
round_k,0,2,6,14,30,83,200,509,1358,3195,8820,22415
round_shots,1600,500,500,400,300,200,400,300,300,200,200,400,100
round_queries,1600,2500,6500,14000,23100,39400,162800,295500,668700,1161400,2634600,10966800,7352500
round_k,0,2,6,17,38,98,203,492,1114,2903,6586,13708,36762
round_shots,1600,600,400,400,300,300,300,200,200,100,200,300,200
round_queries,1600,3000,5200,11600,19500,41100,105300,173400,385800,394100,1679000,6054900,10757000
round_k,0,2,6,14,32,68,175,433,964,1970,4197,10091,26892
round_shots,2000,500,500,400,400,600,200,300,200,200,200,200,200
round_queries,2000,2500,6500,11600,23600,72600,58600,190500,277800,635800,1347000,3122600,6977800
round_k,0,2,6,14,29,60,146,317,694,1589,3367,7806,17444
round_shots,2200,600,400,500,400,400,200,200,200,200,200,100,300,100
round_queries,2200,3000,5200,14500,28400,65200,77000,160200,379000,770600,1729800,1743500,10767300,7440300
round_k,0,2,6,14,35,81,192,400,947,1926,4324,8717,17945,37201
round_shots,2100,500,500,300,400,200,200,200,200,200,200,200,200
round_queries,2100,2500,5500,6900,23600,39000,81800,165800,369400,838200,1715800,3541400,7941400
round_k,0,2,5,11,29,97,204,414,923,2095,4289,8853,19853
round_shots,2300,500,300,400,300,200,200,200,200,200,200,200,200
round_queries,2300,2500,3900,12400,21900,38600,82200,175400,391800,879000,1985400,4533000,10407000
round_k,0,2,6,15,36,96,205,438,979,2197,4963,11332,26017
round_shots,2400,500,400,500,400,300,200,100,200,100,200,200,200
round_queries,2400,2500,5200,14500,31600,48900,79400,83300,356200,384700,1588600,3899000,7909400
round_k,0,2,6,14,39,81,198,416,890,1923,3971,9747,19773
round_shots,2400,500,400,400,400,400,300,300,200,200,200,200,200,100
round_queries,2400,2500,5200,11600,26000,54800,104100,221100,297000,632200,1303800,2862600,6486600,6991700
round_k,0,2,6,14,32,68,173,368,742,1580,3259,7156,16216,34958
round_shots,1600,600,400,400,400,500,300,400,200,200,200,200,200
round_queries,1600,3000,4400,10000,23600,63500,77100,246800,365000,762200,1700200,3889800,8901800
round_k,0,2,5,12,29,63,128,308,912,1905,4250,9724,22254
round_shots,1800,500,400,400,300,200,200,200,200,300,200,200,100
round_queries,1800,2500,5200,14800,35100,56600,114600,257400,526200,1793100,2783000,6719800,7672100
