round_shots,500,300,300,200,300,200,200,300,300,700,1000,500,500,300,300,200
round_queries,500,900,2100,3000,9300,13400,28200,96300,230100,1388100,4355000,6531500,17135500,27827100,71036100,112426200
round_k,0,1,3,7,15,33,70,160,383,991,2177,6531,17135,46378,118393,281065
round_shots,400,300,300,200,400,400,1200,300,300,300,200,200,200,300,200,100
round_queries,400,900,2100,3400,14800,35600,217200,243900,574500,1308900,2157800,4846200,10934200,35810700,53769400,58447100
round_k,0,1,3,8,18,44,90,406,957,2181,5394,12115,27335,59684,134423,292235
round_shots,600,300,300,300,900,1200,500,400,200,300,300,200,200,200,200,200
round_queries,600,900,2100,4500,27900,75600,102500,214800,245000,749100,1922700,3271400,7279400,15757000,33881800,72975400
round_k,0,1,3,7,15,31,102,268,612,1248,3204,8178,18198,39392,84704,182438
round_shots,400,300,300,300,300,800,1200,300,400,200,200,200,200,200,200,200
round_queries,400,900,2100,5700,12900,76000,229200,239100,746000,850200,1875000,4110600,9260600,21095400,45930200,96700600
round_k,0,1,3,9,21,47,95,398,932,2125,4687,10276,23151,52738,114825,241751
round_shots,500,300,400,300,500,1400,300,300,200,200,300,300,200,200,200,200
round_queries,500,900,2800,4500,15500,93800,100500,234300,360600,803400,2648700,6023100,10103000,21360600,48568600,100521000
round_k,0,1,3,7,15,33,167,390,901,2008,4414,10038,25257,53401,121421,251302
round_shots,400,300,200,300,300,700,1100,300,300,200,200,200,200,200,200,200
round_queries,400,900,1400,4500,10500,53900,179300,183300,428700,697800,1511800,3314200,6868600,14728200,32322600,72775800
round_k,0,1,3,7,17,38,81,305,714,1744,3779,8285,17171,36820,80806,181939
round_shots,400,300,300,200,400,700,1200,400,300,200,300,200,300,200,300,300
round_queries,400,900,2100,3000,12400,49700,171600,187600,354900,550200,1680300,2989400,9014700,14197800,43636500,106357500
round_k,0,1,3,7,15,35,71,234,591,1375,2800,7473,15024,35494,72727,177262
round_shots,400,300,300,200,300,400,1200,1300,400,300,100,300,200,300,200,200
round_queries,400,900,2100,3800,11700,33200,234000,518700,478000,904500,772900,4773300,6655400,23874900,38433800,80375000
round_k,0,1,3,9,19,41,97,199,597,1507,3864,7955,16638,39791,96084,200937
round_shots,600,300,300,300,200,200,500,1600,200,200,300,200,200,200,200,100
round_queries,600,900,2100,5700,9400,21000,117500,769600,568600,1170600,3528300,6289400,13793000,31074600,68377000,78150700
round_k,0,1,3,9,23,52,117,240,1421,2926,5880,15723,34482,77686,170942,390753
round_shots,400,300,200,300,300,900,1100,400,300,200,300,200,200,300,200,200
round_queries,400,900,1400,4500,11100,67500,172700,188400,359100,560200,1713300,3048200,6785000,21503100,37176200,84172600
round_k,0,1,3,7,18,37,78,235,598,1400,2855,7620,16962,35838,92940,210431
round_shots,400,300,200,200,300,700,1100,300,300,200,200,200,200,200,200,200
round_queries,400,900,1400,3000,9900,53900,174900,186300,428700,713000,1559400,3419800,7536200,16797400,37562200,85503000
round_k,0,1,3,7,16,38,79,310,714,1782,3898,8549,18840,41993,93905,213757
round_shots,400,300,200,200,300,200,300,500,1400,200,300,300,300,200,300,100
round_queries,400,900,1400,3000,9900,17400,55500,199500,1197000,890200,2767500,6594300,17544900,29381400,88521300,72695900
round_k,0,1,3,7,16,43,92,199,427,2225,4612,10990,29241,73453,147535,363479
round_shots,400,300,300,300,1600,800,200,300,300,200,200,200,200,200,200,200,100
round_queries,400,900,2100,4500,49600,50400,37400,122700,301500,556200,1232600,2671800,6062200,13839000,30103000,67937000,73044500
round_k,0,1,3,7,15,31,93,204,502,1390,3081,6679,15155,34597,75257,169842,365222
round_shots,400,300,300,300,600,1500,400,200,300,200,300,200,200,200,200,100
round_queries,400,900,2100,4500,18600,103500,154800,210600,656100,1069000,3338700,5573400,11877400,26608200,59947400,68459900
round_k,0,1,3,7,15,34,193,526,1093,2672,5564,13933,29693,66520,149868,342299
round_shots,400,300,400,300,200,300,300,700,1200,300,300,200,200,200,200,200
round_queries,400,900,2800,5100,9800,29700,67500,371700,1306800,1100700,2636100,4220200,9247000,21003400,47912600,104067800
round_k,0,1,3,8,24,49,112,265,544,1834,4393,10550,23117,52508,119781,260169
round_shots,400,300,400,400,600,1400,200,300,200,200,200,200,200,200,200,200
round_queries,400,900,2800,6800,21000,99400,75000,242100,396200,873800,1979800,4344200,9259000,19448600,44353800,94935800
round_k,0,1,3,8,17,35,187,403,990,2184,4949,10860,23147,48621,110884,237339
round_shots,500,300,200,300,300,200,500,800,1300,500,400,200,300,300,300,200
round_queries,500,900,1400,4500,12300,18200,91500,322400,1062100,1225500,2596400,2991000,9962100,25979700,64851300,109661400
round_k,0,1,3,7,20,45,91,201,408,1225,3245,7477,16603,43299,108085,274153
round_shots,500,300,300,300,400,1500,700,300,400,200,300,200,200,200,200,200
round_queries,500,900,2100,5100,16400,139500,132300,170100,524400,727800,2229900,3931000,8621000,19069800,43316200,97842200
round_k,0,1,3,8,20,46,94,283,655,1819,3716,9827,21552,47674,108290,244605
