round_shots,300,200,100,100
round_queries,300,600,1100,17500
round_k,1,5,20,87
round_shots,300,200,100,100
round_queries,300,600,1100,16100
round_k,1,5,18,80
round_shots,200,200,100,100
round_queries,200,600,1100,17500
round_k,1,5,18,87
round_shots,100,200,100,100
round_queries,100,600,1500,28300
round_k,1,7,29,141
round_shots,300,200,100,100
round_queries,300,600,1100,18100
round_k,1,5,20,90
round_shots,200,200,100,100,100
round_queries,200,600,1100,3300,69900
round_k,1,5,16,69,349
round_shots,200,200,100,100
round_queries,200,600,1100,19300
round_k,1,5,22,96
round_shots,400,200,100,100
round_queries,400,600,1500,25700
round_k,1,7,26,128
round_shots,400,200,100,100
round_queries,400,600,1100,18300
round_k,1,5,20,91
round_shots,200,200,100,100
round_queries,200,600,1100,18900
round_k,1,5,20,94
round_shots,300,100,100,100
round_queries,300,500,1500,23100
round_k,2,7,25,115
round_shots,200,200,100,100
round_queries,200,600,1100,17700
round_k,1,5,20,88
round_shots,100,200,100,100,100
round_queries,100,600,1100,3300,67500
round_k,1,5,16,66,337
round_shots,200,200,100,100
round_queries,200,600,1500,20900
round_k,1,7,24,104
round_shots,100,200,100,100
round_queries,100,600,1100,20100
round_k,1,5,23,100
round_shots,300,200,100,100
round_queries,300,600,1100,19100
round_k,1,5,22,95
round_shots,300,100,100,100
round_queries,300,300,1100,17500
round_k,1,5,18,87
round_shots,200,200,100,100
round_queries,200,600,1100,15100
round_k,1,5,18,75
round_shots,300,200,100,100
round_queries,300,600,1500,21900
round_k,1,7,24,109
round_shots,200,200,100,100
round_queries,200,600,1500,28900
round_k,1,7,30,144
round_shots,200,100,100,100,100
round_queries,200,300,1100,3300,68900
round_k,1,5,16,65,344
round_shots,200,200,100,100
round_queries,200,600,1100,18100
round_k,1,5,20,90
round_shots,200,200,100,100
round_queries,200,600,1100,14300
round_k,1,5,16,71
round_shots,200,100,100,100
round_queries,200,300,1100,17100
round_k,1,5,18,85
round_shots,300,200,100,100
round_queries,300,600,1500,22700
round_k,1,7,26,113
round_shots,200,200,100,100
round_queries,200,600,1100,16900
round_k,1,5,18,84
round_shots,400,100,100,100
round_queries,400,300,1100,18700
round_k,1,5,20,93
round_shots,300,200,100,100
round_queries,300,600,1100,16500
round_k,1,5,18,82
round_shots,200,200,100,100
round_queries,200,600,1500,24900
round_k,1,7,27,124
round_shots,200,100,100,100
round_queries,200,300,1100,17100
round_k,1,5,18,85
round_shots,200,200,100,100
round_queries,200,600,1100,15500
round_k,1,5,16,77
round_shots,100,200,100,100
round_queries,100,600,1100,15700
round_k,1,5,18,78
round_shots,200,200,100,100
round_queries,200,600,1100,14700
round_k,1,5,16,73
round_shots,400,200,100,100
round_queries,400,600,1500,24500
round_k,1,7,26,122
round_shots,400,200,100,100
round_queries,400,600,1100,15900
round_k,1,5,18,79
round_shots,300,200,100,100
round_queries,300,600,1100,19100
round_k,1,5,20,95
round_shots,300,200,100,100
round_queries,300,600,1100,18100
round_k,1,5,20,90
round_shots,300,200,100,100
round_queries,300,600,1100,19300
round_k,1,5,22,96
round_shots,300,200,100,100,100
round_queries,300,600,1100,3300,70500
round_k,1,5,16,68,352
round_shots,100,100,100,100,100
round_queries,100,300,1100,3300,73300
round_k,1,5,16,69,366
round_shots,200,200,100,100
round_queries,200,600,1100,14700
round_k,1,5,16,73
round_shots,300,200,100,100
round_queries,300,600,1100,19500
round_k,1,5,20,97
round_shots,300,200,100,100
round_queries,300,600,1500,28500
round_k,1,7,31,142
round_shots,200,200,100,100
round_queries,200,600,1100,18100
round_k,1,5,20,90
round_shots,200,100,100,100
round_queries,200,300,1100,16300
round_k,1,5,18,81
round_shots,300,200,100,100
round_queries,300,600,1100,20300
round_k,1,5,21,101
round_shots,300,200,200,100
round_queries,300,600,3000,34300
round_k,1,7,34,171
round_shots,400,100,100,100
round_queries,400,500,1500,18900
round_k,2,7,22,94
round_shots,200,200,100,100
round_queries,200,600,1500,26100
round_k,1,7,29,130
round_shots,200,100,100,100,100
round_queries,200,300,1100,3300,69300
round_k,1,5,16,69,346
round_shots,400,100,100,100
round_queries,400,300,1100,19300
round_k,1,5,22,96
round_shots,200,100,100,100
round_queries,200,300,1100,19300
round_k,1,5,20,96
round_shots,200,200,100,100
round_queries,200,600,1100,15900
round_k,1,5,18,79
round_shots,400,100,100,100
round_queries,400,300,1100,14300
round_k,1,5,16,71
round_shots,300,100,100,100
round_queries,300,300,1100,16100
round_k,1,5,18,80
round_shots,300,200,100,100
round_queries,300,600,1100,18300
round_k,1,5,20,91
round_shots,300,200,100,100
round_queries,300,600,1500,26100
round_k,1,7,26,130
round_shots,200,100,100,100
round_queries,200,300,1100,15900
round_k,1,5,18,79
round_shots,200,200,100,100
round_queries,200,600,1500,18500
round_k,1,7,22,92
round_shots,300,200,100,100
round_queries,300,600,1500,33300
round_k,1,7,33,166
round_shots,400,100,100,100
round_queries,400,300,1100,17700
round_k,1,5,20,88
round_shots,100,200,100,100
round_queries,100,600,1100,17900
round_k,1,5,20,89
round_shots,300,200,100,100
round_queries,300,600,1100,14300
round_k,1,5,16,71
round_shots,200,200,100,100
round_queries,200,600,1100,15100
round_k,1,5,18,75
round_shots,200,100,100,100
round_queries,200,300,1100,15100
round_k,1,5,18,75
round_shots,200,200,100,100
round_queries,200,600,1100,19700
round_k,1,5,22,98
round_shots,200,100,100,100
round_queries,200,300,1100,15100
round_k,1,5,18,75
round_shots,200,100,100,100
round_queries,200,300,1100,18900
round_k,1,5,20,94
round_shots,400,200,100,100
round_queries,400,600,1100,16100
