round_shots,600,400,400,500,300,300,300,300,200,200
round_queries,600,1200,3600,10500,14100,38700,100500,225300,388600,843400
round_k,0,1,4,10,23,64,167,375,971,2108
round_shots,700,400,300,200,300,400,500,300,300,200,100
round_queries,700,1200,2700,4200,13500,36400,91500,127500,276300,480600,503100
round_k,0,1,4,10,22,45,91,212,460,1201,2515
round_shots,600,500,300,300,400,200,300,200,200,200,100
round_queries,600,1500,2700,6300,18000,19000,65100,122600,251000,541400,631500
round_k,0,1,4,10,22,47,108,306,627,1353,3157
round_shots,500,500,500,400,200,200,200,200,200,300,100
round_queries,500,1500,4500,9200,9400,19400,39400,83400,185000,638700,560700
round_k,0,1,4,11,23,48,98,208,462,1064,2803
round_shots,500,500,300,300,200,200,200,300,500,200
round_queries,500,1500,2700,6300,11400,24600,54600,182700,762500,869000
round_k,0,1,4,10,28,61,136,304,762,2172
round_shots,500,400,500,300,300,200,200,200,200,200,100
round_queries,500,1200,4500,6300,14100,25800,57400,133000,294600,685800,773300
round_k,0,1,4,10,23,64,143,332,736,1714,3866
round_shots,600,500,300,400,300,200,200,200,200,200,200
round_queries,600,1500,2700,8400,13500,19000,39800,82600,181800,395800,883000
round_k,0,1,4,10,22,47,99,206,454,989,2207
round_shots,500,600,300,300,400,300,300,300,200,200
round_queries,500,1800,2700,6300,18000,28500,74700,194100,350600,749400
round_k,0,1,4,10,22,47,124,323,876,1873
round_shots,700,400,300,300,300,200,200,200,200,200,100
round_queries,700,1200,2700,6300,15900,27800,59000,124600,282200,649400,737700
round_k,0,1,4,10,26,69,147,311,705,1623,3688
round_shots,500,400,400,300,400,300,200,400,300
round_queries,500,1200,3600,8700,29200,60900,104600,473200,965700
round_k,0,1,4,14,36,101,261,591,1609
round_shots,600,400,400,300,300,200,200,200,300,200,200
round_queries,600,1200,3600,6900,14100,22200,50200,115000,384300,516200,1099800
round_k,0,1,4,11,23,55,125,287,640,1290,2749
round_shots,600,400,400,300,300,200,200,200,300,200
round_queries,600,1200,3600,6300,15900,29000,61400,137000,456900,827800
round_k,0,1,4,10,26,72,153,342,761,2069
round_shots,600,600,400,300,300,200,300,200,200,200,100
round_queries,600,1800,3600,6900,15900,27000,83700,139000,283000,594600,673300
round_k,0,1,4,11,26,67,139,347,707,1486,3366
round_shots,600,700,500,300,300,300,200,200,200,200
round_queries,600,2100,4500,6900,14100,31500,55400,124200,289800,675800
round_k,0,1,4,11,23,52,138,310,724,1689
round_shots,500,500,400,300,300,300,300,400,400,200
round_queries,500,1500,3600,6900,15900,35100,91500,271600,730000,957000
round_k,0,1,4,11,26,58,152,339,912,2392
round_shots,500,500,300,400,300,200,200,300,300,300,100
round_queries,500,1500,2700,8400,13500,19000,39800,131100,326100,694500,598100
round_k,0,1,4,10,22,47,99,218,543,1157,2990
round_shots,600,500,300,400,300,300,300,200,200,200
round_queries,600,1500,2700,8400,13500,28500,72300,132600,299000,674200
round_k,0,1,4,10,22,47,120,331,747,1685
round_shots,600,400,300,300,300,300,300,200,200,200,100
round_queries,600,1200,2700,6300,13500,27900,72300,131800,273400,584600,622300
round_k,0,1,4,10,22,46,120,329,683,1461,3111
round_shots,500,700,600,300,200,200,200,200,200,300,100
round_queries,500,2100,5400,6900,11400,23400,49000,102600,243400,753900,565700
round_k,0,1,4,11,28,58,122,256,608,1256,2828
round_shots,600,500,400,400,300,200,200,200,200,200
