round_shots,1000,400,200,100,200,100
round_queries,1000,2000,3800,7900,49000,452500
round_k,2,9,39,122,539,2262
round_shots,500,400,200,200,200,200,100
round_queries,500,2000,3800,13000,46600,151800,751700
round_k,2,9,32,116,379,1156,3758
round_shots,900,300,200,200,100
round_queries,900,2100,6200,27800,193500
round_k,3,15,69,301,967
round_shots,1000,300,300,200,200,100
round_queries,1000,1500,5100,13000,39800,211700
round_k,2,8,32,99,298,1058
round_shots,900,300,200,200,200,100
round_queries,900,1500,3800,11800,40600,329100
round_k,2,9,29,101,442,1645
round_shots,1000,300,200,200,200,100
round_queries,1000,2100,4600,15400,68200,659500
round_k,3,11,38,170,736,3297
round_shots,700,300,200,200,200,100
round_queries,700,1500,3800,12200,51000,412900
round_k,2,9,30,127,488,2064
round_shots,700,400,200,200,100,100
round_queries,700,2000,3800,14600,35700,532500
round_k,2,9,36,178,612,2662
round_shots,600,300,200,100,100,100
round_queries,600,1500,4600,10500,35500,508700
round_k,2,11,52,177,681,2543
round_shots,1000,200,300,100,100,100
round_queries,1000,1400,6900,8500,25500,294700
round_k,3,11,42,127,411,1473
round_shots,900,300,200,200,200,100
round_queries,900,1500,3800,11800,49000,384500
round_k,2,9,29,122,508,1922
round_shots,800,300,200,200,200,100
round_queries,800,1500,4600,18600,61400,366900
round_k,2,11,46,153,460,1834
round_shots,1000,400,200,100,100,100
round_queries,1000,2800,5000,9700,31100,428900
round_k,3,12,48,155,507,2144
round_shots,600,300,200,200,200,100
round_queries,600,1500,3800,12200,53800,456900
round_k,2,9,30,134,590,2284
round_shots,800,400,300,200,100,100
round_queries,800,2000,5700,11800,25300,391700
round_k,2,9,29,126,459,1958
round_shots,1000,400,300,200,100,100
round_queries,1000,2000,5100,11800,21500,252100
round_k,2,8,29,107,337,1260
round_shots,900,400,200,200,100,100
round_queries,900,2000,3800,11800,22700,245900
round_k,2,9,29,113,349,1229
round_shots,800,400,300,200,100,100
round_queries,800,2000,5700,17000,28700,355900
round_k,2,9,42,143,491,1779
round_shots,700,300,100,100,100,100
round_queries,700,1500,2300,7100,23300,307500
round_k,2,11,35,116,420,1537
round_shots,600,300,200,200,100,100
round_queries,600,1500,3800,11800,17700,240100
round_k,2,9,29,88,319,1200
round_shots,700,300,300,200,100,100
round_queries,700,1500,5100,13000,25500,370100
round_k,2,8,32,127,434,1850
round_shots,800,300,300,100,100,100
round_queries,800,1500,5100,5900,17700,207100
round_k,2,8,29,88,292,1035
round_shots,800,300,300,200,200,200
round_queries,800,1500,5700,12200,48600,439000
round_k,2,9,30,121,364,1097
round_shots,600,300,200,200,100,100
round_queries,600,1500,3400,11000,19100,217100
round_k,2,8,27,95,302,1085
round_shots,700,200,200,200,100,100
round_queries,700,1400,4600,14600,24700,267300
round_k,3,11,36,123,377,1336
round_shots,700,300,200,200,300,100
round_queries,700,1500,3800,14200,68700,298700
round_k,2,9,35,114,482,1493
round_shots,700,300,200,200,100,100
round_queries,700,1500,3400,11000,22900,254700
round_k,2,8,27,114,356,1273
round_shots,500,400,200,200,100,100
round_queries,500,2000,3400,11800,28100,405900
round_k,2,8,29,140,508,2029
round_shots,1000,300,200,200,100,100
round_queries,1000,2100,5800,18200,28900,338500
round_k,3,14,45,144,465,1692
round_shots,500,300,300,100,100,100
round_queries,500,1500,5700,7700,26100,242700
round_k,2,9,38,130,404,1213
round_shots,800,300,200,200,100,100
round_queries,800,1500,3800,13400,24700,352100
round_k,2,9,33,123,457,1760
round_shots,1000,300,200,300,200,100
round_queries,1000,1500,3800,17700,35400,218100
round_k,2,9,29,88,305,1090
round_shots,500,300,300,100,100,100
round_queries,500,1500,5700,7100,24700,385100
round_k,2,9,35,123,459,1925
round_shots,800,400,200,200,200,100
round_queries,800,2000,3400,13000,56200,540900
round_k,2,8,32,140,625,2704
round_shots,900,200,200,200,100,100
round_queries,900,1400,5000,15800,32700,532500
round_k,3,12,39,163,626,2662
round_shots,1100,300,200,200,200,100
round_queries,1100,1500,3400,12200,53000,631700
round_k,2,8,30,132,729,3158
round_shots,1100,200,200,100,100,100
round_queries,1100,1400,5000,9700,33500,480900
round_k,3,12,48,167,614,2404
round_shots,900,400,200,200,100,100
round_queries,900,2000,3400,13000,30700,500100
round_k,2,8,32,153,576,2500
round_shots,700,400,200,200,200,200,100
round_queries,700,2000,3800,11800,41000,147400,672300
round_k,2,9,29,102,368,1105,3361
round_shots,700,300,300,100,200,100
round_queries,700,1500,5700,6100,37400,310100
round_k,2,9,30,93,394,1550
round_shots,1000,300,200,200,200,100
round_queries,1000,1500,3800,13400,50600,272300
round_k,2,9,33,126,438,1361
round_shots,500,400,200,200,100,100
round_queries,500,2000,3400,14200,32900,458300
round_k,2,8,35,164,614,2291
round_shots,1000,300,200,200,200,100
round_queries,1000,1500,3800,12200,51400,423500
round_k,2,9,30,128,495,2117
round_shots,800,300,200,200,200,100
round_queries,800,1500,3400,11000,45800,481900
round_k,2,8,27,114,571,2409
round_shots,600,400,200,100,100,100
round_queries,600,2000,3800,7300,22900,278900
round_k,2,9,36,114,343,1394
round_shots,600,300,300,200,100,100
round_queries,600,1500,6900,16600,36900,499500
round_k,2,11,41,184,645,2497
round_shots,700,400,200,100,100,100
round_queries,700,2000,3400,5300,15900,202500
round_k,2,8,26,79,254,1012
round_shots,900,300,300,200,200,100
round_queries,900,1500,5100,13400,53800,604900
round_k,2,8,33,134,692,3024
round_shots,1000,300,300,200,100,200
round_queries,1000,1500,5100,11000,21500,438600
round_k,2,8,27,107,365,1096
round_shots,1000,400,200,200,100,100
round_queries,1000,2000,3800,11800,29700,508700
round_k,2,9,29,148,585,2543
round_shots,1000,300,300,200,100,100
round_queries,1000,1500,5100,13000,22100,251100
round_k,2,8,32,110,342,1255
round_shots,500,300,200,100,100,100
round_queries,500,1500,3800,7900,25500,298300
round_k,2,9,39,127,468,1491
round_shots,800,300,200,200,200,100
round_queries,800,1500,3800,12200,48600,430900
round_k,2,9,30,121,500,2154
round_shots,800,300,300,200,200,100
round_queries,800,1500,5700,15400,54200,614300
round_k,2,9,38,135,720,3071
round_shots,600,300,300,200,100,100
round_queries,600,1500,5700,13000,25300,289300
round_k,2,9,32,126,430,1446
round_shots,700,300,200,200,100,100
round_queries,700,1500,3400,12200,23500,333300
round_k,2,8,30,117,416,1666
round_shots,1000,300,200,200,200,100
round_queries,1000,1500,3400,13000,46600,375500
round_k,2,8,32,116,493,1877
round_shots,600,300,200,400,100,100
round_queries,600,1500,3800,23600,21700,281500
round_k,2,9,29,108,403,1407
round_shots,900,300,200,200,200,100
round_queries,900,1500,3400,10600,46200,461700
round_k,2,8,26,115,536,2308
round_shots,1000,400,200,200,100,100
round_queries,1000,2000,3800,15800,27100,378700
round_k,2,9,39,135,452,1893
round_shots,800,300,300,200,200,100
round_queries,800,1500,5700,13000,58600,541500
round_k,2,9,32,146,700,2707
round_shots,1100,300,200,200,100,100
round_queries,1100,1500,3800,12200,25300,420100
round_k,2,9,30,126,484,2100
round_shots,800,300,200,200,200,100
round_queries,800,2100,4600,17000,68600,700300
round_k,3,11,42,171,801,3501
round_shots,800,300,300,400,200,100
round_queries,800,1500,5700,26000,61800,442100
round_k,2,9,32,154,557,2210
round_shots,500,300,200,200,100,100
round_queries,500,1500,3400,13000,27700,337700
round_k,2,8,32,138,504,1688
round_shots,900,300,200,200,300,100
round_queries,900,1500,3800,11800,76500,422500
round_k,2,9,29,127,506,2112
round_shots,500,400,300,200,100,100
round_queries,500,2000,5700,16600,37300,622100
round_k,2,9,41,186,728,3110
round_shots,800,300,300,100,100,100
round_queries,800,1500,5700,8500,27300,400300
round_k,2,9,42,136,471,2001
round_shots,600,400,300,300,100,100
round_queries,600,2000,5100,16500,19700,286100
round_k,2,8,27,98,360,1430
round_shots,500,400,300,100,200,100
round_queries,500,2000,5700,5900,35800,322700
round_k,2,9,29,89,391,1613
round_shots,600,300,200,200,100,100
round_queries,600,1500,3800,16200,31300,411100
round_k,2,9,40,156,583,2055
round_shots,800,300,300,200,200,100
round_queries,800,1500,5700,13000,39800,187100
round_k,2,9,32,99,299,935
round_shots,600,300,200,200,100,100
round_queries,600,1500,3800,13000,29700,456900
round_k,2,9,32,148,527,2284
round_shots,700,300,200,200,100,100
round_queries,700,1500,3400,10600,20300,259700
round_k,2,8,26,101,325,1298
round_shots,500,400,200,200,400,100
round_queries,500,2000,3800,11800,72400,343500
round_k,2,9,29,90,433,1717
