round_shots,200,100,100,100,100
round_queries,200,500,2300,8300,42100
round_k,0,2,11,41,210
round_shots,200,100,100,100,100
round_queries,200,500,1700,6700,36100
round_k,0,2,8,33,180
round_shots,100,100,100,100,100
round_queries,100,500,2500,12500,65700
round_k,0,2,12,62,328
round_shots,300,100,100,100,100
round_queries,300,700,2900,11300,52500
round_k,0,3,14,56,262
round_shots,300,100,100,100,100
round_queries,300,500,1700,8300,33500
round_k,0,2,8,41,167
round_shots,200,100,100,100,100
round_queries,200,500,2300,11300,40700
round_k,0,2,11,56,203
round_shots,300,100,100,100,100
round_queries,300,500,2500,12500,55700
round_k,0,2,12,62,278
round_shots,300,100,100,100,100
round_queries,300,700,2300,9100,43500
round_k,0,3,11,45,217
round_shots,300,100,100,100,100
round_queries,300,700,3100,12100,58900
round_k,0,3,15,60,294
round_shots,100,100,100,100,100
round_queries,100,500,1900,9900,45900
round_k,0,2,9,49,229
round_shots,200,100,100,100,100
round_queries,200,500,2300,11900,60900
round_k,0,2,11,59,304
round_shots,100,100,100,100,100
round_queries,100,500,2300,10100,45300
round_k,0,2,11,50,226
round_shots,300,100,100,100,100
round_queries,300,700,2500,12100,63900
round_k,0,3,12,60,319
round_shots,200,100,100,100,100
round_queries,200,700,2500,11100,54500
round_k,0,3,12,55,272
round_shots,200,100,100,100,100
round_queries,200,500,2500,13300,66100
round_k,0,2,12,66,330
round_shots,100,100,100,100,100
round_queries,100,500,1700,8500,45300
round_k,0,2,8,42,226
round_shots,300,100,100,100
round_queries,300,700,2900,15300
round_k,0,3,14,76
round_shots,300,100,100,100,100
round_queries,300,500,1700,6700,31100
round_k,0,2,8,33,155
round_shots,100,100,100,100,100
round_queries,100,500,1900,7300,36700
round_k,0,2,9,36,183
round_shots,300,100,100,100,100
round_queries,300,700,2500,12500,50900
round_k,0,3,12,62,254
round_shots,200,100,100,100,100
round_queries,200,700,3700,13900,70300
round_k,0,3,18,69,351
round_shots,300,100,100,100,100
round_queries,300,500,2300,8300,32300
round_k,0,2,11,41,161
round_shots,100,100,100,100,100
round_queries,100,500,1900,6700,30900
round_k,0,2,9,33,154
round_shots,200,100,100,100,100
round_queries,200,700,2500,10100,47300
round_k,0,3,12,50,236
round_shots,300,100,100,100
round_queries,300,700,2900,14700
round_k,0,3,14,73
round_shots,200,100,100,100,100
round_queries,200,500,1900,8700,41900
round_k,0,2,9,43,209
round_shots,200,100,100,100,100
round_queries,200,700,2300,9100,35900
round_k,0,3,11,45,179
round_shots,200,100,100,100,100
round_queries,200,500,2500,12100,62300
round_k,0,2,12,60,311
round_shots,200,100,100,100
round_queries,200,700,2900,14700
round_k,0,3,14,73
round_shots,300,100,100,100,100
round_queries,300,700,3100,12100,58900
round_k,0,3,15,60,294
round_shots,300,100,100,100,100
round_queries,300,700,2300,10300,50900
round_k,0,3,11,51,254
round_shots,200,100,100,100,100
round_queries,200,500,1700,8500,33100
round_k,0,2,8,42,165
round_shots,300,100,100,100,100
round_queries,300,700,2300,12100,57900
round_k,0,3,11,60,289
round_shots,200,100,100,100,100
round_queries,200,500,2300,11300,55300
round_k,0,2,11,56,276
round_shots,300,100,100,100
round_queries,300,700,3100,15500
round_k,0,3,15,77
round_shots,100,100,100,100,100
round_queries,100,500,2300,10300,54300
round_k,0,2,11,51,271
round_shots,200,100,100,100,100
round_queries,200,500,1700,6100,25900
round_k,0,2,8,30,129
round_shots,200,100,100,100,100
round_queries,200,500,1900,7700,28700
round_k,0,2,9,38,143
round_shots,300,100,100,100,100
round_queries,300,500,1700,7700,39700
round_k,0,2,8,38,198
round_shots,200,100,100,100,100
round_queries,200,500,2300,10500,55500
round_k,0,2,11,52,277
round_shots,200,100,100,100,100
round_queries,200,500,2300,8500,39300
round_k,0,2,11,42,196
round_shots,200,100,100,100,100
round_queries,200,500,1900,9100,49100
round_k,0,2,9,45,245
round_shots,300,100,100,100,100
round_queries,300,500,1900,7900,34900
round_k,0,2,9,39,174
round_shots,200,100,100,100,100
round_queries,200,500,2300,11300,60500
round_k,0,2,11,56,302
round_shots,300,100,100,100,100
round_queries,300,500,2100,11100,44700
round_k,0,2,10,55,223
round_shots,300,100,100,100,100
round_queries,300,700,3100,11300,45300
round_k,0,3,15,56,226
round_shots,100,100,100,100,100
round_queries,100,500,1700,8300,40700
round_k,0,2,8,41,203
round_shots,300,100,100,100,100
round_queries,300,500,1700,7300,39300
round_k,0,2,8,36,196
round_shots,300,100,100,100,100
round_queries,300,500,2500,9900,49700
round_k,0,2,12,49,248
round_shots,300,100,100,100,100
round_queries,300,500,2500,11100,52500
round_k,0,2,12,55,262
round_shots,200,100,100,100,100
round_queries,200,700,3100,12100,60900
round_k,0,3,15,60,304
round_shots,200,100,100,100,100
round_queries,200,500,2300,10700,53100
round_k,0,2,11,53,265
round_shots,300,100,100,100,100
round_queries,300,700,3100,12100,65300
round_k,0,3,15,60,326
round_shots,200,100,100,100,100
round_queries,200,500,1700,5900,31700
round_k,0,2,8,29,158
round_shots,100,100,100,100,100
round_queries,100,500,1700,8500,39100
round_k,0,2,8,42,195
round_shots,300,100,100,100,100
round_queries,300,700,2300,10100,51100
round_k,0,3,11,50,255
round_shots,300,100,100,100
round_queries,300,700,3100,15100
round_k,0,3,15,75
round_shots,200,100,100,100,100
round_queries,200,500,2500,10100,52900
round_k,0,2,12,50,264
round_shots,200,100,100,100,100
round_queries,200,500,1700,6700,33900
round_k,0,2,8,33,169
round_shots,300,100,100,100,100
round_queries,300,700,3100,11300,49500
round_k,0,3,15,56,247
round_shots,300,100,100,100
round_queries,300,700,3700,18700
round_k,0,3,18,93
round_shots,200,100,100,100,100
round_queries,200,700,3100,12100,57900
round_k,0,3,15,60,289
round_shots,200,100,100,100,100
round_queries,200,500,1900,9500,43700
round_k,0,2,9,47,218
round_shots,200,100,100,100,100
round_queries,200,500,2500,11900,60500
round_k,0,2,12,59,302
round_shots,200,100,100,100,100
round_queries,200,500,1700,7100,31900
round_k,0,2,8,35,159
round_shots,200,100,100,100,100
round_queries,200,500,2300,10300,42100
round_k,0,2,11,51,210
round_shots,200,100,100,100,100
round_queries,200,500,1700,7100,33700
round_k,0,2,8,35,168
round_shots,300,100,100,100,100
round_queries,300,700,3100,11300,61100
round_k,0,3,15,56,305
round_shots,200,100,100,100,100
round_queries,200,500,2500,11300,44300
round_k,0,2,12,56,221
round_shots,200,100,100,100,100
round_queries,200,500,2300,11300,59100
round_k,0,2,11,56,295
round_shots,200,100,100,100,100
round_queries,200,500,1900,7100,28700
round_k,0,2,9,35,143
round_shots,200,100,100,100,100
round_queries,200,500,1900,9300,46100
