round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1800,4100,14100,49900,199700,4798700
round_k,1,4,20,70,249,998,4574,23993
round_shots,100,200,200,200,100,100,100,100
round_queries,100,600,1800,7000,16100,60500,252300,6327900
round_k,1,4,17,80,302,1261,5840,31639
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1800,3500,10900,38500,154500,3525500
round_k,1,4,17,54,192,772,3435,17627
round_shots,100,200,200,200,100,100,100,100
round_queries,100,600,1800,5800,12300,45700,184100,4298700
round_k,1,4,14,61,228,920,4126,21493
round_shots,200,200,200,200,100,100,100,100
round_queries,200,600,1800,7800,18500,68100,282100,7214700
round_k,1,4,19,92,340,1410,6561,36073
round_shots,200,100,200,100,100,100,100,100
round_queries,200,300,1800,3300,10100,38300,154300,3478700
round_k,1,4,16,50,191,771,3404,17393
round_shots,200,100,200,200,100,100,100,100
round_queries,200,300,1800,6600,14900,53700,221900,5437300
round_k,1,4,16,74,268,1109,5077,27186
round_shots,200,200,100,100,200,100,100,100
round_queries,200,600,900,2700,19000,48500,196700,4685300
round_k,1,4,13,47,242,983,4473,23426
round_shots,200,200,200,200,100,100,100,100
round_queries,200,600,1800,5800,11700,40700,162500,3685300
round_k,1,4,14,58,203,812,3621,18426
round_shots,200,200,100,200,100,100,100,100
round_queries,200,600,900,5400,12100,39900,132500,2707500
round_k,1,4,13,60,199,662,2734,13537
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1800,4100,12700,46500,181500,4165500
round_k,1,4,20,63,232,907,4046,20827
round_shots,100,200,200,100,200,100,100,100
round_queries,100,600,1800,3900,25800,61300,220700,5300700
round_k,1,4,19,64,306,1103,5029,26503
round_shots,200,200,200,200,100,100,100,100
round_queries,200,600,1800,6600,14700,50700,204700,4982300
round_k,1,4,16,73,253,1023,4705,24911
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1800,3500,10500,38100,147900,3374700
round_k,1,4,17,52,190,739,3327,16873
round_shots,100,200,200,200,200,100,100,100
round_queries,100,600,1800,6600,24600,61700,239700,5866300
round_k,1,4,16,61,308,1198,5435,29331
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,900,2700,9100,31700,123700,2727500
round_k,1,4,13,45,158,618,2739,13637
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1800,3300,9900,33900,104300,1972700
round_k,1,4,16,49,169,521,2068,9863
