round_shots,600,1100,1500,300,300,300,300,200,200,200,200,200,400,300,200,200
round_queries,600,3300,10500,6900,15900,38700,98700,143800,291800,649800,1473800,3331800,15180400,30712500,53868200,119828600
round_k,0,1,3,11,26,64,164,359,729,1624,3684,8329,18975,51187,134670,299571
round_shots,600,1200,1300,500,400,200,200,200,200,200,200,300,300,300,300,300,100
round_queries,600,3600,9100,10500,22000,30200,61400,127400,280200,571800,1147400,3870300,9816300,19904100,40707300,82436100,59046500
round_k,0,1,3,10,27,75,153,318,700,1429,2868,6450,16360,33173,67845,137393,295232
round_shots,700,1400,1500,700,300,200,200,200,300,200,200,200,200,200,200,200
round_queries,700,4200,10500,13300,15300,24600,49400,109000,332700,583000,1319000,2894200,6445800,14660200,32317800,73600600
round_k,0,1,3,9,25,61,123,272,554,1457,3297,7235,16114,36650,80794,184001
round_shots,700,1400,1200,300,300,300,300,300,300,200,200,200,200,200,200,100
round_queries,700,4200,8400,6900,15900,36900,90900,201300,509700,883000,1955400,4395000,9848200,22410200,50997000,58136300
round_k,0,1,3,11,26,61,151,335,849,2207,4888,10987,24620,56025,127492,290681
round_shots,700,1000,1400,800,400,300,300,200,200,200,200,300,200,200,200,200
round_queries,700,3000,9800,15200,21200,36900,90300,154200,343000,745000,1585400,4821300,7329800,14961400,33416600,72641000
round_k,0,1,3,9,26,61,150,385,857,1862,3963,8035,18324,37403,83541,181602
round_shots,600,900,1200,500,400,300,300,200,200,200,200,300,300,200,200,200
round_queries,600,2700,8400,11500,23600,39900,90300,140200,281800,617000,1267800,4102500,9451500,15829000,36056600,80498200
round_k,0,1,3,11,29,66,150,350,704,1542,3169,6837,15752,39572,90141,201245
round_shots,700,1500,1300,700,400,200,200,200,200,200,300,300,200,200,200,300
round_queries,700,4500,9100,13300,20400,23400,47400,104200,227000,492200,1517700,3754500,6783800,15375000,35045400,115937700
round_k,0,1,3,9,25,58,118,260,567,1230,2529,6257,16959,38437,87613,193229
round_shots,600,1000,1200,300,300,200,300,300,200,200,200,300,200,200,200,200
round_queries,600,3000,8400,7500,17100,26600,81300,192300,317000,704200,1417800,4569300,7981800,18149800,40983800,93215400
round_k,0,1,3,12,28,66,135,320,792,1760,3544,7615,19954,45374,102459,233038
round_shots,500,900,1200,300,300,200,200,300,200,300,200,200,200,200,200,200
round_queries,500,2700,8400,6900,15900,25000,50600,158700,283400,940500,1554200,3406200,7658200,16707400,37100200,83013000
round_k,0,1,3,11,26,62,126,264,708,1567,3885,8515,19145,41768,92750,207532
round_shots,900,800,1500,600,300,200,200,200,200,200,200,200,200,300,200,200,100
round_queries,900,2400,10500,11400,15300,24200,49000,102600,224600,498200,1123000,2544200,5699400,17337900,29242600,61233400,69564700
round_k,0,1,3,9,25,60,122,256,561,1245,2807,6360,14248,28896,73106,153083,347823
round_shots,500,1100,1400,500,300,300,200,200,200,200,400,300,300,200,200,200
round_queries,500,3300,9800,10500,15900,36900,60600,126600,262200,585400,2585200,5032500,11748300,19629000,44274200,100764600
round_k,0,1,3,10,26,61,151,316,655,1463,3231,8387,19580,49072,110685,251911
round_shots,600,1300,1300,700,400,200,300,200,200,300,400,300,300,200,200,200
round_queries,600,3900,9100,14700,22800,25800,86100,152200,335400,1054500,3269200,5474100,11824500,17723400,37081000,81632600
round_k,0,1,3,10,28,64,143,380,838,1757,4086,9123,19707,44308,92702,204081
round_shots,500,1900,1300,300,300,300,300,300,300,400,300,300,300,300,200
round_queries,500,5700,9100,6900,15300,35100,79500,215100,525300,1810000,3609300,7337100,16236900,40420500,72050200
round_k,0,1,3,11,25,58,132,358,875,2262,6015,12228,27061,67367,180125
round_shots,800,1600,1200,600,400,200,300,200,200,200,300,200,200,200,200,200
round_queries,800,4800,8400,11400,20400,23400,71700,113000,245000,541800,1830900,3137000,7135800,15360600,34701000,78347400
round_k,0,1,3,9,25,58,119,282,612,1354,3051,7842,17839,38401,86752,195868
round_shots,800,1700,1200,600,400,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,800,5100,8400,11400,20400,23800,48200,105800,230600,504600,1066200,2257400,4951400,11291000,23570200,50219800,56008900
