round_shots,900,200,200,100,100
round_queries,900,1400,5000,11500,236100
round_k,3,12,57,242,1180
round_shots,600,100,100,100,100,100
round_queries,600,300,900,3300,11700,244900
round_k,1,4,16,58,247,1224
round_shots,500,200,100,100,100
round_queries,500,1400,3300,12900,254100
round_k,3,16,64,260,1270
round_shots,1000,200,100,100,100
round_queries,1000,1800,4100,12900,225300
round_k,4,20,64,241,1126
round_shots,600,200,100,100,100,100
round_queries,600,600,900,3300,11500,219300
round_k,1,4,16,57,231,1096
round_shots,600,200,100,100,100
round_queries,600,1400,2500,8100,157300
round_k,3,12,40,168,786
round_shots,800,200,100,100,100
round_queries,800,1400,2500,9500,184900
round_k,3,12,47,195,924
round_shots,800,100,100,100,100,100
round_queries,800,700,2500,8100,28900,740500
round_k,3,12,40,144,673,3702
round_shots,800,200,100,100,100
round_queries,800,1800,4100,16100,318500
round_k,4,20,80,324,1592
round_shots,700,100,100,100,100
round_queries,700,700,2300,7900,156900
round_k,3,11,39,167,784
round_shots,900,200,100,100,100
round_queries,900,1400,3300,10500,191300
round_k,3,16,52,203,956
round_shots,900,200,100,100,100
round_queries,900,1400,3300,11300,211700
round_k,3,16,56,216,1058
round_shots,900,200,100,100,100
round_queries,900,1400,3300,9900,202500
round_k,3,16,49,210,1012
round_shots,900,200,100,100,100
round_queries,900,1400,2500,7500,144100
round_k,3,12,37,151,720
round_shots,500,200,100,100,100,100
round_queries,500,1400,2500,8100,29100,680300
round_k,3,12,40,145,625,3401
round_shots,500,100,200,100,100,100
round_queries,500,300,1800,4300,15300,314100
round_k,1,4,21,76,317,1570
round_shots,900,200,100,100,100
round_queries,900,1400,3300,11500,214100
round_k,3,16,57,226,1070
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,4100,15900,331700
round_k,1,4,20,79,332,1658
round_shots,600,200,100,100,100
round_queries,600,1400,2500,9500,188500
round_k,3,12,47,205,942
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,3300,11500,229900
round_k,1,4,16,57,240,1149
round_shots,700,200,100,100,100
round_queries,700,1400,3300,10700,210500
round_k,3,16,53,217,1052
round_shots,600,200,100,100,100
round_queries,600,1400,3300,10500,190100
round_k,3,16,52,202,950
round_shots,600,200,100,100,100
round_queries,600,1400,2500,8900,144100
round_k,3,12,44,165,720
round_shots,600,200,100,100,100
round_queries,600,1400,3300,12300,249900
round_k,3,16,61,260,1249
round_shots,700,200,100,100,100
round_queries,700,1400,2500,8100,157300
round_k,3,12,40,167,786
round_shots,700,100,100,100,100,100
round_queries,700,300,900,3300,11500,217300
round_k,1,4,16,57,231,1086
round_shots,800,200,100,100,100
round_queries,800,1800,3300,10700,224300
round_k,4,16,53,232,1121
round_shots,1000,200,100,100,100
round_queries,1000,1800,3300,11300,175500
round_k,4,16,56,211,877
round_shots,400,100,100,100,100,100
round_queries,400,300,900,2700,10300,209900
round_k,1,4,13,51,214,1049
round_shots,600,100,100,100,100
round_queries,600,700,2500,8900,145300
round_k,3,12,44,180,726
round_shots,500,100,100,100,100,100
round_queries,500,700,2500,8100,30500,749300
round_k,3,12,40,152,694,3746
round_shots,800,200,100,100,100
round_queries,800,1800,4100,14500,304100
round_k,4,20,72,306,1520
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,3300,12500,240300
round_k,1,4,16,62,251,1201
round_shots,500,100,200,100,100,100
round_queries,500,300,1800,4300,15300,329100
round_k,1,4,21,76,329,1645
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,4100,16300,338700
round_k,1,4,20,81,336,1693
round_shots,900,200,100,100,100
round_queries,900,1400,3300,11300,224500
round_k,3,16,56,238,1122
round_shots,900,200,100,100,100
round_queries,900,1400,2500,8900,155900
round_k,3,12,44,166,779
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,4300,14300,301100
round_k,1,4,21,71,310,1505
round_shots,800,200,100,100,100
round_queries,800,1400,2700,9900,174300
round_k,3,13,49,191,871
round_shots,500,100,100,100,100,100
round_queries,500,300,900,3300,10700,204700
round_k,1,4,16,53,214,1023
round_shots,700,100,200,100,100,100
round_queries,700,500,3000,7300,28900,706100
round_k,2,7,36,144,653,3530
round_shots,1000,200,100,100,100
round_queries,1000,1800,4100,15900,347700
round_k,4,20,79,341,1738
round_shots,800,200,100,100,100
round_queries,800,1800,4100,12900,262900
round_k,4,20,64,264,1314
round_shots,600,200,200,100,100
round_queries,600,1400,5000,13100,260300
round_k,3,12,65,264,1301
round_shots,900,200,100,100,100
round_queries,900,1800,3300,11700,240100
round_k,4,16,58,253,1200
round_shots,500,200,100,100,100
round_queries,500,1400,2500,9500,193700
round_k,3,12,47,202,968
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,4100,15700,317700
round_k,1,4,20,78,320,1588
round_shots,800,200,200,100,100
round_queries,800,1400,6600,16100,328100
round_k,3,16,80,327,1640
round_shots,700,200,100,100,100
round_queries,700,1400,3100,11300,218100
round_k,3,15,56,224,1090
round_shots,1000,200,100,100,100
round_queries,1000,1800,3900,13500,268900
round_k,4,19,67,286,1344
round_shots,700,100,200,100,100,100
round_queries,700,300,1800,4100,16300,363700
round_k,1,4,20,81,363,1818
round_shots,800,200,100,100,100
round_queries,800,1400,3300,11100,169100
round_k,3,16,55,219,845
round_shots,500,100,100,100,100
round_queries,500,700,2300,8500,170100
round_k,3,11,42,180,850
round_shots,800,200,100,100,100,100
round_queries,800,1400,2500,8100,27500,657700
round_k,3,12,40,137,615,3288
round_shots,800,200,100,100,100,100
round_queries,800,1400,2500,8100,30500,698900
round_k,3,12,40,152,642,3494
round_shots,900,200,100,100,100,100
round_queries,900,1400,2500,7500,27100,677900
round_k,3,12,37,135,627,3389
round_shots,600,100,200,100,100,100
round_queries,600,300,1800,3500,12500,257500
round_k,1,4,17,62,266,1287
round_shots,800,200,100,100,100
round_queries,800,1400,3500,12300,228100
round_k,3,17,61,236,1140
round_shots,700,200,200,100,100,100
round_queries,700,600,1800,3300,11300,215100
round_k,1,4,16,56,221,1075
round_shots,600,100,100,100,100
round_queries,600,700,2500,7900,142500
round_k,3,12,39,154,712
round_shots,400,100,100,100,100,100
round_queries,400,300,900,3100,9500,164900
round_k,1,4,15,47,171,824
round_shots,500,100,100,100,100
round_queries,500,700,2500,9300,181100
round_k,3,12,46,190,905
round_shots,800,200,100,100,100
round_queries,800,1400,2500,9900,196700
round_k,3,12,49,207,983
round_shots,700,200,100,100,100
