round_shots,200,1000,200,200,200,100,100,100,100,100
round_queries,200,3000,4200,13000,41400,86900,269900,865300,2631300,44361700
round_k,1,10,32,103,434,1349,4326,13156,50804,221808
round_shots,300,1100,200,200,200,100,100,100,100,100
round_queries,300,3300,4600,15400,61400,130900,396100,1344700,4534100,68142900
round_k,1,11,38,153,654,1980,6723,22670,84104,340714
round_shots,200,1200,200,200,200,200,100,100,100,100
round_queries,200,3600,4600,14600,51400,198600,445900,1554700,4884500,59319500
round_k,1,11,36,128,496,2229,7773,24422,85841,296597
round_shots,300,1100,200,200,200,200,100,100,100
round_queries,300,3300,4600,15000,53400,205800,429900,1492500,23353500
round_k,1,11,37,133,514,2149,7462,28129,116767
round_shots,300,1200,200,200,200,100,100,300,200,100
round_queries,300,3600,4600,14600,59000,127700,398500,4045500,8474600,60378700
round_k,1,11,36,147,638,1992,6742,21186,69832,301893
round_shots,400,1200,200,200,200,200,100,100,200,100
round_queries,400,3600,1800,5400,20200,77800,143500,451700,3147000,17600500
round_k,1,4,13,50,194,717,2258,7867,25423,88002
round_shots,200,1000,200,200,200,100,100,100,100,100
round_queries,200,3000,4600,14200,49400,105700,333900,1132100,4015900,62645500
round_k,1,11,35,123,528,1669,5660,20079,71800,313227
round_shots,200,1200,300,200,200,200,200,100,200,100
round_queries,200,3600,2700,5400,16600,58600,241800,522500,3627400,29865300
round_k,1,4,13,41,146,604,2612,9068,35670,149326
round_shots,400,1200,300,200,200,100,100,100,100
round_queries,400,3600,6900,16600,65400,132100,398100,1294900,18813100
round_k,1,11,41,163,660,1990,6474,22912,94065
round_shots,400,1200,200,200,200,200,200,100,100,100
round_queries,400,3600,1800,5400,20200,76600,326600,725900,2596500,35076900
round_k,1,4,13,50,191,816,3629,12982,44767,175384
round_shots,300,600,400,200,200,200,100,100,100,200
round_queries,300,1800,3600,5400,17000,60200,128900,413900,1327700,39720600
round_k,1,4,13,42,150,644,2069,6638,24067,99301
round_shots,300,1000,200,300,200,200,200,200,100,100
round_queries,300,3000,1800,8100,20200,80200,318200,1330200,2589500,35323300
round_k,1,4,13,50,200,795,3325,12947,41217,176616
round_shots,200,1100,200,200,200,100,100,100,100
round_queries,200,3300,4600,15800,62600,135900,411100,1424900,21485300
round_k,1,11,39,156,679,2055,7124,26084,107426
round_shots,200,1200,200,200,200,200,300,200,100
round_queries,200,3600,4600,15400,55800,231400,1535100,3881400,42813900
round_k,1,11,38,139,578,2558,9703,44450,214069
round_shots,400,1100,200,200,100,100,200,100,100,100
round_queries,400,3300,4600,15400,28300,84900,539800,1144700,4116100,73087900
round_k,1,11,38,141,424,1349,5723,20580,80260,365439
round_shots,400,1300,400,200,200,200,200,100,200,100,100
round_queries,400,3900,3600,5400,16200,65000,276200,521900,3401000,5310500,66643100
round_k,1,4,13,40,162,690,2609,8502,26552,82211,333215
round_shots,400,900,300,200,200,100,100,100,100,100
round_queries,400,2700,6300,15400,54600,105500,338700,1118300,3812700,61679100
round_k,1,10,38,136,527,1693,5591,19063,77080,308395
round_shots,400,1100,200,200,200,100,200,100,100
round_queries,400,3300,4600,14200,50600,106100,645000,1420500,18582700
round_k,1,11,35,126,530,1612,7102,25835,92913
round_shots,200,800,200,200,200,200,200,200,100,100
round_queries,200,2400,1800,5400,20600,70200,277800,1109400,2202300,34808900
round_k,1,4,13,51,175,694,2773,11011,41453,174044
round_shots,500,800,300,200,200,200,100,100,100
round_queries,500,2400,5700,14200,55000,235000,422300,1380900,20312900
round_k,1,9,35,137,587,2111,6904,24674,101564
round_shots,300,1100,200,300,200,200,100,100,100,100
round_queries,300,3300,1800,8100,26200,104600,205500,668300,2091500,29699700
round_k,1,4,13,65,261,1027,3341,10457,35242,148498
round_shots,300,1200,200,200,200,200,100,100,100,100
round_queries,300,3600,4600,15000,47800,192600,414900,1400900,4734300,70304100
round_k,1,11,37,119,481,2074,7004,23671,79897,351520
round_shots,300,900,300,200,200,200,200,200,100,200
round_queries,300,2700,2700,5400,16200,63800,263400,1055400,1761300,51863000
round_k,1,4,13,40,159,658,2638,8806,31132,129657
round_shots,300,900,300,200,200,200,200,100,100,100
round_queries,300,2700,2700,5400,16600,64200,233400,495100,1565300,21720900
round_k,1,4,13,41,160,583,2475,7826,26959,108604
round_shots,200,1300,200,200,200,200,100,100,100
round_queries,200,3900,5400,16600,65800,277400,537700,1696500,26832500
round_k,1,13,41,164,693,2688,8482,31900,134162
round_shots,200,900,200,200,200,100,100,100,100,100
round_queries,200,2700,4200,13800,48200,92700,287700,951700,3280100,54074300
round_k,1,10,34,120,463,1438,4758,16400,64094,270371
round_shots,400,1300,200,200,200,200,100,100,100,100
round_queries,400,3900,5400,16200,61000,184600,346700,1195500,4317300,65608100
round_k,1,13,40,152,461,1733,5977,21586,83240,328040
round_shots,400,1200,200,200,200,100,200,100,100,100
round_queries,400,3600,4600,15000,60200,125900,779400,1541700,5637700,69987700
round_k,1,11,37,150,629,1948,7708,28188,88612,349938
round_shots,300,1200,200,200,200,200,100,100,100,100
round_queries,300,3600,1800,5400,20200,77800,157300,472900,1559900,23458100
round_k,1,4,13,50,194,786,2364,7799,28637,117290
round_shots,400,1200,200,200,200,200,100,100,100,100
round_queries,400,3600,1800,5400,19800,73800,160300,527700,1742500,26334700
round_k,1,4,13,49,184,801,2638,8712,33027,131673
round_shots,200,1000,200,200,200,100,100,100,200,100
round_queries,200,3000,4600,14600,51800,93300,285100,859300,6223000,52175500
round_k,1,11,36,129,466,1425,4296,15557,66681,260877
round_shots,400,1100,200,200,400,200,200,100,100,100
round_queries,400,3300,4600,14200,100400,178200,615400,1172100,4265300,72833300
round_k,1,11,35,125,445,1538,5860,21326,85466,364166
round_shots,400,1200,200,200,200,100,200,100,100,100
round_queries,400,3600,4600,13800,54600,108300,666600,1370900,4679900,71532700
round_k,1,11,34,136,541,1666,6854,23399,84271,357663
round_shots,200,1100,200,200,200,100,100,100,100,100
round_queries,200,3300,4600,15400,61800,111700,355500,1141100,4178500,73609700
round_k,1,11,38,154,558,1777,5705,20892,84852,368048
round_shots,300,1200,200,300,200,200,100,100,100,100
round_queries,300,3600,1800,8100,19800,74600,156100,474900,1669700,24375500
round_k,1,4,13,49,186,780,2374,8348,29183,121877
round_shots,400,1200,200,200,200,200,100,100,200
round_queries,400,3600,4600,15400,48600,209000,460300,1430900,43143000
round_k,1,11,38,121,522,2301,7154,26490,107857
round_shots,400,1200,200,200,200,100,100,100,100
round_queries,400,3600,4600,15400,61800,128900,400100,1350700,17950100
round_k,1,11,38,154,644,2000,6753,24414,89750
round_shots,300,1100,300,200,200,100,100,100,100
round_queries,300,3300,6900,17000,53400,112900,360100,1236300,17955500
round_k,1,11,42,133,564,1800,6181,22707,89777
round_shots,300,1200,200,200,200,200,200,200,200,100,100
round_queries,300,3600,1800,5400,16200,63400,241000,885000,2686200,5474100,65146700
round_k,1,4,13,40,158,602,2212,6715,27370,88966,325733
round_shots,300,1300,200,200,200,200,100,100,100
round_queries,300,3900,5000,15800,64200,210200,468700,1576500,20939300
round_k,1,12,39,160,525,2343,7882,25628,104696
round_shots,400,1100,200,200,200,200,100,200,200
round_queries,400,3300,4600,13800,55400,219000,441100,2825800,37779800
round_k,1,11,34,138,547,2205,7064,31422,94449
round_shots,300,1100,200,200,200,200,200,200,100,100
round_queries,300,3300,4600,15800,59800,181000,573800,2162200,4802900,67730300
round_k,1,11,39,149,452,1434,5405,24014,74711,338651
round_shots,300,700,200,200,200,200,200,100,100,100
round_queries,300,2100,1800,5400,19000,64200,273000,559300,1955500,30338100
round_k,1,4,13,47,160,682,2796,9777,37354,151690
round_shots,200,1000,400,200,200,100,100,100,100,100
round_queries,200,3000,8400,16200,50600,94900,294700,913300,3319900,45257700
round_k,1,10,40,126,474,1473,4566,16599,63956,226288
round_shots,300,900,200,200,200,100,200,200,100,100
round_queries,300,2700,4200,14200,56200,115300,739400,2416600,5277100,61631300
round_k,1,10,35,140,576,1848,6041,26385,91730,308156
round_shots,200,1000,300,200,300,200,100,200,100
round_queries,200,3000,6900,15800,74700,159000,318900,2154200,18790700
round_k,1,11,39,124,397,1594,5385,23726,93953
round_shots,300,1000,300,200,200,300,200,100,100
round_queries,300,3000,6300,15400,47800,287700,743000,1650900,18638500
round_k,1,10,38,119,479,1857,8254,30406,93192
round_shots,300,1200,200,300,200,100,100,100,100,100
round_queries,300,3600,5000,26700,61400,127900,406900,1407300,4783700,67251100
round_k,1,12,44,153,639,2034,7036,23918,98428,336255
round_shots,200,1400,200,200,200,200,200,100,100
round_queries,200,4200,5000,15800,57800,217800,745400,1674500,26355900
round_k,1,12,39,144,544,1863,8372,31770,131779
round_shots,300,1200,300,200,200,200,100,100,100,100,100
round_queries,300,3600,2700,5400,16600,65800,139700,451700,1457500,5256500,77697700
round_k,1,4,13,41,164,698,2258,7287,26282,85129,388488
round_shots,300,1300,200,200,200,200,100,100,100
round_queries,300,3900,5400,20200,73000,311800,710300,2526900,41407100
round_k,1,13,50,182,779,3551,12634,49027,207035
round_shots,300,1100,200,300,200,200,200,200,100,100
round_queries,300,3300,1800,8100,20200,80600,357400,1337800,2774500,40376900
round_k,1,4,13,50,201,893,3344,13872,47173,201884
round_shots,400,1000,300,200,200,200,100,100,100
round_queries,400,3000,6300,15000,59000,251800,541900,1923500,22970700
round_k,1,10,37,147,629,2709,9617,29980,114853
round_shots,400,1000,200,200,200,200,200,100,100
round_queries,400,3000,4600,15000,54200,225400,827000,1775300,25972300
round_k,1,11,37,135,563,2067,8876,33871,129861
round_shots,300,900,300,300,200,200,100,100,100,100
round_queries,300,2700,2700,8100,25400,97800,212700,705100,2295900,38234700
round_k,1,4,13,63,244,1063,3525,11479,44621,191173
round_shots,300,1100,200,200,200,200,200,100,100
round_queries,300,3300,4600,15000,58600,187000,764600,1433500,20438700
round_k,1,11,37,146,467,1911,7167,25732,102193
round_shots,400,1200,200,200,200,200,100,100,100,100
round_queries,400,3600,5000,15400,55800,210200,468900,1609300,5869900,62719700
round_k,1,12,38,139,525,2344,8046,29349,101014,313598
round_shots,300,1100,200,200,200,200,100,100,100,100
round_queries,300,3300,1800,5400,20600,83800,185900,591100,1868700,24949900
round_k,1,4,13,51,209,929,2955,9343,35777,124749
round_shots,300,1100,200,200,200,200,100,200,100
round_queries,300,3300,5000,16200,64600,279400,535300,3396200,29629100
round_k,1,12,40,161,698,2676,8490,35141,148145
round_shots,400,1000,300,200,200,100,100,100,100,100
round_queries,400,3000,6300,14600,52600,104300,313700,1076500,3975500,56781900
round_k,1,10,36,131,521,1568,5382,19877,74394,283909
round_shots,300,1100,200,200,200,100,100,100,100,100
round_queries,300,3300,5000,15400,54600,113700,358900,1213300,4010100,56245100
round_k,1,12,38,136,568,1794,6066,20050,63043,281225
round_shots,200,900,300,200,200,200,100,100,100
round_queries,200,2700,6300,15000,60200,257000,466700,1521500,22375100
round_k,1,10,37,150,642,2333,7607,27960,111875
round_shots,200,1100,200,200,200,200,100,100,100
round_queries,200,3300,4600,15000,53800,226600,483900,1685300,26735300
round_k,1,11,37,134,566,2419,8426,32108,133676
round_shots,300,1000,300,200,200,200,100,100,100
round_queries,300,3000,6900,16200,63000,266200,556900,1747300,20388900
round_k,1,11,40,157,665,2784,8736,31895,101944
round_shots,300,1100,200,200,200,200,100,100,200
round_queries,300,3300,4600,14200,52600,209400,450900,1547700,42128600
round_k,1,11,35,131,523,2254,7738,27091,105321
round_shots,400,1300,300,200,100,100,200,200,100
round_queries,400,3900,8100,25000,49500,148900,944200,4151000,39708700
round_k,1,13,62,247,744,2360,10377,46734,198543
round_shots,500,1300,200,200,200,200,200,100,100
round_queries,500,3900,5400,16200,50600,199400,851000,1766300,28226300
round_k,1,13,40,126,498,2127,8831,33491,141131
round_shots,300,1200,200,200,200,100,100,100,100,100
round_queries,300,3600,5000,15000,59400,125700,402100,1234500,4616900,70868100
round_k,1,12,37,148,628,2010,6172,23084,82072,354340
round_shots,200,1300,200,200,200,100,100,100,100
round_queries,200,3900,5000,19400,69400,144300,447100,1505900,23613100
round_k,1,12,48,173,721,2235,7529,28329,118065
round_shots,300,1000,200,200,200,100,100,100,100,100
round_queries,300,3000,4600,15400,53800,101500,316700,1033500,3737900,67554900
round_k,1,11,38,134,507,1583,5167,18689,74706,337774
round_shots,200,1100,200,200,200,200,100,100,100,100
round_queries,200,3300,1800,5400,19400,70200,146300,477100,1645500,26206100
round_k,1,4,13,48,175,731,2385,8227,26935,131030
round_shots,400,900,300,300,200,200,200,100,100
round_queries,400,2700,6300,23700,53800,169800,721400,1690300,24483500
round_k,1,10,39,134,424,1803,8451,29294,122417
round_shots,300,700,300,200,200,200,100,100,200,100
round_queries,300,2100,2700,5400,17800,61800,131100,429700,2969400,24854100
round_k,1,4,13,44,154,655,2148,7423,32580,124270
round_shots,200,1200,200,200,200,200,100,100,100
round_queries,200,3600,4600,15000,59000,249400,553500,1951900,28552900
round_k,1,11,37,147,623,2767,9759,34194,142764
round_shots,500,1000,300,300,300,300,200,100,100
round_queries,500,3000,6900,32700,103500,407700,1051000,2081900,33953700
round_k,1,11,54,172,679,2627,10409,40103,169768
round_shots,300,800,200,200,200,200,100,100,200,100
round_queries,300,2400,1800,5400,16200,64200,141900,453100,3147400,30574100
round_k,1,4,13,40,160,709,2265,7868,36109,152870
round_shots,300,1000,200,300,200,200,100,100,100,200,100
round_queries,300,3000,1800,8100,18600,58600,95900,297900,917100,5749800,42365300
round_k,1,4,13,46,146,479,1489,4585,14374,55228,211826
round_shots,500,1200,200,200,200,100,100,100,100
round_queries,500,3600,5000,19000,68600,149500,462500,1629700,21925900
round_k,1,12,47,171,747,2312,8148,28170,109629
round_shots,200,1100,200,200,200,200,300,200,100,100
round_queries,200,3300,4600,15800,49400,199400,1238100,2476200,4460500,75798300
round_k,1,11,39,123,498,2063,6190,22302,87282,378991
round_shots,200,1100,200,300,200,200,100,100,100,100
round_queries,200,3300,1800,8100,25800,96600,189100,617900,2191900,35540100
round_k,1,4,13,64,241,945,3089,10959,41432,177700
round_shots,200,1400,200,200,200,200,100,200,100
round_queries,200,4200,5400,20200,73400,281800,556900,3786200,29567100
round_k,1,13,50,183,704,2784,9465,38232,147835
round_shots,300,1200,300,200,200,300,200,200,100,100
round_queries,300,3600,2700,5400,17000,89700,239800,872600,1791300,26976100
round_k,1,4,13,42,149,599,2181,8956,34049,134880
round_shots,200,1000,200,200,100,200,100,100,100
round_queries,200,3000,4600,15400,30700,184200,397900,1307700,18976700
round_k,1,11,38,153,460,1989,6538,24394,94883
round_shots,200,1400,300,200,200,200,100,100,100,100
round_queries,200,4200,2700,5400,21000,78600,169500,510500,1742300,23551100
round_k,1,4,13,52,196,847,2552,8711,30973,117755
round_shots,200,1300,200,200,200,100,200,100,100
round_queries,200,3900,5000,16600,65800,138900,898600,1902700,21448700
round_k,1,12,41,164,694,2246,9513,29554,107243
round_shots,400,1200,200,200,200,200,100,100,100
round_queries,400,3600,5000,16200,56600,238200,532300,1750300,26993100
round_k,1,12,40,141,595,2661,8751,32546,134965
round_shots,300,1300,200,200,200,100,100,100,100,100
round_queries,300,3900,5400,17400,61400,131700,400300,1296300,4698500,65727900
round_k,1,13,43,153,658,2001,6481,23492,79473,328639
round_shots,200,1000,200,200,200,100,100,100,300,100
round_queries,200,3000,4600,15400,61000,120700,368900,1147900,12575100,44639300
round_k,1,11,38,152,603,1844,5739,20958,68716,223196
round_shots,400,1200,300,200,200,200,200,100,100,100
round_queries,400,3600,2700,5400,16600,64600,275000,583700,2075300,34093500
round_k,1,4,13,41,161,687,2918,10376,39978,170467
round_shots,200,1200,200,200,200,100,100,100,100
round_queries,200,3600,5000,15000,59400,123500,392100,1305100,19532900
round_k,1,12,37,148,617,1960,6525,24117,97664
round_shots,400,1200,300,200,200,200,100,100,100
round_queries,400,3600,7500,23400,94200,403800,736700,2586100,32496500
round_k,1,12,58,235,1009,3683,12930,42163,162482
round_shots,300,1000,300,300,200,200,100,100,100,100
round_queries,300,3000,2700,8100,25800,85400,183300,608100,2156100,34402100
round_k,1,4,13,64,213,916,3040,10780,41660,172010
round_shots,400,1300,200,200,200,100,100,100,100,100
round_queries,400,3900,5400,17000,66200,117500,363700,1098500,3908500,50608700
round_k,1,13,42,165,587,1818,5492,19542,74739,253043
round_shots,400,1100,200,200,200,100,100,100,100,100
round_queries,400,3300,4600,14600,53400,103100,310100,938900,3268500,39269100
round_k,1,11,36,133,515,1550,4694,16342,55276,196345
round_shots,200,400,300,200,300,200,200,100,100,200
round_queries,200,1200,2700,5400,26700,66200,251000,487300,1654500,46681400
round_k,1,4,13,44,165,627,2436,8272,30517,116703
round_shots,300,1100,200,200,200,100,100,100,100,100
