round_shots,2300,700,500,300,400,200,200,300,300,200,200,200,100
round_queries,2300,3500,6500,9900,27600,35400,81000,252900,625500,1081000,2405800,5523800,6360300
round_k,0,2,6,16,34,88,202,421,1042,2702,6014,13809,31801
round_shots,2600,400,600,300,300,200,200,300,200,300,200,200,200
round_queries,2600,2000,7800,9900,20700,33400,69400,208500,354600,1098900,1677800,3608600,8341400
round_k,0,2,6,16,34,83,173,347,886,1831,4194,9021,20853
round_shots,2600,600,300,200,200,200,300,200,200,300,400,300,100
round_queries,2600,3000,5700,9400,19800,43400,141300,227400,470600,1619700,4791600,8703300,6598900
round_k,0,2,9,23,49,108,235,568,1176,2699,5989,14505,32994
round_shots,3000,600,300,300,300,300,300,300,200,200,300,200
round_queries,3000,3000,5700,14100,32700,80100,162300,423300,691400,1474200,5002500,8903800
round_k,0,2,9,23,54,133,270,705,1728,3685,8337,22259
round_shots,3000,500,600,300,300,200,200,300,200,200,200,200,200
round_queries,3000,2500,7800,9900,23700,39000,88200,278700,461400,1051000,2363000,5395400,12076600
round_k,0,2,6,16,39,97,220,464,1153,2627,5907,13488,30191
round_shots,2700,700,600,500,300,300,200,200,200,200,200,200,200
round_queries,2700,3500,7800,14500,19500,42300,73000,154600,320200,687400,1514200,3366600,7788600
round_k,0,2,6,14,32,70,182,386,800,1718,3785,8416,19471
round_shots,2800,500,600,300,200,200,200,200,200,200,200,300,100
round_queries,2800,2500,7800,11100,19400,41400,93000,201800,439400,996600,2228200,7350300,6619100
round_k,0,2,6,18,48,103,232,504,1098,2491,5570,12250,33095
round_shots,2400,600,600,400,500,400,200,200,200,200,200,200,200
round_queries,2400,3000,7800,11600,34500,56400,76600,166200,346600,767000,1727400,3968600,9023800
round_k,0,2,6,14,34,70,191,415,866,1917,4318,9921,22559
round_shots,2000,700,600,300,200,200,200,200,200,300,200,200,200
round_queries,2000,3500,7800,9900,13800,28600,61800,131800,295000,992700,1686200,3575000,7991800
round_k,0,2,6,16,34,71,154,329,737,1654,4215,8937,19979
round_shots,2700,600,600,300,200,200,200,200,200,200,200,200,200,100
round_queries,2700,3000,7800,9900,13800,27800,58200,119400,253400,567000,1245400,2987400,6511800,6565500
round_k,0,2,6,16,34,69,145,298,633,1417,3113,7468,16279,32827
round_shots,2300,600,300,300,300,200,300,200,200,200,200,200,100
round_queries,2300,3000,5700,12900,29700,44600,140700,246600,518600,1187000,2671800,6120200,6606700
round_k,0,2,9,21,49,111,234,616,1296,2967,6679,15300,33033
round_shots,2300,500,400,300,300,200,200,400,200,200,200,100,200,100
round_queries,2300,2500,5200,8100,16500,27400,55800,230000,265000,554600,1128200,1237300,5017800,5188900
round_k,0,2,6,13,27,68,139,287,662,1386,2820,6186,12544,25944
round_shots,3000,600,300,300,300,200,200,200,200,300,200,200
