round_shots,2300,600,500,300,300,300,300,200,200,200,200,200,200,200,200,100
round_queries,2300,3000,6500,9900,20700,45900,126300,224600,498200,1116600,2514200,5489800,12322600,27730600,60331800,65274700
round_k,0,2,6,16,34,76,210,561,1245,2791,6285,13724,30806,69326,150829,326373
round_shots,2500,700,300,200,300,200,300,300,300,300,300,200,200,200,100
round_queries,2500,3500,5700,9400,28500,46200,152700,387900,942300,2238900,5867100,10245800,23082200,52572200,53446900
round_k,0,2,9,23,47,115,254,646,1570,3731,9778,25614,57705,131430,267234
round_shots,2400,600,600,300,300,200,200,200,200,200,300,300,300,300,200,100
round_queries,2400,3000,7800,11100,24900,44200,98600,214600,453000,955000,3140100,8039700,17471100,35639100,56314200,61540500
round_k,0,2,6,18,41,110,246,536,1132,2387,5233,13399,29118,59398,140785,307702
round_shots,3200,600,300,300,300,200,300,200,200,200,200,200,200,200,200,200
round_queries,3200,1800,2700,6900,16500,29400,89700,162600,351800,791800,1767400,3983000,8876200,20093000,45691000,103923400
round_k,0,1,4,11,27,73,149,406,879,1979,4418,9957,22190,50232,114227,259808
round_shots,3000,600,600,300,200,200,200,300,200,200,200,200,200,200,200,100
round_queries,3000,3000,7800,11100,19400,40600,83800,251700,447800,929000,2099400,4739800,10824200,24094200,54325400,62155300
round_k,0,2,6,18,48,101,209,419,1119,2322,5248,11849,27060,60235,135813,310776
round_shots,1800,600,400,200,200,300,200,200,200,200,200,200,200,200,200
round_queries,1800,3000,7600,10200,20600,65700,123000,272200,599400,1304200,2926200,6620600,15092600,34437000,77473800
round_k,0,2,9,25,51,109,307,680,1498,3260,7315,16551,37731,86092,193684
round_shots,2100,600,300,200,200,300,200,200,200,200,200,200,200,200,200,100
round_queries,2100,3000,5700,9400,19800,63900,103800,223800,498600,1103800,2420200,5363400,11567000,25991400,59339400,66400900
round_k,0,2,9,23,49,106,259,559,1246,2759,6050,13408,28917,64978,148348,332004
round_shots,2300,700,600,400,200,200,200,200,200,300,300,300,300,300,200,200
round_queries,2300,3500,7800,11600,12200,25400,52600,109000,237800,776700,2024700,4880700,10836300,23492100,41475800,90699000
round_k,0,2,6,14,30,63,131,272,594,1294,3374,8134,18060,39153,103689,226747
round_shots,1900,600,600,400,500,400,400,300,300,200,200,300,200,200,200,100
round_queries,1900,3000,7800,13200,36500,66800,160400,278700,573300,982600,2178600,6755700,11433000,24155000,55086600,60749100
round_k,0,2,6,16,36,83,200,464,955,2456,5446,11259,28582,60387,137716,303745
round_shots,2100,700,400,300,300,300,200,300,200,200,200,200,200,200,100
round_queries,2100,3500,7600,15300,40500,113100,191000,600900,1033800,2238200,5087400,11311000,25764600,58771800,67062700
round_k,0,2,9,25,67,188,477,1001,2584,5595,12718,28277,64411,146929,335313
round_shots,1900,600,600,400,300,300,200,200,300,200,400,200,200,200,200,200
round_queries,1900,3000,7800,11600,20700,50100,73000,152600,479700,805400,3248400,4055000,8656200,19591400,39245400,89163400
round_k,0,2,6,14,34,83,182,381,799,2013,4060,10137,21640,48978,98113,222908
round_shots,2000,700,400,400,200,200,200,200,200,300,200,200,300,200,200
round_queries,2000,3500,7600,20400,25400,55400,117400,260200,589000,1979700,3524200,7728600,25909500,46186600,100659000
round_k,0,2,9,25,63,138,293,650,1472,3299,8810,19321,43182,115466,251647
round_shots,2700,600,500,500,300,300,400,300,200,200,300,200,200,200,200,100
round_queries,2700,3000,6500,16500,21900,47100,134000,249900,407400,892200,2949900,5189400,11771400,26861400,61421400,69324700
round_k,0,2,6,16,36,78,167,416,1018,2230,4916,12973,29428,67153,153553,346623
round_shots,2500,600,400,300,300,300,200,300,300,300,200,200,200,200,100
round_queries,2500,3000,7600,15300,35100,90900,163400,515100,1316100,3596700,6363800,13563800,30440200,67499000,76022100
round_k,0,2,9,25,58,151,408,858,2193,5994,15909,33909,76100,168747,380110
round_shots,2600,800,300,300,200,200,200,300,300,300,200,200,200,200,200,200
round_queries,2600,4000,5700,14100,22600,47000,95800,306900,669300,1542300,2515000,5310600,11469400,25356200,52645800,118977400
round_k,0,2,9,23,56,117,239,511,1115,2570,6287,13276,28673,63390,131614,297443
round_shots,1400,700,600,400,400,400,300,200,200,200,300,300,300,300,200,100
round_queries,1400,3500,7800,11600,26000,60400,112500,196200,424200,927400,3153900,7556100,17052900,35144100,56514600,60819900
round_k,0,2,6,14,32,75,187,490,1060,2318,5256,12593,28421,58573,141286,304099
round_shots,2500,600,600,300,300,200,300,200,200,200,200,200,100,100,100,200
round_queries,2500,3000,7800,9900,20700,30600,96300,154200,332600,759000,1674200,3584200,4065700,8323100,17798500,76091000
