round_shots,1000,200,200,100,100,100,100,100,100
round_queries,1000,1400,5000,8100,26100,90700,334300,1359900,30936100
round_k,3,12,40,130,453,1671,6799,30396,154680
round_shots,400,100,200,200,100,100,100,100,100,100
round_queries,400,300,1800,6600,13900,45900,165700,627500,2643300,68023700
round_k,1,4,16,69,229,828,3137,13216,62300,340118
round_shots,700,200,200,100,100,100,100,100,100
round_queries,700,1400,4600,8100,25900,84300,306100,1226100,27231700
round_k,3,11,40,129,421,1530,6130,27100,136158
round_shots,900,200,200,200,100,100,100,100,100,100
round_queries,900,600,1800,6600,12900,39300,136100,511300,2114300,51959100
round_k,1,4,16,64,196,680,2556,10571,49059,259795
round_shots,1200,200,200,100,100,100,100,100,100
round_queries,1200,1400,4600,8100,26100,85900,314700,1262500,28258100
round_k,3,11,40,130,429,1573,6312,28098,141290
round_shots,900,200,200,200,100,100,100,100,100
round_queries,900,1400,5000,21400,47500,165300,641900,2717300,70343100
round_k,3,12,53,237,826,3209,13586,64125,351715
round_shots,700,100,200,200,100,100,100,100,100,100
round_queries,700,300,1800,6600,11300,36700,124700,467500,1915900,46151300
round_k,1,4,16,56,183,623,2337,9579,43949,230756
round_shots,1100,200,200,100,100,100,100,100,100
round_queries,1100,1800,6600,14900,45900,158700,611900,2577700,65834900
round_k,4,16,74,229,793,3059,12888,60396,329174
round_shots,1300,200,200,100,100,100,100,100,100
round_queries,1300,1800,6600,14700,47100,160700,615300,2582700,66027700
round_k,4,16,73,235,803,3076,12913,60543,330138
round_shots,800,200,200,100,100,100,100,100,100
round_queries,800,1400,5000,9700,30100,103500,382100,1558100,36349700
round_k,3,12,48,150,517,1910,7790,35202,181748
round_shots,1400,200,100,100,100,100,100,100,100
round_queries,1400,1800,3300,10500,33300,110900,406500,1663100,39132500
round_k,4,16,52,166,554,2032,8315,37666,195662
round_shots,1400,200,200,100,100,100,100,100,100
round_queries,1400,1800,6600,12100,40500,134300,505100,2091100,51402500
round_k,4,16,60,202,671,2525,10455,48230,257012
round_shots,700,200,200,100,200,100,100,100,100
round_queries,700,1400,4600,8700,52600,130500,393100,1516100,33893300
round_k,3,11,43,131,652,1965,7580,33315,169466
round_shots,900,200,200,200,100,100,100,100,100
round_queries,900,1400,4600,14600,31700,111100,419300,1727100,40351500
round_k,3,11,36,158,555,2096,8635,39076,201757
round_shots,1200,200,200,100,100,100,100,100,100
round_queries,1200,1800,6600,12300,37100,125500,469100,1922500,46484500
round_k,4,16,61,185,627,2345,9612,44068,232422
round_shots,800,100,200,200,100,100,100,100,100,100
round_queries,800,300,1800,6600,13900,47700,165500,633900,2683500,68409100
round_k,1,4,16,69,238,827,3169,13417,63353,342045
round_shots,1200,200,200,200,100,100,100,100,100
round_queries,1200,1400,5000,19400,41300,142900,541500,2244500,55892700
round_k,3,12,48,206,714,2707,11222,52183,279463
round_shots,900,200,100,100,100,100,100,100,100
round_queries,900,1400,2500,7500,23300,77300,279300,1103900,23966100
round_k,3,12,37,116,386,1396,5519,24159,119830
round_shots,900,200,200,100,100,100,100,100,100
round_queries,900,1400,5400,11900,37100,130500,491100,2024700,49507100
round_k,3,13,59,185,652,2455,10123,46648,247535
round_shots,1100,200,200,100,100,100,100,100,100
round_queries,1100,1800,7000,14100,45300,159700,607300,2556100,65522300
round_k,4,17,70,226,798,3036,12780,60168,327611
