round_shots,2600,600,500,300,200,200,200,200,200,300,200,200,200,100
round_queries,2600,3000,6500,9900,13800,28600,61800,130200,288200,896100,1325400,2999800,6861400,7621900
round_k,0,2,6,16,34,71,154,325,720,1493,3313,7499,17153,38109
round_shots,2400,600,500,500,200,200,200,200,200,300,300,300,200
round_queries,2400,3000,6500,14500,15800,31800,71000,147800,301000,974700,2409900,5892300,10229000
round_k,0,2,6,14,39,79,177,369,752,1624,4016,9820,25572
round_shots,1900,700,500,600,300,300,300,200,200,200,200,200,300
round_queries,1900,3500,6500,17400,19500,42300,85500,136600,301400,665400,1435800,3149400,10867500
round_k,0,2,6,14,32,70,142,341,753,1663,3589,7873,18112
round_shots,2100,600,500,400,200,300,200,200,300,300,300,300,200
round_queries,2100,3000,6500,11600,12200,36900,59400,128200,404700,968700,2161500,5640900,9934600
round_k,0,2,6,14,30,61,148,320,674,1614,3602,9401,24836
round_shots,2000,600,500,400,300,200,200,200,200,200,200,200,100
round_queries,2000,3000,6500,11600,18300,33000,68600,146600,320600,741800,1707400,3890600,4408500
round_k,0,2,6,14,30,82,171,366,801,1854,4268,9726,22042
round_shots,2200,700,500,300,200,200,300,300,300,200,200,200,200
round_queries,2200,3500,6500,11100,17400,36600,115500,306300,758700,1045000,2121400,4782200,10832200
round_k,0,2,6,18,43,91,192,510,1264,2612,5303,11955,27080
round_shots,3000,500,600,300,300,300,200,200,200,200,300,300,100
round_queries,3000,2500,7800,11100,23100,49500,82200,181800,406600,901000,2813700,7367100,6123300
round_k,0,2,6,18,38,82,205,454,1016,2252,4689,12278,30616
round_shots,2500,700,600,300,200,300,200,200,300,200,300,300,100
round_queries,2500,3500,7800,9900,13800,41700,72200,153800,495900,860600,2837700,7259100,5661300
round_k,0,2,6,16,34,69,180,384,826,2151,4729,12098,28306
round_shots,2400,600,400,300,400,300,200,200,300,300,300,200
round_queries,2400,3000,7600,15300,45200,74100,109400,247800,841500,2139300,5396100,9891000
round_k,0,2,9,25,56,123,273,619,1402,3565,8993,24727
round_shots,2400,600,300,300,300,300,400,300,300,300,200,200
round_queries,2400,3000,5700,12300,27900,69300,200400,324900,776700,1884900,3288600,7589400
round_k,0,2,9,20,46,115,250,541,1294,3141,8221,18973
round_shots,2200,600,300,300,200,200,200,300,400,200,200,200,200
round_queries,2200,3000,5700,12900,19800,40600,84200,256500,734000,867800,1808600,4135400,9092200
round_k,0,2,9,21,49,101,210,427,917,2169,4521,10338,22730
round_shots,1900,700,600,500,300,200,200,200,300,300,200,300,300
round_queries,1900,3500,7800,14500,19500,28200,61000,125000,378900,837300,1429000,4687500,12623100
round_k,0,2,6,14,32,70,152,312,631,1395,3572,7812,21038
round_shots,2500,700,500,400,300,200,200,200,200,200,200,200,200
round_queries,2500,3500,6500,11600,22500,38600,83800,170600,364600,812200,1827800,4178600,9673400
round_k,0,2,6,14,37,96,209,426,911,2030,4569,10446,24183
round_shots,2500,700,400,200,200,200,300,200,200,200,200,300,100
round_queries,2500,3500,7600,10200,21400,46600,150900,263000,533400,1138600,2577400,8387100,6305500
round_k,0,2,9,25,53,116,251,657,1333,2846,6443,13978,31527
round_shots,2000,600,600,400,300,300,300,200,200,200,200,300,200
round_queries,2000,3000,7800,11600,19500,46500,113700,176200,381400,876200,1940600,6219900,9975800
round_k,0,2,6,14,32,77,189,440,953,2190,4851,10366,24939
round_shots,2600,600,300,300,300,200,200,300,300,200,200,200
round_queries,2600,3000,5700,14100,35100,58200,131400,441900,1057500,1805800,4105400,9471400
round_k,0,2,9,23,58,145,328,736,1762,4514,10263,23678
round_shots,2400,600,300,200,200,200,200,300,200,200,200,300,100
round_queries,2400,3000,5700,8600,19000,41800,83800,269700,477800,1089800,2509800,8645700,7461900
round_k,0,2,9,21,47,104,209,449,1194,2724,6274,14409,37309
round_shots,1700,600,300,300,200,300,300,200,200,200,200,200
round_queries,1700,3000,5700,14100,23400,70500,165900,283400,615400,1408200,3206600,7373000
round_k,0,2,9,23,58,117,276,708,1538,3520,8016,18432
round_shots,2400,700,600,600,400,200,300,200,200,200,200,200,300
round_queries,2400,3500,7800,17400,27600,32600,103500,185400,395000,862600,1981400,4234600,13443300
round_k,0,2,6,14,34,81,172,463,987,2156,4953,10586,22405
round_shots,2800,600,600,200,200,200,200,200,200,200,300,200,200
round_queries,2800,3000,7800,7400,15800,33400,67800,143000,310200,651800,2142300,3746600,8502600
round_k,0,2,6,18,39,83,169,357,775,1629,3570,9366,21256
round_shots,1700,700,500,300,300,300,200,300,300,200,200,200,100
round_queries,1700,3500,6500,9900,20700,45900,84200,273300,660900,1138200,2638200,5497800,5728100
round_k,0,2,6,16,34,76,210,455,1101,2845,6595,13744,28640
round_shots,2600,700,400,200,200,200,300,200,200,100,200,100,100
round_queries,2600,3500,7600,10200,20600,43000,140100,257000,571000,639500,2715000,3038500,6503300
round_k,0,2,9,25,51,107,233,642,1427,3197,6787,15192,32516
round_shots,2100,700,300,200,300,300,200,200,200,200,200,200,100
round_queries,2100,3500,5700,9400,29700,78900,126200,265400,581800,1198200,2436200,5128200,5924100
round_k,0,2,9,23,49,131,315,663,1454,2995,6090,12820,29620
round_shots,2300,500,500,300,200,300,200,300,400,300,100,300,100
round_queries,2300,2500,6500,9900,13800,42900,74600,245700,806800,1655700,1217900,7504500,5740100
round_k,0,2,6,16,34,71,186,409,1008,2759,6089,12507,28700
round_shots,2800,500,500,300,300,200,200,300,200,200,300,200,200
round_queries,2800,2500,6500,11100,27300,42200,89800,291300,495000,1087000,3606300,5841000,12201000
round_k,0,2,6,18,45,105,224,485,1237,2717,6010,14602,30502
round_shots,2600,500,500,300,300,200,200,200,200,300,200,200,200
round_queries,2600,2500,6500,11100,23100,33800,75800,167000,347000,1065300,1743000,3628200,8175000
round_k,0,2,6,18,38,84,189,417,867,1775,4357,9070,20437
round_shots,2400,500,500,300,300,200,200,200,300,200,200,200,200
round_queries,2400,2500,6500,9900,20700,33400,67800,140200,456900,702600,1521400,3447400,7477000
round_k,0,2,6,16,34,83,169,350,761,1756,3803,8618,18692
round_shots,2600,700,400,300,300,200,200,200,200,200,200,300,200
round_queries,2600,3500,5200,8100,20700,35800,74200,159400,349800,715400,1581800,5063100,8763800
round_k,0,2,6,13,34,89,185,398,874,1788,3954,8438,21909
round_shots,2200,700,500,300,200,300,200,300,200,200,200,200,200
round_queries,2200,3500,6500,9900,15800,48900,79000,237300,411000,888200,2001400,4593400,10450600
round_k,0,2,6,16,39,81,197,395,1027,2220,5003,11483,26126
