round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,12100,59300,290500,1443500,7296100,36892300
round_k,0,3,12,60,296,1452,7217,36480,184461
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1700,7700,35700,166500,840700,4207500,21294100
round_k,0,2,8,38,178,832,4203,21037,106470
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,2300,7700,36900,177300,886700,4466700,22634100
round_k,0,2,11,38,184,886,4433,22333,113170
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,8300,34900,158500,789700,3968900,20080100
round_k,0,3,12,41,174,792,3948,19844,100400
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,1900,6100,27900,135100,681700,3399500,17209700
round_k,0,3,9,30,139,675,3408,16997,86048
round_shots,300,100,100,100,100,100,100,100,100,100
round_queries,300,500,1700,5500,18700,64900,308700,1537100,7681700,38900500
round_k,0,2,8,27,93,324,1543,7685,38408,194502
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2300,8900,33500,164100,821100,4136700,20975500
round_k,0,3,11,44,167,820,4105,20683,104877
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2900,10100,49300,258900,1298100,6548300,33187900
round_k,0,3,14,50,246,1294,6490,32741,165939
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,6900,26700,134300,668500,3365100,16986300
round_k,0,2,8,34,133,671,3342,16825,84931
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2900,12500,57900,278100,1397700,7019100,35529100
round_k,0,3,14,62,289,1390,6988,35095,177645
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,500,2500,9900,45500,225300,1122700,5688700,28868300
round_k,0,2,12,49,227,1126,5613,28443,144341
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,500,2500,9100,38300,184700,925300,4672300,23650500
round_k,0,2,12,45,191,923,4626,23361,118252
round_shots,200,100,100,100,100,100,100,100,100,100
round_queries,200,500,1900,6100,27100,98900,461100,2303500,11529900,58489300
round_k,0,2,9,30,135,494,2305,11517,57649,292446
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,7100,31900,152300,745300,3764900,19026900
round_k,0,2,8,35,159,761,3726,18824,95134
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1900,8300,28700,132500,635700,3218700,16313900
round_k,0,2,9,41,143,662,3178,16093,81569
round_shots,200,100,100,100,100,100,100,100,100,100
round_queries,200,500,2300,7700,26900,113500,555900,2800500,14121700,70862100
round_k,0,2,11,38,134,567,2779,14002,70608,354310
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,700,2300,10300,47900,233300,1173100,5946700,29865900
round_k,0,3,11,51,239,1166,5865,29733,149329
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,11700,51900,256900,1286900,6478700,32814900
round_k,0,3,12,58,259,1284,6434,32393,164074
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,1900,7300,32900,145700,732700,3681100,18274500
round_k,0,3,9,36,164,728,3663,18405,91372
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1900,7300,31700,155500,773900,3879300,19663300
round_k,0,2,9,36,158,777,3869,19396,98316
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,2300,10900,50500,246700,1223300,6189100,31088900
round_k,0,2,11,54,252,1233,6116,30945,155444
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,3100,12100,42100,206900,1015300,5104700,25898900
round_k,0,3,15,60,210,1034,5076,25523,129494
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,700,2300,7900,37500,182300,899500,4531300,22765700
round_k,0,3,11,39,187,911,4497,22656,113828
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1900,9500,42500,164100,774500,3911500,19770500
round_k,0,2,9,47,212,820,3872,19557,98852
round_shots,300,100,100,100,100,100,100,100,100,100
round_queries,300,500,1700,5900,24300,111300,558500,2803500,14139500,71711700
round_k,0,2,8,29,121,556,2792,14017,70697,358558
round_shots,200,100,100,100,100,100,100,100,100,100
round_queries,200,500,1700,7100,28700,126100,597900,2970900,15012500,75999300
round_k,0,2,8,35,143,630,2989,14854,75062,379996
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,5900,22300,133500,653500,3291700,16705700
round_k,0,2,8,29,111,667,3267,16458,83528
round_shots,200,100,100,100,100,100,100,100,100,100
round_queries,200,500,1900,6700,30100,125100,584100,2897500,14644700,74161300
round_k,0,2,9,33,150,625,2920,14487,73223,370806
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,2300,8900,33900,155900,775700,3911300,19837900
round_k,0,2,11,44,169,779,3878,19556,99189
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1900,7300,35700,169500,833900,4160300,20938500
round_k,0,2,9,36,178,847,4169,20801,104692
round_shots,200,100,100,100,100,100,100,100,100,100
round_queries,200,500,1300,4700,15500,65500,313500,1575700,7965700,40363100
round_k,0,2,6,23,77,327,1567,7878,39828,201815
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,3100,15100,58900,227100,1097300,5519700,27908700
round_k,0,3,15,75,294,1135,5486,27598,139543
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,9700,46500,224500,1125900,5709300,28841300
round_k,0,3,12,48,232,1122,5629,28546,144206
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,6700,33100,134300,657300,3308300,16711100
round_k,0,2,8,33,165,671,3286,16541,83555
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2300,8500,38500,182500,913300,4605900,23369100
round_k,0,3,11,42,192,912,4566,23029,116845
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,3100,12500,50900,211500,1015900,5099100,25808300
round_k,0,3,15,62,254,1057,5079,25495,129041
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,2300,9300,39500,189300,948100,4787300,24209900
round_k,0,2,11,46,197,946,4740,23936,121049
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,12100,57700,286300,1426100,7152500,36054100
round_k,0,3,12,60,288,1431,7130,35762,180270
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1300,5500,25500,125900,624700,3145900,15887900
round_k,0,2,6,27,127,629,3123,15729,79439
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,2300,7700,36100,181300,899300,4530900,22869700
round_k,0,2,11,38,180,906,4496,22654,114348
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1700,5900,27300,138300,691500,3483700,17563100
round_k,0,2,8,29,136,691,3457,17418,87815
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,9900,47900,237500,1170700,5900900,35987700
round_k,0,3,12,49,239,1187,5853,29504,179938
round_shots,300,100,100,100,100,100,100,100,100,100
round_queries,300,500,1300,5300,22100,105100,517300,2599700,13175900,66609100
round_k,0,2,6,26,110,525,2586,12998,65879,333045
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2900,12100,55500,268700,1348700,6821900,34420500
round_k,0,3,14,60,277,1343,6743,34109,172102
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,500,1700,7500,36700,182300,911300,4585500,23267300
round_k,0,2,8,37,183,911,4556,22927,116336
round_shots,300,100,100,100,100,100,100,100,100,100
round_queries,300,500,1700,6700,25100,95500,378300,1834900,9110500,46018300
round_k,0,2,8,33,125,477,1891,9174,45552,230091
round_shots,200,100,100,100,100,100,100,100,100,100
