round_shots,300,200,100,100
round_queries,300,1000,2300,38300
round_k,2,11,44,191
round_shots,500,100,100,100
round_queries,500,700,2300,43700
round_k,3,11,50,218
round_shots,500,100,100,100
round_queries,500,500,1700,28300
round_k,2,8,29,141
round_shots,400,100,100,100
round_queries,400,700,2300,31100
round_k,3,11,36,155
round_shots,400,200,100,100
round_queries,400,1400,3100,46500
round_k,3,15,50,232
round_shots,400,200,100,100
round_queries,400,1400,2500,36100
round_k,3,12,41,180
round_shots,300,200,100,100
round_queries,300,1000,1900,27300
round_k,2,9,30,136
round_shots,500,100,100,100
round_queries,500,500,1700,31900
round_k,2,8,32,159
round_shots,300,100,100,100
round_queries,300,500,1700,35100
round_k,2,8,36,175
round_shots,200,200,100,100
round_queries,200,1000,2300,49300
round_k,2,11,47,246
round_shots,400,100,100,100
round_queries,400,700,2300,43900
round_k,3,11,47,219
round_shots,400,100,100,100
round_queries,400,700,2500,39700
round_k,3,12,50,198
round_shots,500,100,100,100
round_queries,500,500,1700,25100
round_k,2,8,32,125
round_shots,400,100,100,100
round_queries,400,500,1700,22900
round_k,2,8,30,114
round_shots,500,100,100,100
round_queries,500,700,2900,42500
round_k,3,14,48,212
round_shots,500,200,100,100
round_queries,500,1000,2300,51300
round_k,2,11,52,256
round_shots,600,100,100,100
round_queries,600,700,2500,33100
round_k,3,12,39,165
round_shots,500,100,100,100
round_queries,500,500,1900,33300
round_k,2,9,33,166
round_shots,400,100,100,100
round_queries,400,500,1700,30900
round_k,2,8,33,154
round_shots,300,100,100,100
round_queries,300,500,1700,27700
round_k,2,8,29,138
round_shots,400,200,100,100
round_queries,400,1000,1900,32500
round_k,2,9,33,162
round_shots,300,200,100,100
round_queries,300,1000,1900,35300
round_k,2,9,36,176
round_shots,400,100,100,100
round_queries,400,700,2300,42100
round_k,3,11,41,210
round_shots,500,200,100,100
round_queries,500,1000,2500,39900
round_k,2,12,41,199
round_shots,500,200,100,100
round_queries,500,1000,1700,26900
round_k,2,8,32,134
round_shots,500,200,100,100
round_queries,500,1000,2300,33300
round_k,2,11,36,166
round_shots,500,200,100,100
round_queries,500,1000,1900,22700
round_k,2,9,29,113
round_shots,500,100,200,100
round_queries,500,500,3400,54500
round_k,2,8,53,272
round_shots,300,200,100,100
round_queries,300,1000,1900,31500
round_k,2,9,36,157
