round_shots,1500,900,300,400,200,200,200,200,200,200,200,200,200,200,200,300,100
round_queries,1500,2700,2100,6000,9800,21000,42600,94200,202600,453000,995800,2245800,5087400,11593000,26402200,89661300,75451100
round_k,0,1,3,7,24,52,106,235,506,1132,2489,5614,12718,28982,66005,149435,377255
round_shots,1500,900,300,300,300,200,200,200,200,200,200,300,300,400,300,200
round_queries,1500,2700,2100,4500,12300,22200,46600,97000,217000,485800,1088600,3666900,9665100,29792400,54826500,93280600
round_k,0,1,3,7,20,55,116,242,542,1214,2721,6111,16108,37240,91377,233201
round_shots,1500,800,300,500,300,200,200,300,300,200,200,200,200,200,300,200
round_queries,1500,2400,2100,7500,15900,22600,46600,152100,380100,675000,1513800,3435000,7732200,17331400,55379100,90246200
round_k,0,1,3,7,26,56,116,253,633,1687,3784,8587,19330,43328,92298,225615
round_shots,1600,700,300,300,300,200,200,200,200,200,200,200,200,200,200,200,300
round_queries,1600,2100,2100,4500,9900,15400,33000,69000,154200,323000,671800,1497000,3345000,7355800,15719800,34126600,105211500
round_k,0,1,3,7,16,38,82,172,385,807,1679,3742,8362,18389,39299,85316,175352
round_shots,1100,700,300,300,300,300,300,400,400,300,200,200,200,200,200,200
round_queries,1100,2100,2100,4500,11100,29100,73500,239600,579600,1124100,1876200,4009000,9122600,20611400,45271800,101095800
round_k,0,1,3,7,18,48,122,299,724,1873,4690,10022,22806,51528,113179,252739
round_shots,1300,600,300,400,300,300,300,300,200,200,200,200,400,300,200,200
round_queries,1300,1800,2100,6000,9900,25500,63900,142500,235400,506200,1134600,2517800,11136400,21257700,35275800,77131000
round_k,0,1,3,7,16,42,106,237,588,1265,2836,6294,13920,35429,88189,192827
round_shots,1300,800,300,400,300,300,300,200,200,300,200,200,200,200,200,200,200
round_queries,1300,2400,2100,6000,9900,24300,67500,112600,237800,762900,1129400,2291000,4886200,11017400,22528600,48486600,109613800
round_k,0,1,3,7,16,40,112,281,594,1271,2823,5727,12215,27543,56321,121216,274034
round_shots,1600,1000,500,300,300,200,300,300,300,200,300,300,300,300,200,100
round_queries,1600,3000,3500,5700,15900,26600,80700,195900,455100,761800,2362500,6103500,15501300,35349300,58220600,60862500
round_k,0,1,3,9,26,66,134,326,758,1904,3937,10172,25835,58915,145551,304312
round_shots,1200,1100,400,300,200,300,200,200,200,200,200,200,200,200,300,400,100
round_queries,1200,3300,2800,5700,9000,27900,52200,111800,239400,507000,1125800,2459000,5508600,12389800,40238100,108722000,71407700
round_k,0,1,3,9,22,46,130,279,598,1267,2814,6147,13771,30974,67063,135902,357038
round_shots,1100,800,300,300,300,200,200,200,300,200,200,200,200,300,200,200,100
round_queries,1100,2400,2100,4500,12300,20200,42600,89000,285900,468200,1023800,2303400,4871400,15671100,26158600,56210600,62961300
round_k,0,1,3,7,20,50,106,222,476,1170,2559,5758,12178,26118,65396,140526,314806
round_shots,1700,1000,400,400,200,200,200,200,200,200,200,200,200,200,300,300,200
round_queries,1700,3000,2800,6000,9000,18200,37000,77800,167800,356600,766200,1629000,3637400,7663800,24986100,60495900,100132200
round_k,0,1,3,7,22,45,92,194,419,891,1915,4072,9093,19159,41643,100826,250330
round_shots,1400,1100,300,300,300,300,300,200,300,200,300,200,200,200,200,200,100
round_queries,1400,3300,2100,4500,11100,22500,51300,80600,255300,428200,1309500,2215800,4862200,11071800,25217400,57050200,64694900
round_k,0,1,3,7,18,37,85,201,425,1070,2182,5539,12155,27679,63043,142625,323474
round_shots,1400,500,300,300,300,300,200,300,200,200,300,200,200,200,200,200,200
round_queries,1400,1500,2100,4500,9900,24300,41400,125100,215000,460200,1451700,2373400,4963400,9965000,22463800,50867400,103359400
round_k,0,1,3,7,16,40,103,208,537,1150,2419,5933,12408,24912,56159,127168,258398
round_shots,1300,1000,300,300,300,200,200,200,200,200,200,200,200,200,200,300,100
round_queries,1300,3000,2100,4500,11100,18600,40200,83400,185400,407400,891400,1989800,4531400,10276600,23139400,74239500,65503900
round_k,0,1,3,7,18,46,100,208,463,1018,2228,4974,11328,25691,57848,123732,327519
round_shots,1300,900,300,400,300,200,300,200,300,300,200,200,200,200,200,200,100
round_queries,1300,2700,2100,6000,13500,20200,62700,111400,342900,740100,1293800,2605000,5924600,13520600,30687400,70055400,76298500
round_k,0,1,3,7,22,50,104,278,571,1233,3234,6512,14811,33801,76718,175138,381492
round_shots,1000,800,300,300,300,200,200,200,200,200,300,200,200,200,200,200,200
round_queries,1000,2400,2100,4500,11100,16200,33800,70600,148600,321400,984300,1705000,3455800,6957000,15096200,33938600,77428600
round_k,0,1,3,7,18,40,84,176,371,803,1640,4262,8639,17392,37740,84846,193571
round_shots,1300,800,300,300,300,300,300,200,200,200,400,200,200,200,200,200,100
round_queries,1300,2400,2100,4500,9900,21900,54900,93800,208200,425800,1806000,2394200,5054600,11460600,26089400,59020200,66057900
round_k,0,1,3,7,16,36,91,234,520,1064,2257,5985,12636,28651,65223,147550,330289
round_shots,1300,800,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2400,2100,4500,12300,17800,37800,83000,166200,337400,729800,1645800,3649000,8148600,18521400,40779400,92325400
round_k,0,1,3,7,20,44,94,207,415,843,1824,4114,9122,20371,46303,101948,230813
round_shots,1000,800,300,300,300,300,200,200,200,200,200,300,200,200,200,200
round_queries,1000,2400,2100,4500,12300,31500,47800,105400,236200,519400,1141800,3594900,6437800,14450200,32269800,73869400
round_k,0,1,3,7,20,52,119,263,590,1298,2854,5991,16094,36125,80674,184673
round_shots,1300,700,400,300,300,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2100,2800,5700,12300,24900,39000,82600,181000,407000,901800,1931400,4274200,9639400,21419000,48610200,106758600
