round_shots,500,1300,1200,400,300,300,300,200,200,200,300,300,400,300,200,200
round_queries,500,3900,8400,8400,15900,36300,75300,134600,293800,662600,2079300,4192500,12340400,25347300,37451400,75130600
round_k,0,1,3,10,26,60,125,336,734,1656,3465,6987,15425,42245,93628,187826
round_shots,600,1400,1100,300,300,200,200,200,200,200,200,200,300,300,200,300
round_queries,600,4200,7700,6300,14700,23400,47800,99400,222600,477400,970200,2086200,6480300,15058500,26740600,91533900
round_k,0,1,3,10,24,58,119,248,556,1193,2425,5215,10800,25097,66851,152556
round_shots,600,1300,900,400,300,200,200,200,200,200,200,200,300,300,200,200,100
round_queries,600,3900,6300,8400,15300,24600,49800,103800,227800,504600,1074600,2361400,7424100,17620500,29699800,62167800,69463900
round_k,0,1,3,10,25,61,124,259,569,1261,2686,5903,12373,29367,74249,155419,347319
round_shots,700,800,1200,400,300,200,200,200,200,200,300,300,300,300,300,200
round_queries,700,2400,8400,9200,16500,27000,54600,113800,237800,519400,1653900,3894900,9368700,19617900,47361900,81599400
round_k,0,1,3,11,27,67,136,284,594,1298,2756,6491,15614,32696,78936,203998
round_shots,400,1400,900,300,300,200,300,200,200,300,400,200,300,300,200,200
round_queries,400,4200,6300,6300,14700,23000,70500,116200,255800,850500,2718000,3693000,11115900,25592100,46143400,98086200
round_k,0,1,3,10,24,57,117,290,639,1417,3397,9232,18526,42653,115358,245215
round_shots,600,1600,1000,400,300,200,200,200,200,200,300,200,200,200,200,200,200
round_queries,600,4800,7000,8400,15300,25000,50600,105400,231400,479000,1457700,2036600,4095800,8852600,18293400,37036600,84235800
round_k,0,1,3,10,25,62,126,263,578,1197,2429,5091,10239,22131,45733,92591,210589
round_shots,700,1500,900,300,300,200,200,200,200,200,200,200,300,200,300,200
round_queries,700,4500,6300,6300,14700,24200,53400,111800,252600,549000,1215000,2565000,7697100,13711400,42994500,72853400
round_k,0,1,3,10,24,60,133,279,631,1372,3037,6412,12828,34278,71657,182133
round_shots,500,1500,1200,500,300,300,200,200,200,200,200,300,300,200,200,200
round_queries,500,4500,8400,10500,15900,36300,59800,129400,283400,641800,1372200,4230300,11061900,19151800,43430600,98538600
round_k,0,1,3,10,26,60,149,323,708,1604,3430,7050,18436,47879,108576,246346
round_shots,600,1300,900,400,200,300,300,300,200,200,200,200,200,300,200,100
round_queries,600,3900,6300,8400,10200,30900,75300,190500,333800,729000,1619400,3629000,8053400,25844100,45914600,50667100
round_k,0,1,3,10,25,51,125,317,834,1822,4048,9072,20133,43073,114786,253335
round_shots,500,900,1200,300,300,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,500,2700,8400,6300,14700,23800,51800,107800,230600,517800,1095800,2380600,5207400,11755800,26672600,60942600,69633500
round_k,0,1,3,10,24,59,129,269,576,1294,2739,5951,13018,29389,66681,152356,348167
round_shots,800,1500,1300,400,300,200,200,300,300,200,200,200,200,300,200,200,100
round_queries,800,4500,9100,8400,15300,24200,53800,162900,344700,481400,1045400,2365800,5335000,18154500,30717000,67422200,73998100
round_k,0,1,3,10,25,60,134,271,574,1203,2613,5914,13337,30257,76792,168555,369990
round_shots,500,1600,1300,300,300,200,200,200,200,200,200,200,200,200,200,300
round_queries,500,4800,9100,7500,16500,25800,52600,115400,246600,540600,1192200,2667400,6059800,13521000,30481800,102038100
round_k,0,1,3,12,27,64,131,288,616,1351,2980,6668,15149,33802,76204,170063
round_shots,800,1500,900,400,300,300,200,200,200,300,200,200,200,300,200,200
round_queries,800,4500,6300,8400,15900,36300,59400,129000,282200,907500,1510600,3329000,7048200,23367300,39400600,80527400
round_k,0,1,3,10,26,60,148,322,705,1512,3776,8322,17620,38945,98501,201318
round_shots,600,1000,1300,500,400,200,200,200,300,300,400,300,300,300,300,100
