round_shots,1400,1100,300,300,300,200,300,200,200,200,300,200
round_queries,3300,3300,7500,18300,29800,92700,149400,318200,701400,2159100,3608200
round_k,0.1,1,5,12,30,74,154,373,795,1753,3598,9020
round_shots,1100,1300,300,200,300,300,300,300,200,200,200,200
round_queries,3900,3300,5000,15300,32700,67500,174900,301000,686200,1527000,3170200
round_k,0.1,1,5,12,25,54,112,291,752,1715,3817,7925
round_shots,1200,1200,300,300,300,300,200,200,200,300,200,100
round_queries,3600,3300,7500,18900,48300,82200,186600,430200,1462500,2506200,2556300
round_k,0.1,1,5,12,31,80,205,466,1075,2437,6265,12781
round_shots,800,1200,300,200,300,300,200,200,200,200,200,200
round_queries,3600,3300,5000,15300,36900,57400,121800,278600,626600,1447000,3113400
round_k,0.1,1,5,12,25,61,143,304,696,1566,3617,7783
round_shots,1300,1200,300,300,300,200,200,200,200,200,200,200
round_queries,3600,3300,7500,18300,25000,54600,117000,266200,584200,1273400,2817400
round_k,0.1,1,5,12,30,62,136,292,665,1460,3183,7043
round_shots,1300,1100,300,300,300,200,200,200,300,300,300,200
round_queries,3300,3300,7500,18900,32200,64600,139400,432300,1097100,2352900,3399400
round_k,0.1,1,5,12,31,80,161,348,720,1828,3921,8498
round_shots,900,1200,300,300,300,200,300,200,200,200,200,200
round_queries,3600,3300,7500,18300,27400,89100,147000,295800,669000,1564200,3598200
round_k,0.1,1,5,12,30,68,148,367,739,1672,3910,8995
round_shots,1000,1500,400,200,300,200,300,200,200,300,200,200
round_queries,4500,4400,5000,15300,22200,67500,119400,261000,817500,1283000,2934200
round_k,0.1,1,5,12,25,55,112,298,652,1362,3207,7335
round_shots,1600,1100,400,400,200,300,400,300,300,300,300,100
round_queries,3300,4400,10800,12200,37500,123600,235500,555300,1358100,3483300,2880900
round_k,0.1,1,5,13,30,62,154,392,925,2263,5805,14404
round_shots,900,1200,300,300,300,200,300,200,200,200,200,200
round_queries,3600,3300,7500,18900,29800,92700,141800,325800,731000,1656200,3575400
round_k,0.1,1,5,12,31,74,154,354,814,1827,4140,8938
round_shots,1400,1200,400,400,300,400,300,300,200,200,200,100
round_queries,3600,4400,10800,18300,60400,122700,306300,537000,1218600,2685400,3003900
round_k,0.1,1,5,13,30,75,204,510,1342,3046,6713,15019
round_shots,1100,1500,400,400,300,200,200,200,200,200,200,200
round_queries,4500,4400,10800,18300,29800,62200,139400,288200,599400,1362600,3175400
round_k,0.1,1,5,13,30,74,155,348,720,1498,3406,7938
round_shots,1400,1300,400,400,300,200,200,200,200,200,200,100
round_queries,3900,4400,10800,22500,39800,87000,199000,447400,1007000,2312600,2674300
round_k,0.1,1,5,13,37,99,217,497,1118,2517,5781,13371
round_shots,1600,1200,400,400,200,300,300,200,200,300,400,200
round_queries,3600,4400,10800,12200,37500,92700,137000,285800,869700,2331600,3193000
round_k,0.1,1,5,13,30,62,154,342,714,1449,2914,7982
round_shots,1200,1400,300,300,200,200,200,200,200,300,200,100
round_queries,4200,3900,11100,19800,39800,87000,193800,430200,1454100,2320200,2362100
round_k,0.1,1,6,18,49,99,217,484,1075,2423,5800,11810
round_shots,1400,1100,400,500,300,300,400,200,200,300,300,100
round_queries,3300,4400,13500,21900,48900,148400,206600,435000,1335900,2949900,2422100
round_k,0.1,1,5,13,36,81,185,516,1087,2226,4916,12110
round_shots,1500,1200,300,300,300,200,200,200,200,200,200,200
round_queries,3600,3300,7500,18900,34600,74600,171800,383000,877800,2009000,4118200
round_k,0.1,1,5,12,31,86,186,429,957,2194,5022,10295
round_shots,900,1300,400,300,200,300,300,200,200,300,200,100
round_queries,3900,4400,7500,12200,37500,104100,184200,390200,1327500,2293000,2385900
round_k,0.1,1,5,12,30,62,173,460,975,2212,5732,11929
round_shots,1400,1200,400,400,300,200,200,200,200,200,200,200
round_queries,3600,4400,10800,18900,32200,67400,136600,305800,706200,1651000,3769800
round_k,0.1,1,5,13,31,80,168,341,764,1765,4127,9424
round_shots,1000,1100,400,200,300,200,300,300,200,200,200,200,100
round_queries,3300,4400,5000,15300,22200,67500,159900,266200,586600,1181400,2367000,2458100
round_k,0.1,1,5,12,25,55,112,266,665,1466,2953,5917,12290
round_shots,800,1300,400,300,300,300,200,300,200,200,200,100
round_queries,3900,4400,7500,18300,45300,74600,242100,427800,962200,2237800,2533900
round_k,0.1,1,5,12,30,75,186,403,1069,2405,5594,12669
round_shots,1200,1200,300,300,300,200,200,300,300,300,200,100
round_queries,3600,3300,7500,18900,32200,64600,212100,477900,1140900,2001800,2278900
round_k,0.1,1,5,12,31,80,161,353,796,1901,5004,11394
round_shots,1600,1200,300,200,300,200,200,200,300,200,300,200
round_queries,3600,3300,5000,15300,27400,57000,119400,398700,689000,2088300,3466600
round_k,0.1,1,5,12,25,68,142,298,664,1722,3480,8666
round_shots,1100,1200,400,400,300,200,200,200,200,200,200,200
round_queries,3600,4400,10800,18300,29800,64600,146600,328200,753400,1738200,3873800
round_k,0.1,1,5,13,30,74,161,366,820,1883,4345,9684
round_shots,1200,1100,300,300,300,200,200,300,200,200,200,200
round_queries,3300,3300,7500,18300,29800,64600,205500,355400,746200,1658600,3824200
round_k,0.1,1,5,12,30,74,161,342,888,1865,4146,9560
round_shots,1400,1300,400,400,300,400,400,200,200,200,200,100
round_queries,3900,4400,10800,18300,60400,148400,209000,467400,1086600,2546200,2930500
round_k,0.1,1,5,13,30,75,185,522,1168,2716,6365,14652
round_shots,1500,1100,300,300,300,200,200,200,200,200,300,100
round_queries,3300,3300,7500,18900,32200,72200,164200,365400,833000,2879100,2573700
round_k,0.1,1,5,12,31,80,180,410,913,2082,4798,12868
round_shots,1200,1100,300,300,300,200,300,300,300,200,200
round_queries,3300,3300,7500,18900,32200,101100,257100,683100,1176200,2757800
round_k,0.1,1,5,12,31,80,168,428,1138,2940,6894
round_shots,1300,1300,300,300,200,300,200,200,200,200,200,200
round_queries,3900,3300,7500,12200,37500,67000,141800,320600,716200,1648600,3819400
round_k,0.1,1,5,12,30,62,167,354,801,1790,4121,9548
round_shots,1200,1300,400,300,300,200,200,200,200,200,200,200
