round_shots,500,400,400,300,300,300,200
round_queries,1200,3600,6300,15900,39900,66600
round_k,0.1,1,4,10,26,66,166
round_queries,1200,2700,6300,14100,24200,57800,67500
round_k,0.1,1,4,10,23,60,144,337
round_shots,600,400,300,300,200,200,200,200
round_queries,1200,2700,6300,9400,21800,46600,101400
round_k,0.1,1,4,10,23,54,116,253
round_shots,500,600,300,300,200,200,200,100
round_queries,1800,2700,6300,10600,24200,55400,64300
round_k,0.1,1,4,10,26,60,138,321
round_shots,500,600,500,400,300,200,300
round_queries,1800,4500,9200,15900,30600,92100
round_k,0.1,1,4,11,26,76,153
round_shots,400,400,300,300,300,200,300,100
round_queries,1200,2700,6300,14100,24200,81300,75500
round_k,0.1,1,4,10,23,60,135,377
round_shots,600,600,400,300,200,200,200,200
round_queries,1800,3600,6300,9400,20600,45400,106200
round_k,0.1,1,4,10,23,51,113,265
round_shots,500,300,400,400,200,200,300,100
round_queries,900,3600,8400,10600,24200,77700,58700
round_k,0.1,1,4,10,26,60,129,293
round_shots,500,400,300,300,300,200,200,200
round_queries,1200,2700,6300,14100,24200,49000,106200
round_k,0.1,1,4,10,23,60,122,265
round_shots,600,400,300,500,200,200,200,200
round_queries,1200,2700,11500,9400,21800,47800,103800
round_k,0.1,1,4,11,23,54,119,259
round_shots,600,500,300,300,300,300,300
round_queries,1500,2700,6300,14100,39900,96300
round_k,0.1,1,4,10,23,66,160
round_shots,700,500,300,300,200,200,200,200
round_queries,1500,2700,6300,10600,23000,47800,105000
round_k,0.1,1,4,10,26,57,119,262
round_shots,500,400,300,300,300,200,200,100
round_queries,1200,2700,6300,15900,27800,59000,61900
round_k,0.1,1,4,10,26,69,147,309
round_shots,500,600,300,300,300,200,300,100
round_queries,1800,2700,6300,14100,25400,79500,65500
round_k,0.1,1,4,10,23,63,132,327
round_shots,600,400,300,300,300,200,200,100
round_queries,1200,2700,6300,14100,24200,57800,66100
round_k,0.1,1,4,10,23,60,144,330
round_shots,500,300,400,300,200,200,200,100
round_queries,900,3600,6300,9400,21800,49000,51900
round_k,0.1,1,4,10,23,54,122,259
round_shots,600,500,300,300,200,200,200,100
round_queries,1500,2700,6300,10600,24200,57800,64900
round_k,0.1,1,4,10,26,60,144,324
round_shots,600,400,300,400,200,200,200,100
round_queries,1200,2700,8400,10600,24200,57800,66300
round_k,0.1,1,4,10,26,60,144,331
round_shots,500,600,400,300,200,200,200,200
round_queries,1800,3600,6300,10600,21800,44200,93800
round_k,0.1,1,4,10,26,54,110,234
round_shots,600,400,400,300,300,200,300,100
round_queries,1200,3600,6300,14100,25400,83100,72300
round_k,0.1,1,4,10,23,63,138,361
round_shots,500,400,300,300,300,200,300,100
round_queries,1200,2700,6300,14100,24200,79500,64900
round_k,0.1,1,4,10,23,60,132,324
round_shots,500,400,400,400,300,200,200
round_queries,1200,3600,8400,21300,36600,80200
round_k,0.1,1,4,10,35,91,200
round_shots,500,400,400,300,200,200,200,100
round_queries,1200,3600,6300,10600,21800,47800,48900
round_k,0.1,1,4,10,26,54,119,244
round_shots,500,400,400,400,200,200,200,200
round_queries,1200,3600,8400,10600,23000,49000,102600
round_k,0.1,1,4,10,26,57,122,256
round_shots,600,300,300,300,200,200,200,100
round_queries,900,2700,6300,10600,24200,55400,63700
round_k,0.1,1,4,10,26,60,138,318
round_shots,500,400,300,300,200,200,200,200
round_queries,1200,2700,6300,10600,23000,49000,100200
round_k,0.1,1,4,10,26,57,122,250
round_shots,500,400,500,300,200,200,200,100
round_queries,1200,4500,8700,13000,26600,59000,62500
round_k,0.1,1,4,14,32,66,147,312
round_shots,500,400,400,300,300,200,200,100
round_queries,1200,3600,6300,14100,24200,55400,63100
round_k,0.1,1,4,10,23,60,138,315
round_shots,600,400,300,300,300,200,300,100
round_queries,1200,2700,6300,15900,26600,81300,66700
round_k,0.1,1,4,10,26,66,135,333
round_shots,600,500,400,300,200,200,200,100
round_queries,1500,3600,6300,10600,24200,55400,59300
round_k,0.1,1,4,10,26,60,138,296
round_shots,600,400,500,500,200,200,200,200
round_queries,1200,4500,11500,11800,24200,49000,100200
round_k,0.1,1,4,11,29,60,122,250
round_shots,500,400,400,300,300,300,200
round_queries,1200,3600,6300,15900,41700,67800
round_k,0.1,1,4,10,26,69,169
round_shots,700,500,300,300,200,200,400,100
round_queries,1500,2700,6300,10600,23000,103600,66100
round_k,0.1,1,4,10,26,57,129,330
round_shots,500,400,500,400,200,200,200,100
round_queries,1200,4500,9200,11800,24200,55400,63700
round_k,0.1,1,4,11,29,60,138,318
round_shots,500,300,300,300,200,200,200,100
round_queries,900,2700,6300,10600,24200,55400,59900
round_k,0.1,1,4,10,26,60,138,299
round_shots,500,500,400,400,200,200,300,100
round_queries,1500,3600,8400,10600,23000,77100,56300
round_k,0.1,1,4,10,26,57,128,281
round_shots,600,400,400,300,200,200,200,200
round_queries,1200,3600,6300,10600,21800,47800,103800
round_k,0.1,1,4,10,26,54,119,259
round_shots,500,400,400,300,300,300,300
round_queries,1200,3600,6300,14100,38100,98100
round_k,0.1,1,4,10,23,63,163
round_shots,500,300,400,300,300,200,200,100
round_queries,900,3600,6300,14100,25400,60200,63100
round_k,0.1,1,4,10,23,63,150,315
round_shots,500,400,500,600,300,200,300
round_queries,1200,4500,13800,19500,34200,110700
round_k,0.1,1,4,11,32,85,184
round_shots,500,400,400,300,300,200,200,100
round_queries,1200,3600,6300,14100,25400,57800,69300
round_k,0.1,1,4,10,23,63,144,346
round_shots,600,300,400,300,200,200,200,200
round_queries,900,3600,6300,9400,21800,49000,99000
round_k,0.1,1,4,10,23,54,122,247
round_shots,500,400,300,300,300,200,200,100
round_queries,1200,2700,6300,14100,25400,55400,59300
round_k,0.1,1,4,10,23,63,138,296
round_shots,600,300,400,300,200,200,300,100
round_queries,900,3600,6300,10600,23000,81300,76100
round_k,0.1,1,4,10,26,57,135,380
round_shots,600,400,400,300,200,200,200,100
round_queries,1200,3600,6300,11800,25400,57800,68100
round_k,0.1,1,4,10,29,63,144,340
round_shots,600,600,400,300,200,300,200,200
round_queries,1800,3600,6300,9400,30900,50200,102600
round_k,0.1,1,4,10,23,51,125,256
round_shots,400,400,300,400,200,200,400,100
round_queries,1200,2700,8400,10600,24200,103600,61100
round_k,0.1,1,4,10,26,60,129,305
round_shots,600,400,400,500,200,200,300,100
round_queries,1200,3600,10500,10600,24200,79500,64900
round_k,0.1,1,4,10,26,60,132,324
round_shots,600,400,400,300,300,200,200,100
round_queries,1200,3600,6300,14100,23000,55400,59300
round_k,0.1,1,4,10,23,57,138,296
round_shots,500,300,400,700,300,200,200
round_queries,900,3600,16100,21300,36600,77800
round_k,0.1,1,4,11,35,91,194
round_shots,600,400,300,300,300,200,200,100
round_queries,1200,2700,6300,14100,25400,55400,59300
round_k,0.1,1,4,10,23,63,138,296
round_shots,400,500,500,500,300,200,200
round_queries,1500,4500,11500,19500,34200,79000
round_k,0.1,1,4,11,32,85,197
round_shots,500,300,400,300,300,200,200,100
round_queries,900,3600,6300,14100,24200,55400,63100
round_k,0.1,1,4,10,23,60,138,315
round_shots,500,400,400,400,200,200,300,100
round_queries,1200,3600,9200,11800,24200,81300,70500
round_k,0.1,1,4,11,29,60,135,352
round_shots,500,400,400,300,200,200,200,200
round_queries,1200,3600,6300,9400,21800,49000,105000
round_k,0.1,1,4,10,23,54,122,262
round_shots,600,500,400,300,300,200,200,100
round_queries,1500,3600,6300,14100,25400,56600,62500
round_k,0.1,1,4,10,23,63,141,312
round_shots,500,600,400,300,200,200,200,200
round_queries,1800,3600,6300,10600,21800,47800,103800
round_k,0.1,1,4,10,26,54,119,259
round_shots,600,400,400,300,300,400,200,200
round_queries,1200,3600,6300,14100,38000,43000,100200
round_k,0.1,1,4,10,23,47,107,250
round_shots,600,400,400,400,300,300,200
round_queries,1200,3600,8400,15900,44100,71400
round_k,0.1,1,4,10,26,73,178
round_shots,600,400,400,600,300,200,200,100
round_queries,1200,3600,13800,15900,26600,57800,63100
round_k,0.1,1,4,11,26,66,144,315
round_shots,600,400,400,300,300,300,200
round_queries,1200,3600,6300,14100,36300,70200
round_k,0.1,1,4,10,23,60,175
round_shots,500,300,300,300,200,200,200,100
round_queries,900,2700,6300,10600,24200,49000,51900
round_k,0.1,1,4,10,26,60,122,259
round_shots,500,400,300,300,200,200,200,100
round_queries,1200,2700,6300,10600,23000,55400,63100
round_k,0.1,1,4,10,26,57,138,315
round_shots,600,400,400,400,300,300,400,100
round_queries,1200,3600,8400,14100,39900,123600,66100
round_k,0.1,1,4,10,23,66,154,330
