round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
round_shots,100,100,100
round_queries,500,3300
round_k,0.1,2,16
