round_shots,200,200,100,100,100,100,100
round_queries,200,600,900,2700,9100,32700,634300
round_k,1,4,13,45,163,666,3171
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5800,11500,45700,982700
round_k,1,4,14,57,228,986,4913
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,8200,20900,82300,1926100
round_k,1,4,20,104,411,1835,9630
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5400,12100,44500,932300
round_k,1,4,13,60,222,955,4661
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,6600,13300,51900,1101300
round_k,1,4,16,66,259,1104,5506
round_shots,100,100,200,200,100,100,100
round_queries,100,300,1800,6600,14500,57500,1252500
round_k,1,4,16,72,287,1254,6262
round_shots,100,100,200,200,100,100,100
round_queries,100,300,1800,5400,12700,49300,1069500
round_k,1,4,13,63,246,1067,5347
round_shots,200,100,100,100,100,100,100
round_queries,200,300,900,2900,9100,33300,659700
round_k,1,4,14,45,166,698,3298
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,5400,11500,40700,817700
round_k,1,4,13,57,203,844,4088
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5400,11500,40700,837100
round_k,1,4,13,57,203,853,4185
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,4100,14700,53100,1153900
round_k,1,4,20,73,265,1148,5769
round_shots,200,100,200,100,100,100,100
round_queries,200,300,1800,3500,12100,43900,891100
round_k,1,4,17,60,219,921,4455
round_shots,200,100,200,100,100,100,100
round_queries,200,300,1800,2700,8900,32500,644300
round_k,1,4,13,44,162,685,3221
round_shots,100,200,200,100,100,100,100
round_queries,100,600,1800,4100,15100,56300,1239900
round_k,1,4,20,75,281,1238,6199
round_shots,100,200,200,100,100,100,100
round_queries,100,600,1800,4100,14700,55500,1195100
round_k,1,4,20,73,277,1198,5975
round_shots,200,100,100,200,100,100,100
round_queries,200,300,900,5400,11500,45700,950900
round_k,1,4,13,57,228,974,4754
round_shots,200,100,100,200,100,100,100
round_queries,200,300,900,5800,11500,41900,869300
round_k,1,4,14,57,209,893,4346
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,2700,9700,35700,695900
round_k,1,4,13,48,178,735,3479
round_shots,200,100,100,100,100,100,100
round_queries,200,300,900,2700,9100,33300,678500
round_k,1,4,13,45,166,713,3392
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,6600,14500,56300,1234900
round_k,1,4,16,72,281,1235,6174
round_shots,100,200,100,100,100,100,100
round_queries,100,600,900,2700,9500,36300,741300
round_k,1,4,13,47,181,766,3706
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5400,12100,44900,954900
round_k,1,4,13,60,224,971,4774
round_shots,100,100,100,200,100,100,100
round_queries,100,300,900,5400,12700,47500,1009100
round_k,1,4,13,63,237,1014,5045
round_shots,100,200,100,100,100,100,100
round_queries,100,600,900,2700,8300,30700,614500
round_k,1,4,13,41,153,644,3072
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5400,12100,44900,940300
round_k,1,4,13,60,224,952,4701
round_shots,200,100,200,100,100,100,100,100
round_queries,200,300,1800,2700,8300,29500,121700,3114100
round_k,1,4,13,41,147,608,2838,15570
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,7000,17700,68100,1530700
round_k,1,4,17,88,340,1493,7653
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,3500,11500,44500,932700
round_k,1,4,17,57,222,955,4663
round_shots,200,200,100,200,100,100,100
round_queries,200,600,900,5400,12700,47500,1001100
round_k,1,4,13,63,237,1014,5005
round_shots,100,100,100,100,100,100,100
round_queries,100,300,900,2700,9700,33700,655500
round_k,1,4,13,48,168,694,3277
round_shots,100,200,200,200,100,100,100
round_queries,100,600,1800,5400,13300,50100,1080700
round_k,1,4,13,66,250,1077,5403
round_shots,100,200,200,200,100,100,100
round_queries,100,600,1800,5800,12700,45700,965700
round_k,1,4,14,63,228,974,4828
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,3300,10300,38700,773700
round_k,1,4,16,51,193,809,3868
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5800,12100,44500,960700
round_k,1,4,14,60,222,926,4803
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,4100,14500,57500,1275500
round_k,1,4,20,72,287,1272,6377
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,900,2700,8300,28300,115300,2971900
round_k,1,4,13,41,141,576,2714,14859
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,3500,12100,45700,978700
round_k,1,4,17,60,228,993,4893
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5400,12700,46900,1026100
round_k,1,4,13,63,234,1033,5130
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5400,11500,43100,883900
round_k,1,4,13,57,215,906,4419
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,8200,18300,72500,1657700
round_k,1,4,20,91,362,1605,8288
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,5400,12100,46900,958300
round_k,1,4,13,60,234,980,4791
round_shots,100,100,200,100,100,100,100
round_queries,100,300,1800,3300,10900,39500,794300
round_k,1,4,16,54,197,818,3971
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,4100,13300,50700,1079100
round_k,1,4,20,66,253,1080,5395
round_shots,200,200,100,100,100,100,100
round_queries,200,600,900,2700,9100,34500,722300
round_k,1,4,13,45,172,747,3611
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,8200,21500,87900,2079100
round_k,1,4,20,107,439,1977,10395
round_shots,200,100,100,200,100,100,100
round_queries,200,300,900,5400,12700,46300,967100
round_k,1,4,13,63,231,980,4835
round_shots,100,100,100,200,100,100,100
round_queries,100,300,900,5400,11500,43100,887300
round_k,1,4,13,57,215,915,4436
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5800,13300,51900,1124300
round_k,1,4,14,66,259,1123,5621
round_shots,100,200,100,200,100,100,100
round_queries,100,600,900,5400,10900,39300,786700
round_k,1,4,13,54,196,815,3933
round_shots,200,200,200,100,100,100,100
round_queries,200,600,1800,2900,9500,33900,668100
round_k,1,4,14,47,169,707,3340
round_shots,100,200,200,100,100,100,100
round_queries,100,600,1800,4100,13300,48700,1026700
round_k,1,4,20,66,243,1039,5133
round_shots,200,100,200,100,100,100,100
round_queries,200,300,1800,2700,8300,30300,581700
round_k,1,4,13,41,151,626,2908
round_shots,200,200,200,200,100,100,100
round_queries,200,600,1800,5800,14500,56900,1247500
round_k,1,4,14,72,284,1238,6237
round_shots,200,100,200,100,100,100,100
round_queries,200,300,1800,4100,13900,52300,1136100
round_k,1,4,20,69,261,1135,5680
round_shots,200,100,200,200,100,100,100
round_queries,200,300,1800,6600,15700,59500,1277900
round_k,1,4,16,78,297,1269,6389
round_shots,200,200,100,100,100,100,100
round_queries,200,600,900,2700,8300,31500,610900
round_k,1,4,13,41,157,648,3054
round_shots,100,100,200,100,100,100,100
round_queries,100,300,1800,3500,11500,42500,900500
round_k,1,4,17,57,212,921,4502
round_shots,100,200,200,200,100,100,100
round_queries,100,600,1800,5800,12100,46900,1001700
round_k,1,4,14,60,234,1021,5008
round_shots,100,200,100,100,100,100,100
round_queries,100,600,900,2700,8500,31500,612500
round_k,1,4,13,42,157,648,3062
round_shots,100,200,200,200,100,100,100
round_queries,100,600,1800,5400,12100,47500,992500
round_k,1,4,13,60,237,1014,4962
round_shots,100,100,200,100,100,100,100
round_queries,100,300,1800,2900,10300,38300,764900
round_k,1,4,14,51,191,800,3824
