round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
round_shots,300,200,100,100,100,100
round_queries,600,700,1500,3300,7300
round_k,0.1,1,3,7,16,36
