round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,8900,30100,102900,378300,1535100,35613700
round_k,1,4,13,44,150,514,1891,7675,34637,178068
round_shots,200,200,300,200,100,100,100,100,100
round_queries,200,600,2700,8200,17100,54500,192500,756300,15492300
round_k,1,4,20,85,272,962,3781,16189,77461
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,6600,13300,41300,146500,561700,2352700,59242700
round_k,1,4,16,66,206,732,2808,11763,54747,296213
round_shots,100,300,200,200,100,100,100,100,100,100
round_queries,100,900,2200,6600,12100,40700,145100,550500,2297300,57692100
round_k,1,5,16,60,203,725,2752,11486,53569,288460
round_shots,300,200,200,200,100,100,100,100,100,100
round_queries,300,600,1800,5400,11500,36300,123900,471500,1957700,47628300
round_k,1,4,13,57,181,619,2357,9788,45311,238141
round_shots,100,200,200,200,200,100,100,100,100,100
round_queries,100,600,1800,5400,20600,47500,168900,650500,2752900,71542900
round_k,1,4,13,51,237,844,3252,13764,65017,357714
round_shots,200,200,300,200,100,100,100,100,100
round_queries,200,600,2700,8200,17100,55100,192300,736900,15029500
round_k,1,4,20,85,275,961,3684,15698,75147
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,9700,30900,109100,410100,1670700,39096300
round_k,1,4,13,48,154,545,2050,8353,37794,195481
round_shots,100,200,200,100,100,100,100,100,100,100
round_queries,100,600,1800,3500,10900,35100,122900,463500,1915700,46012100
round_k,1,4,17,54,175,614,2317,9578,43847,230060
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,5800,12100,40700,141500,541100,2246300,55781900
round_k,1,4,14,60,203,707,2705,11231,52092,278909
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,7000,12100,36300,129500,487700,2035100,49898500
round_k,1,4,17,60,181,647,2438,10175,46986,249492
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,11500,35100,123500,465900,1921900,46273300
round_k,1,4,14,57,175,617,2329,9609,43899,231366
round_shots,200,200,200,100,200,100,100,100,100,100
round_queries,200,600,1800,3500,21800,47500,166900,648700,2727900,70073900
round_k,1,4,17,54,237,834,3243,13639,64121,350369
round_shots,300,200,200,200,100,100,100,100,100,100
round_queries,300,600,1800,6600,12100,39500,134500,510100,2123300,52440700
round_k,1,4,16,60,197,672,2550,10616,49090,262203
round_shots,200,200,300,200,100,100,100,100,100
round_queries,200,600,2700,9400,18900,64900,236500,923500,19619700
round_k,1,4,23,94,324,1182,4617,20099,98098
round_shots,100,200,300,100,100,100,100,100,100,100
round_queries,100,600,2700,3500,10900,33300,116500,436100,1803100,43036100
round_k,1,4,17,54,166,582,2180,9015,41074,215180
round_shots,100,200,200,200,200,100,100,100,100,100
round_queries,100,600,1800,5400,19000,44500,160100,611300,2554100,65752100
round_k,1,4,13,47,222,800,3056,12770,60199,328760
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,10300,33300,116500,436100,1796900,42830300
round_k,1,4,13,51,166,582,2180,8984,40887,214151
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,7000,12700,38300,132100,498300,2085900,50723500
round_k,1,4,17,63,191,660,2491,10429,48141,253617
round_shots,300,200,200,200,100,100,100,100,100,100
round_queries,300,600,1800,7000,14100,43900,154500,593900,2499900,63756500
round_k,1,4,17,70,219,772,2969,12499,58592,318782
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,12700,40700,141500,534300,2217100,55094300
round_k,1,4,14,63,203,707,2671,11085,51399,275471
round_shots,200,300,300,100,100,100,100,100,100,100
round_queries,200,900,2700,4100,12700,41300,143300,546100,2281700,57109900
round_k,1,4,20,63,206,716,2730,11408,53100,285549
round_shots,300,200,200,100,100,100,100,100,100,100
round_queries,300,600,1800,3300,10300,33900,120900,456100,1878300,44661700
round_k,1,4,16,51,169,604,2280,9391,42860,223308
round_shots,100,200,300,200,100,100,100,100,100,100
round_queries,100,600,2700,7000,14700,48100,171900,659300,2788500,72625100
round_k,1,4,17,73,240,859,3296,13942,65983,363125
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,11500,36300,126500,473500,1940500,46877300
round_k,1,4,13,57,181,632,2367,9702,44381,234386
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,7000,12700,39500,140300,537300,2235700,55643300
round_k,1,4,17,63,197,701,2686,11178,51953,278216
round_shots,200,200,200,200,200,100,100,100,100,100
round_queries,200,600,1800,5400,16600,35100,120900,446100,1837300,45961100
round_k,1,4,13,41,175,604,2230,9186,42120,229805
round_shots,200,300,200,200,100,100,100,100,100,100
round_queries,200,900,1800,5400,10900,34500,120300,449100,1840300,43688900
round_k,1,4,13,54,172,601,2245,9201,42114,218444
round_shots,300,200,200,200,100,100,100,100,100,100
round_queries,300,600,1800,6600,12700,41300,144500,557300,2343500,58868500
round_k,1,4,16,63,206,722,2786,11717,54576,294342
round_shots,200,300,200,200,100,100,100,100,100,100
round_queries,200,900,1800,6600,13300,43300,154500,587100,2461500,62492100
round_k,1,4,16,66,216,772,2935,12307,57585,312460
round_shots,100,200,300,100,100,100,100,100,100,100
round_queries,100,600,2700,4100,12700,40100,140700,538700,2243900,56153100
round_k,1,4,20,63,200,703,2693,11219,52186,280765
round_shots,200,200,200,200,200,100,100,100,100,100
round_queries,200,600,1800,5400,19000,41300,142100,541700,2265100,56562100
round_k,1,4,13,47,206,710,2708,11325,52658,282810
round_shots,200,200,200,200,200,100,100,100,100,100
round_queries,200,600,1800,5400,19000,39300,138900,525700,2186100,64197900
round_k,1,4,13,47,196,694,2628,10930,50534,320989
round_shots,100,200,300,200,100,100,100,100,100
round_queries,100,600,2700,8200,17100,53100,184300,721500,14699900
round_k,1,4,20,85,265,921,3607,15378,73499
round_shots,200,300,200,200,100,100,100,100,100,100
round_queries,200,900,1800,5400,11500,38300,135700,521300,2159300,53562500
round_k,1,4,13,57,191,678,2606,10796,50168,267812
round_shots,100,200,200,200,200,100,100,100,100,100
round_queries,100,600,1800,5400,20600,45700,161300,622100,2609500,66846500
round_k,1,4,13,51,228,806,3110,13047,61228,334232
round_shots,200,200,200,100,100,100,100,100,100,100
round_queries,200,600,1800,2700,8500,26500,91100,337300,1364900,30915300
round_k,1,4,13,42,132,455,1686,6824,30497,154576
round_shots,300,200,200,100,100,100,100,100,100,100
round_queries,300,600,1800,3500,10900,35100,121500,452900,1868500,44873900
round_k,1,4,17,54,175,607,2264,9342,42724,224369
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,7000,12700,40100,137700,521300,2160100,53055300
round_k,1,4,17,63,200,688,2606,10800,49646,265276
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,5400,10100,32700,114100,424900,1741500,41433500
round_k,1,4,13,50,163,570,2124,8707,39709,207167
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,11500,34500,120300,459900,1900700,45956700
round_k,1,4,13,57,172,601,2299,9503,43545,229783
round_shots,200,200,200,200,200,100,100,100,100,100
round_queries,200,600,1800,5400,17800,36900,127700,474700,1955500,47345500
round_k,1,4,13,44,184,638,2373,9777,44788,236727
round_shots,300,200,200,200,100,100,100,100,100,100
round_queries,300,600,1800,5800,12700,41300,143900,556700,2329700,57238500
round_k,1,4,14,63,206,719,2783,11648,53972,286192
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5400,11500,35100,122100,461500,1905700,46018300
round_k,1,4,13,57,175,610,2307,9528,43660,230091
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,6600,11500,34500,120700,451500,1864100,44741300
round_k,1,4,16,57,172,603,2257,9320,42528,223706
round_shots,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,6600,12700,40700,142700,545500,2278700,56822500
round_k,1,4,16,63,203,713,2727,11393,52857,284112
round_shots,200,300,300,200,100,100,100,100,100
round_queries,200,900,2700,8200,17100,56900,200300,786100,16040300
round_k,1,4,20,85,284,1001,3930,16760,80201
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,6600,12700,41900,143900,545500,2284900,57170700
round_k,1,4,16,63,209,719,2727,11424,53187,285853
round_shots,200,200,300,200,100,100,100,100,100,100
round_queries,200,600,2700,5800,10900,35100,119100,449100,1847300,44394300
round_k,1,4,14,54,175,595,2245,9236,42360,221971
round_shots,100,200,300,200,100,100,100,100,100
round_queries,100,600,2700,9400,20100,68100,247100,980100,20779700
round_k,1,4,23,100,340,1235,4900,21225,103898
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,5400,8900,27100,91100,340300,1363500,30890900
round_k,1,4,13,44,135,455,1701,6817,30366,154454
round_shots,100,200,200,200,100,100,100,100,100,100
round_queries,100,600,1800,6600,11500,36300,127100,489700,2026300,49497100
round_k,1,4,16,57,181,635,2448,10131,46625,247485
