round_shots,400,300,300,200,200,300,200,300,300,200,100
round_queries,900,2100,3800,8200,29100,57000,192300,398700,623800,701900
round_k,0.1,1,3,9,20,48,142,320,664,1559,3509
round_shots,500,300,200,300,200,200,300,200,200,300,100
round_queries,900,1400,4500,7400,16600,55500,90200,210600,697500,631100
round_k,0.1,1,3,7,18,41,92,225,526,1162,3155
round_shots,400,300,300,200,200,200,200,200,200,300,200
round_queries,900,2100,3400,7400,15000,34200,71400,163400,551700,1041000
round_k,0.1,1,3,8,18,37,85,178,408,919,2602
round_shots,400,300,200,200,300,200,300,200,200,300,100
round_queries,900,1400,3000,9900,19000,58500,97400,219000,753300,645700
round_k,0.1,1,3,7,16,47,97,243,547,1255,3228
round_shots,400,200,200,200,200,200,200,300,200,200,200
round_queries,600,1400,3000,6600,15000,33000,111300,193400,404200,944600
round_k,0.1,1,3,7,16,37,82,185,483,1010,2361
round_shots,400,300,200,200,200,200,200,200,200,200,200
round_queries,900,1400,3000,6600,14200,33800,69000,161000,376200,862600
round_k,0.1,1,3,7,16,35,84,172,402,940,2156
round_shots,400,300,300,200,200,200,200,200,200,300,200
round_queries,900,2100,3400,7400,17000,35400,72600,163400,583500,925000
round_k,0.1,1,3,8,18,42,88,181,408,972,2312
round_shots,500,300,300,200,200,300,200,200,200,200,200
round_queries,900,2100,3400,7000,23700,36600,77800,181800,387000,809000
round_k,0.1,1,3,8,17,39,91,194,454,967,2022
round_shots,400,300,300,200,200,200,300,200,200,400,100
round_queries,900,2100,3800,8200,18600,56700,88600,207000,897200,554700
round_k,0.1,1,3,9,20,46,94,221,517,1121,2773
round_shots,400,200,200,200,200,200,200,200,200,200,200
round_queries,600,1400,3000,6600,13400,28200,64600,142600,315000,709000
round_k,0.1,1,3,7,16,33,70,161,356,787,1772
round_shots,500,300,200,300,200,200,200,200,200,200,200
round_queries,900,1400,4500,7000,15400,34600,77800,181800,379800,823400
round_k,0.1,1,3,7,17,38,86,194,454,949,2058
round_shots,400,300,300,200,200,200,200,200,200,200,200
round_queries,900,2100,3800,8200,16600,37800,77400,171000,357400,804200
round_k,0.1,1,3,9,20,41,94,193,427,893,2010
round_shots,400,300,300,200,200,200,200,200,200,300,200
round_queries,900,2100,3000,6600,15000,34200,71400,157400,502500,839000
round_k,0.1,1,3,7,16,37,85,178,393,837,2097
round_shots,400,200,200,200,200,200,200,200,200,200,200
round_queries,600,1400,3000,6600,15000,34200,78200,172600,403400,843400
round_k,0.1,1,3,7,16,37,85,195,431,1008,2108
round_shots,400,400,300,300,200,200,200,300,300,200,100
round_queries,1200,2100,5700,9800,21000,43800,144900,335700,545800,581100
round_k,0.1,1,3,9,24,52,109,241,559,1364,2905
round_shots,400,300,200,200,300,200,300,300,200,200,200
round_queries,900,1400,3000,9300,17800,57900,135900,204600,435400,910200
round_k,0.1,1,3,7,15,44,96,226,511,1088,2275
round_shots,400,300,200,300,200,200,200,200,300,300
round_queries,900,1400,4500,8600,19400,46200,107800,350700,833700
round_k,0.1,1,3,7,21,48,115,269,584,1389
round_shots,400,300,200,200,200,200,200,200,200,200,200
round_queries,900,1400,3000,7000,14200,33000,70200,167000,336600,801800
round_k,0.1,1,3,7,17,35,82,175,417,841,2004
round_shots,400,300,200,200,200,200,300,200,200,200,200
round_queries,900,1400,3000,6200,13400,40500,79400,159800,353000,809400
round_k,0.1,1,3,7,15,33,67,198,399,882,2023
round_shots,400,300,200,300,200,200,200,200,200,200,200
round_queries,900,1400,4500,7400,16200,36200,84600,201400,470600,1039400
round_k,0.1,1,3,7,18,40,90,211,503,1176,2598
round_shots,400,300,200,200,200,200,200,200,200,200,200,100
round_queries,900,1400,3000,7000,15000,33400,68200,153400,314600,645800,651100
round_k,0.1,1,3,7,17,37,83,170,383,786,1614,3255
round_shots,400,300,200,300,200,200,200,300,200,200,100
round_queries,900,1400,4500,7800,18200,38600,127500,224200,523800,589500
round_k,0.1,1,3,7,19,45,96,212,560,1309,2947
round_shots,400,300,200,200,200,200,300,300,200,300,100
round_queries,900,1400,3000,7000,15800,51300,126300,228600,786300,692300
round_k,0.1,1,3,7,17,39,85,210,571,1310,3461
round_shots,400,300,300,200,300,200,200,200,200,200
round_queries,900,2100,3800,13500,26200,58600,124600,291000,667400
round_k,0.1,1,3,9,22,65,146,311,727,1668
round_shots,400,300,200,200,200,300,200,200,200,200,200
round_queries,900,1400,3000,6600,23100,41000,85400,192200,432600,973400
round_k,0.1,1,3,7,16,38,102,213,480,1081,2433
