round_shots,100,200,100,100,100,100
round_queries,600,1900,9100,45100,233500
round_k,0.1,1,9,45,225,1167
round_queries,600,700,2900,12300,60300,303100
round_k,0.1,1,3,14,61,301,1515
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2900,12900,65100,338500
round_k,0.1,1,3,14,64,325,1692
round_shots,100,200,100,100,100,100
round_queries,600,1900,9900,50900,261500
round_k,0.1,1,9,49,254,1307
round_shots,100,100,100,100,100,100,100
round_queries,300,700,3100,14900,73500,376900
round_k,0.1,1,3,15,74,367,1884
round_shots,100,200,100,100,100,100
round_queries,1000,2900,12700,62700,325900
round_k,0.1,2,14,63,313,1629
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12900,62300,323300
round_k,0.1,1,3,13,64,311,1616
round_shots,100,200,100,100,100,100
round_queries,1000,3100,15100,75100,391500
round_k,0.1,2,15,75,375,1957
round_shots,200,100,100,100,100,100,100
round_queries,300,700,3100,15100,72900,381100
round_k,0.1,1,3,15,75,364,1905
round_shots,200,100,100,100,100,100,100
round_queries,300,700,2900,11900,59900,308100
round_k,0.1,1,3,14,59,299,1540
round_shots,200,100,100,100,100,100,100
round_queries,300,700,2500,10300,50100,253300
round_k,0.1,1,3,12,51,250,1266
round_shots,200,200,100,100,100,100,100
round_queries,600,700,2300,9900,49700,253300
round_k,0.1,1,3,11,49,248,1266
round_shots,100,200,100,100,100,100
round_queries,1000,2900,12700,62300,325900
round_k,0.1,2,14,63,311,1629
round_shots,100,200,100,100,100,100
round_queries,1000,2500,12100,58300,293100
round_k,0.1,2,12,60,291,1465
round_shots,100,100,100,100,100,100,100
round_queries,300,900,2700,12500,62300,320700
round_k,0.1,1,4,13,62,311,1603
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12900,64900,338300
round_k,0.1,1,3,13,64,324,1691
round_shots,100,200,100,100,100,100
round_queries,600,2100,8100,41900,212700
round_k,0.1,1,10,40,209,1063
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,12300,59900,312300
round_k,0.1,1,3,14,61,299,1561
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2500,10500,49500,252900
round_k,0.1,1,3,12,52,247,1264
round_shots,100,200,100,100,100,100,100
round_queries,600,700,3500,17500,88100,461100
round_k,0.1,1,3,17,87,440,2305
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2300,10100,53100,273300
round_k,0.1,1,3,11,50,265,1366
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12900,65300,343500
round_k,0.1,1,3,13,64,326,1717
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12700,62500,323300
round_k,0.1,1,3,13,63,312,1616
round_shots,100,200,100,100,100,100,100
round_queries,600,700,3100,14500,74500,385900
round_k,0.1,1,3,15,72,372,1929
round_shots,100,200,100,100,100,100
round_queries,600,2100,9900,52300,265500
round_k,0.1,1,10,49,261,1327
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2900,13100,65100,336300
round_k,0.1,1,3,14,65,325,1681
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12500,65500,339100
round_k,0.1,1,3,13,62,327,1695
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2900,12900,65700,338500
round_k,0.1,1,3,14,64,328,1692
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2500,12300,59900,311500
round_k,0.1,1,3,12,61,299,1557
round_shots,200,100,100,100,100,100,100
round_queries,300,700,3300,14700,72700,373900
round_k,0.1,1,3,16,73,363,1869
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2500,10500,52500,267700
round_k,0.1,1,3,12,52,262,1338
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2500,12100,59900,306300
round_k,0.1,1,3,12,60,299,1531
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,12900,64700,326300
round_k,0.1,1,3,14,64,323,1631
round_shots,100,100,100,100,100,100,100
round_queries,300,900,2900,13100,67700,356300
round_k,0.1,1,4,14,65,338,1781
round_shots,100,100,100,100,100,100,100
round_queries,300,700,3100,15500,77300,400300
round_k,0.1,1,3,15,77,386,2001
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,12500,64900,330500
round_k,0.1,1,3,14,62,324,1652
round_shots,100,200,100,100,100,100
round_queries,600,2100,8300,40300,203100
round_k,0.1,1,10,41,201,1015
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,11900,62100,320500
round_k,0.1,1,3,13,59,310,1602
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2700,12100,59300,298300
round_k,0.1,1,3,13,60,296,1491
round_shots,200,200,100,100,100,100,100
round_queries,600,700,2500,12700,62500,321300
round_k,0.1,1,3,12,63,312,1606
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,13300,64900,340900
round_k,0.1,1,3,13,66,324,1704
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12700,62700,325900
round_k,0.1,1,3,13,63,313,1629
round_shots,200,100,100,100,100,100,100
round_queries,300,700,2900,12700,65300,331100
round_k,0.1,1,3,14,63,326,1655
round_shots,100,100,100,100,100,100
round_queries,500,2100,10700,53300,272900
round_k,0.1,2,10,53,266,1364
round_shots,100,200,100,100,100,100
round_queries,1000,2900,12100,60100,305300
round_k,0.1,2,14,60,300,1526
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2700,12900,62100,321300
round_k,0.1,1,3,13,64,310,1606
round_shots,100,200,100,100,100,100
round_queries,600,2100,9700,47100,237700
round_k,0.1,1,10,48,235,1188
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12500,65100,338500
round_k,0.1,1,3,13,62,325,1692
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,12700,62500,327900
round_k,0.1,1,3,14,63,312,1639
round_shots,100,100,100,100,100,100,100
round_queries,300,700,3100,15100,79700,405900
round_k,0.1,1,3,15,75,398,2029
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2500,10100,50300,260900
round_k,0.1,1,3,12,50,251,1304
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2500,10300,50500,258300
round_k,0.1,1,3,12,51,252,1291
round_shots,100,100,100,100,100,100
round_queries,300,1500,7100,34900,175500
round_k,0.1,1,7,35,174,877
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2700,12300,59500,302900
round_k,0.1,1,3,13,61,297,1514
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12300,60100,313100
round_k,0.1,1,3,13,61,300,1565
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12100,60300,306100
round_k,0.1,1,3,13,60,301,1530
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2700,12700,62500,325100
round_k,0.1,1,3,13,63,312,1625
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,13100,67700,351100
round_k,0.1,1,3,14,65,338,1755
round_shots,100,200,100,100,100,100
round_queries,1000,2900,12100,60900,311500
round_k,0.1,2,14,60,304,1557
round_shots,200,100,100,100,100,100,100
round_queries,300,700,2900,12500,65100,333900
round_k,0.1,1,3,14,62,325,1669
round_shots,100,100,100,100,100,100,100
round_queries,300,700,3300,15500,81100,418900
round_k,0.1,1,3,16,77,405,2094
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2900,12500,64700,328500
round_k,0.1,1,3,14,62,323,1642
round_shots,100,100,100,100,100,100,100
round_queries,300,700,2900,12300,60500,308100
round_k,0.1,1,3,14,61,302,1540
round_shots,100,200,100,100,100,100,100
round_queries,600,700,2700,12700,63100,325700
round_k,0.1,1,3,13,63,315,1628
round_shots,200,100,100,100,100,100,100
round_queries,300,700,2700,12700,63100,328300
round_k,0.1,1,3,13,63,315,1641
round_shots,100,200,100,100,100,100
round_queries,600,1900,7700,40300,205300
round_k,0.1,1,9,38,201,1026
