round_shots,100,100,100,100,100
round_queries,300,900,3500,15300
round_k,0.1,1,4,17,76
round_shots,100,100,100,100,100
round_queries,300,900,4100,19700
round_k,0.1,1,4,20,98
round_shots,100,100,100,100,100
round_queries,300,1500,5100,22700
round_k,0.1,1,7,25,113
round_shots,100,100,100,100,100
round_queries,300,1100,5300,26300
round_k,0.1,1,5,26,131
round_shots,100,100,100,100,100
round_queries,300,900,3300,14500
round_k,0.1,1,4,16,72
round_shots,100,100,100,100,100
round_queries,300,1500,5900,26900
round_k,0.1,1,7,29,134
round_shots,100,100,100,100,100
round_queries,300,900,4100,16900
round_k,0.1,1,4,20,84
round_shots,100,100,100,100,100
round_queries,300,900,3300,15900
round_k,0.1,1,4,16,79
round_shots,100,100,100,100,100
round_queries,300,1100,3900,19500
round_k,0.1,1,5,19,97
round_shots,100,100,100,100,100
round_queries,300,900,4100,21500
round_k,0.1,1,4,20,107
round_shots,100,100,100,100,100
round_queries,300,1500,7100,33900
round_k,0.1,1,7,35,169
round_shots,100,100,100,100,100
round_queries,300,900,3500,17700
round_k,0.1,1,4,17,88
round_shots,100,100,100,100,100
round_queries,300,1500,5900,31300
round_k,0.1,1,7,29,156
round_shots,100,100,100,100,100
round_queries,300,1500,5900,27100
round_k,0.1,1,7,29,135
round_shots,100,100,100,100,100
round_queries,300,900,4500,20300
round_k,0.1,1,4,22,101
round_shots,100,100,100,100,100
round_queries,300,1100,3900,16500
round_k,0.1,1,5,19,82
round_shots,100,100,100,100,100
round_queries,300,1500,5900,29500
round_k,0.1,1,7,29,147
round_shots,100,100,100,100,100
round_queries,300,1500,6500,30900
round_k,0.1,1,7,32,154
round_shots,100,100,100,100,100
round_queries,300,900,4100,18900
round_k,0.1,1,4,20,94
round_shots,100,100,100,100,100
round_queries,300,900,4100,18900
round_k,0.1,1,4,20,94
round_shots,100,100,100,100,100
round_queries,300,900,4100,20900
round_k,0.1,1,4,20,104
round_shots,100,100,100,100,100
round_queries,300,900,3300,15900
round_k,0.1,1,4,16,79
round_shots,100,100,100,100,100
round_queries,300,1100,4700,24500
round_k,0.1,1,5,23,122
round_shots,100,100,100,100,100
round_queries,300,900,3300,17700
round_k,0.1,1,4,16,88
round_shots,100,100,100,100,100
round_queries,500,1500,6500,32500
round_k,0.1,2,7,32,162
round_shots,100,100,100,100,100
round_queries,300,900,4100,18300
round_k,0.1,1,4,20,91
round_shots,100,100,100,100,100
round_queries,300,1500,7700,40100
round_k,0.1,1,7,38,200
round_shots,100,100,100,100,100
round_queries,300,1100,4100,18900
round_k,0.1,1,5,20,94
round_shots,100,100,100,100,100
round_queries,300,1500,7100,33100
round_k,0.1,1,7,35,165
round_shots,100,100,100,100,100
round_queries,300,1100,5300,24500
round_k,0.1,1,5,26,122
round_shots,100,100,100,100,100
round_queries,300,1500,7900,38100
round_k,0.1,1,7,39,190
round_shots,100,100,100,100,100
round_queries,300,900,3300,15900
round_k,0.1,1,4,16,79
round_shots,100,100,100,100,100
round_queries,300,1100,5300,25900
round_k,0.1,1,5,26,129
round_shots,100,100,100,100,100
round_queries,300,900,4700,24500
round_k,0.1,1,4,23,122
round_shots,100,100,100,100,100
round_queries,300,900,3900,18900
round_k,0.1,1,4,19,94
round_shots,100,100,100,100,100
round_queries,300,1500,7700,41300
round_k,0.1,1,7,38,206
round_shots,100,100,100,100,100
round_queries,300,900,4100,17700
round_k,0.1,1,4,20,88
round_shots,100,100,100,100,100
round_queries,300,900,3500,17700
round_k,0.1,1,4,17,88
round_shots,100,100,100,100,100
round_queries,300,1500,5900,27500
round_k,0.1,1,7,29,137
round_shots,100,100,100,100,100
round_queries,300,900,4100,21500
round_k,0.1,1,4,20,107
round_shots,100,100,100,100,100
round_queries,300,1500,6500,32500
round_k,0.1,1,7,32,162
round_shots,100,100,100,100,100
round_queries,300,1100,4500,20700
round_k,0.1,1,5,22,103
round_shots,100,100,100,100,100
round_queries,300,900,3900,19100
round_k,0.1,1,4,19,95
round_shots,100,100,100,100,100
round_queries,300,900,3900,19100
round_k,0.1,1,4,19,95
round_shots,100,100,100,100,100
round_queries,300,1500,7100,35100
round_k,0.1,1,7,35,175
round_shots,100,100,100,100,100
round_queries,300,900,4500,20700
round_k,0.1,1,4,22,103
round_shots,100,100,100,100,100
round_queries,300,1500,7900,40100
round_k,0.1,1,7,39,200
round_shots,100,100,100,100,100
round_queries,300,1300,6500,32100
round_k,0.1,1,6,32,160
round_shots,100,100,100,100,100
round_queries,300,1500,7700,38900
round_k,0.1,1,7,38,194
round_shots,100,100,100,100,100
round_queries,500,1700,6500,30700
round_k,0.1,2,8,32,153
round_shots,100,100,100,100,100
round_queries,300,1500,7100,33300
round_k,0.1,1,7,35,166
round_shots,100,100,100,100,100
round_queries,300,900,4700,22700
round_k,0.1,1,4,23,113
round_shots,100,100,100,100,100
round_queries,300,1500,5900,29500
round_k,0.1,1,7,29,147
round_shots,100,100,100,100,100
round_queries,300,1100,4100,18300
round_k,0.1,1,5,20,91
round_shots,100,100,100,100,100
round_queries,300,900,3500,16500
round_k,0.1,1,4,17,82
round_shots,100,100,100,100,100
round_queries,300,900,4100,20700
round_k,0.1,1,4,20,103
round_shots,100,100,100,100,100
round_queries,300,1100,4100,21500
round_k,0.1,1,5,20,107
round_shots,100,100,100,100,100
round_queries,300,1100,4100,17700
round_k,0.1,1,5,20,88
round_shots,100,100,100,100,100
round_queries,300,900,3900,18900
round_k,0.1,1,4,19,94
round_shots,100,100,100,100,100
round_queries,300,1500,6700,33900
round_k,0.1,1,7,33,169
round_shots,100,100,100,100,100
round_queries,300,900,4100,20900
round_k,0.1,1,4,20,104
round_shots,100,100,100,100,100
round_queries,300,900,3500,15900
round_k,0.1,1,4,17,79
round_shots,100,100,100,100,100
round_queries,300,900,3300,14500
round_k,0.1,1,4,16,72
round_shots,100,100,100,100,100
round_queries,300,1500,5900,27100
round_k,0.1,1,7,29,135
round_shots,100,100,100,100,100
round_queries,300,900,4100,17700
round_k,0.1,1,4,20,88
round_shots,100,100,100,100,100
round_queries,300,1500,7900,40100
round_k,0.1,1,7,39,200
round_shots,100,100,100,100,100
round_queries,300,900,3300,14500
round_k,0.1,1,4,16,72
round_shots,100,100,100,100,100
round_queries,300,1300,5900,29300
round_k,0.1,1,6,29,146
round_shots,100,100,100,100,100
round_queries,300,1100,4700,24500
round_k,0.1,1,5,23,122
round_shots,100,100,100,100,100
round_queries,300,900,4100,19500
round_k,0.1,1,4,20,97
round_shots,100,100,100,100,100
round_queries,300,900,3300,15900
round_k,0.1,1,4,16,79
round_shots,100,100,100,100,100
round_queries,500,1700,6500,29300
round_k,0.1,2,8,32,146
round_shots,100,100,100,100,100
round_queries,300,1100,4100,20700
round_k,0.1,1,5,20,103
round_shots,100,100,100,100,100
round_queries,300,900,3300,15900
round_k,0.1,1,4,16,79
round_shots,100,100,100,100,100
round_queries,300,1100,4500,22100
round_k,0.1,1,5,22,110
round_shots,100,100,100,100,100
round_queries,300,900,4500,20100
round_k,0.1,1,4,22,100
round_shots,100,100,100,100,100
round_queries,300,900,3500,16500
round_k,0.1,1,4,17,82
round_shots,100,100,100,100,100
round_queries,300,1100,4700,24500
round_k,0.1,1,5,23,122
round_shots,100,100,100,100,100
round_queries,300,900,3300,17100
round_k,0.1,1,4,16,85
round_shots,100,100,100,100,100
round_queries,300,900,4100,18900
round_k,0.1,1,4,20,94
round_shots,100,100,100,100,100
round_queries,300,900,3500,17700
round_k,0.1,1,4,17,88
round_shots,100,100,100,100,100
round_queries,300,900,4100,19700
round_k,0.1,1,4,20,98
round_shots,100,100,100,100,100
round_queries,300,900,3300,16300
round_k,0.1,1,4,16,81
round_shots,100,100,100,100,100
round_queries,300,900,4300,20900
round_k,0.1,1,4,21,104
round_shots,100,100,100,100,100
round_queries,300,1500,6500,35100
round_k,0.1,1,7,32,175
round_shots,100,100,100,100,100
round_queries,300,900,4100,20900
round_k,0.1,1,4,20,104
round_shots,100,100,100,100,100
round_queries,300,1500,5900,30100
round_k,0.1,1,7,29,150
round_shots,100,100,100,100,100
round_queries,500,1700,7700,38900
round_k,0.1,2,8,38,194
round_shots,100,100,100,100,100
round_queries,300,900,4100,18900
round_k,0.1,1,4,20,94
round_shots,100,100,100,100,100
round_queries,300,1500,7700,38900
round_k,0.1,1,7,38,194
round_shots,100,100,100,100,100
round_queries,300,900,4100,19700
round_k,0.1,1,4,20,98
round_shots,100,100,100,100,100
round_queries,300,900,4100,20700
round_k,0.1,1,4,20,103
round_shots,100,100,100,100,100
round_queries,300,900,4100,20300
round_k,0.1,1,4,20,101
round_shots,100,100,100,100,100
round_queries,300,900,4100,21300
round_k,0.1,1,4,20,106
round_shots,100,100,100,100,100
round_queries,300,1100,3900,18700
round_k,0.1,1,5,19,93
round_shots,100,100,100,100,100
round_queries,300,900,3900,16500
round_k,0.1,1,4,19,82
round_shots,100,100,100,100,100
round_queries,300,1500,6700,30700
round_k,0.1,1,7,33,153
round_shots,100,100,100,100,100
round_queries,300,900,3300,16500
round_k,0.1,1,4,16,82
round_shots,100,100,100,100,100
round_queries,300,900,3300,17100
round_k,0.1,1,4,16,85
round_shots,100,100,100,100,100
round_queries,300,900,3300,16500
round_k,0.1,1,4,16,82
