round_shots,600,500,300,300,300,300,200,200,200,200,200,200
round_queries,1500,2700,6300,14100,38100,67800,148600,343800,760200,1699000,3939400
round_k,0.1,1,4,10,23,63,169,371,859,1900,4247,9848
round_shots,600,500,400,300,200,300,300,300,300,200,200,200
round_queries,1500,3600,6300,10600,32700,92100,219300,558300,892200,1850600,4167000
round_k,0.1,1,4,10,26,54,153,365,930,2230,4626,10417
round_shots,600,500,500,500,400,300,300,200,200,200,200,100
round_queries,1500,4500,11500,18800,39900,98100,173400,388600,863400,1940200,2219700
round_k,0.1,1,4,11,23,66,163,433,971,2158,4850,11098
round_shots,500,400,400,500,200,300,200,200,200,200,200,200
round_queries,1200,3600,11500,11800,36300,69000,159800,356200,803800,1869400,4214200
round_k,0.1,1,4,11,29,60,172,399,890,2009,4673,10535
round_shots,600,400,400,300,300,200,300,300,300,200,300,200,100
round_queries,1200,3600,6300,14100,25400,79500,164700,336900,542600,1664700,2839000,3081900
round_k,0.1,1,4,10,23,63,132,274,561,1356,2774,7097,15409
round_shots,600,400,300,300,300,200,200,300,200,200,200,200
round_queries,1200,2700,6300,15900,25400,56600,179700,323800,698200,1583400,3573800
round_k,0.1,1,4,10,26,63,141,299,809,1745,3958,8934
round_shots,600,600,500,400,200,200,200,300,200,200,200,200
round_queries,1800,4500,8400,10600,23000,47800,148500,253000,575000,1309800,3056600
round_k,0.1,1,4,10,26,57,119,247,632,1437,3274,7641
round_shots,500,400,500,600,300,300,200,200,200,200,200,200
round_queries,1200,4500,13800,14100,36300,66600,149800,343800,782600,1756200,4010200
round_k,0.1,1,4,11,23,60,166,374,859,1956,4390,10025
round_shots,600,400,300,300,200,300,400,300,200,200,200,200,100
round_queries,1200,2700,6300,9400,30900,102800,180300,255400,537800,1140600,2399000,2800900
round_k,0.1,1,4,10,23,51,128,300,638,1344,2851,5997,14004
round_shots,700,500,300,300,300,300,200,200,200,200,200,200
round_queries,1500,2700,6300,14100,36300,69000,159800,365000,793800,1840600,4030200
round_k,0.1,1,4,10,23,60,172,399,912,1984,4601,10075
round_shots,600,500,400,300,200,300,200,200,200,200,200,200
round_queries,1500,3600,6300,10600,36300,67800,148600,342600,780200,1792200,4143400
round_k,0.1,1,4,10,26,60,169,371,856,1950,4480,10358
round_shots,600,400,500,600,300,200,200,200,200,200,200,200
round_queries,1200,4500,13800,21300,35400,79000,174600,391000,899400,2011000,4663000
round_k,0.1,1,4,11,35,88,197,436,977,2248,5027,11657
round_shots,500,400,400,300,300,300,200,200,200,200,200,200
round_queries,1200,3600,6300,14100,36300,67800,149800,343800,782600,1719000,3687000
round_k,0.1,1,4,10,23,60,169,374,859,1956,4297,9217
round_shots,600,400,500,300,300,300,300,200,200,200,200,200
round_queries,1200,4500,6300,14100,36300,92100,147400,330200,703000,1584600,3677000
round_k,0.1,1,4,10,23,60,153,368,825,1757,3961,9192
round_shots,600,500,300,300,200,200,200,200,200,200,200,200
round_queries,1500,2700,6300,10600,23000,46600,103800,240600,553800,1229000,2837800
round_k,0.1,1,4,10,26,57,116,259,601,1384,3072,7094
round_shots,600,600,500,400,300,200,200,200,200,200,200,200
round_queries,1800,4500,11600,19500,33000,72600,147400,332600,747800,1721400,3828600
round_k,0.1,1,4,14,32,82,181,368,831,1869,4303,9571
round_shots,600,500,300,300,300,300,200,300,200,200,300,200
round_queries,1500,2700,6300,14100,36300,60200,183900,312600,714200,2231700,3597400
round_k,0.1,1,4,10,23,60,150,306,781,1785,3719,8993
round_shots,700,400,400,600,200,300,200,200,200,200,200,200,100
round_queries,1200,3600,13800,9400,29100,47800,100200,218200,495400,1125800,2616600,2958100
round_k,0.1,1,4,11,23,48,119,250,545,1238,2814,6541,14790
round_shots,500,400,400,300,300,200,200,200,200,200,200,200
round_queries,1200,3600,6300,15900,26600,56600,128600,286600,665800,1506200,3457000
round_k,0.1,1,4,10,26,66,141,321,716,1664,3765,8642
round_shots,500,400,400,500,300,200,200,200,300,200,200,200
round_queries,1200,3600,11500,19500,33000,71400,147400,495300,875800,1822200,3961800
round_k,0.1,1,4,11,32,82,178,368,825,2189,4555,9904
round_shots,500,400,400,300,300,200,200,200,300,200,200,200
round_queries,1200,3600,6300,14100,21800,45400,105000,368100,643400,1493800,3432200
round_k,0.1,1,4,10,23,54,113,262,613,1608,3734,8580
round_shots,700,400,500,300,300,300,200,200,200,200,200,200
round_queries,1200,4500,6300,15900,41700,70200,151000,319000,647000,1365800,3191000
round_k,0.1,1,4,10,26,69,175,377,797,1617,3414,7977
round_shots,600,500,400,300,300,300,400,300,300,200,200,100
round_queries,1500,3600,6300,15900,39900,126000,230100,527100,897000,2078200,2416100
round_k,0.1,1,4,10,26,66,157,383,878,2242,5195,12080
round_shots,600,500,500,300,300,200,300,300,300,300,200,100
round_queries,1500,4500,6300,14100,25400,81300,211500,545700,1317300,2099400,2343300
round_k,0.1,1,4,10,23,63,135,352,909,2195,5248,11716
round_shots,700,500,400,300,300,200,300,200,300,300,300,300
round_queries,1500,3600,6300,14100,24200,73500,125000,422700,970500,2194500,4588500
round_k,0.1,1,4,10,23,60,122,312,704,1617,3657,7647
round_shots,500,400,500,400,300,300,200,200,200,300,300
round_queries,1200,4500,11600,21300,56700,101400,229400,507800,1668300,4623900
round_k,0.1,1,4,14,35,94,253,573,1269,2780,7706
round_shots,600,500,500,300,300,300,200,200,200,200,200,200
round_queries,1500,4500,6300,15900,39900,67800,152200,306600,643400,1466600,3283000
round_k,0.1,1,4,10,26,66,169,380,766,1608,3666,8207
round_shots,500,500,300,400,300,300,200,200,200,200,200,200
round_queries,1500,2700,8400,14100,38100,69000,148600,335000,770200,1782200,3878600
round_k,0.1,1,4,10,23,63,172,371,837,1925,4455,9696
round_shots,600,500,500,400,300,300,200,200,200,200,200,200
round_queries,1500,4500,8400,15900,38100,69000,147400,322600,708200,1482600,3437000
round_k,0.1,1,4,10,26,63,172,368,806,1770,3706,8592
round_shots,500,400,400,300,200,200,200,300,200,200,200,200
round_queries,1200,3600,6300,10600,23000,46600,144300,239400,530200,1194200,2769400
round_k,0.1,1,4,10,26,57,116,240,598,1325,2985,6923
round_shots,700,400,500,600,200,300,200,200,200,200,200,300
round_queries,1200,4500,13800,9400,30900,49000,106200,229400,526600,1204200,4180500
round_k,0.1,1,4,11,23,51,122,265,573,1316,3010,6967
round_shots,500,500,400,300,300,300,200,200,200,200,200,200
round_queries,1500,3600,6300,15900,38100,69000,149800,345000,805000,1825800,4271400
round_k,0.1,1,4,10,26,63,172,374,862,2012,4564,10678
round_shots,500,600,400,300,300,400,200,200,200,200,200,300,100
round_queries,1800,3600,6300,14100,38000,44200,93800,208200,470600,1082200,3248100,2688300
round_k,0.1,1,4,10,23,47,110,234,520,1176,2705,5413,13441
round_shots,700,500,400,400,200,300,200,200,200,200,200,200
round_queries,1500,3600,8400,11800,36300,66600,149800,343800,781400,1814600,4236600
round_k,0.1,1,4,10,29,60,166,374,859,1953,4536,10591
round_shots,500,400,400,400,300,300,300,400,300,200,200,200,100
round_queries,1200,3600,8400,14100,28500,60900,170000,335100,484200,1091000,2517000,2853100
round_k,0.1,1,4,10,23,47,101,212,558,1210,2727,6292,14265
round_shots,600,500,500,300,200,300,300,200,200,200,200,100
round_queries,1500,4500,6300,10600,34500,98100,172200,402200,920600,2115400,2429100
round_k,0.1,1,4,10,26,57,163,430,1005,2301,5288,12145
round_shots,600,500,500,500,200,200,200,200,200,200,200,200,100
round_queries,1500,4500,11500,11800,24200,49000,101400,219400,494200,1125800,2593000,2945700
round_k,0.1,1,4,11,29,60,122,253,548,1235,2814,6482,14728
round_shots,600,500,400,300,300,200,300,200,200,300,300,200,100
round_queries,1500,3600,6300,14100,24200,75900,105000,227000,728100,1905300,2557800,2720700
round_k,0.1,1,4,10,23,60,126,262,567,1213,3175,6394,13603
round_shots,700,500,400,300,200,200,300,300,200,200,200,100
round_queries,1500,3600,6300,10600,24200,81300,211500,376200,848600,1963800,2290500
round_k,0.1,1,4,10,26,60,135,352,940,2121,4909,11452
round_shots,600,400,400,300,400,400,300,200,200,200,200,100
round_queries,1200,3600,6300,18800,55600,114900,198200,411000,928200,2090600,2428500
round_k,0.1,1,4,10,23,69,191,495,1027,2320,5226,12142
round_shots,700,400,400,300,200,200,300,200,200,200,200,200
round_queries,1200,3600,6300,10600,23000,73500,123800,274200,608600,1401800,3240600
round_k,0.1,1,4,10,26,57,122,309,685,1521,3504,8101
round_shots,600,500,400,300,300,200,300,300,300,400,300,200
round_queries,1500,3600,6300,14100,25400,81300,198300,404100,1090000,2233500,3940600
round_k,0.1,1,4,10,23,63,135,330,673,1362,3722,9851
round_shots,600,600,500,300,300,200,200,200,200,200,200,200
round_queries,1800,4500,6300,15900,26600,55400,126200,277800,593800,1286200,2973400
round_k,0.1,1,4,10,26,66,138,315,694,1484,3215,7433
round_shots,600,400,300,400,200,300,200,200,200,200,300,300
round_queries,1200,2700,8400,9400,30900,49000,105000,227000,495400,1612500,4120500
round_k,0.1,1,4,10,23,51,122,262,567,1238,2687,6867
round_shots,500,400,400,400,300,300,200,200,200,200,200,200
round_queries,1200,3600,8400,14100,38100,70200,152200,320200,743000,1552200,3631000
round_k,0.1,1,4,10,23,63,175,380,800,1857,3880,9077
round_shots,700,400,400,700,300,200,200,200,200,200,200,100
round_queries,1200,3600,16100,21300,34200,79000,172200,389800,875800,1893000,2198500
round_k,0.1,1,4,11,35,85,197,430,974,2189,4732,10992
round_shots,800,400,400,300,300,200,200,200,200,200,200,200
round_queries,1200,3600,6300,14100,24200,55400,116200,249400,519000,1184200,2733400
round_k,0.1,1,4,10,23,60,138,290,623,1297,2960,6833
round_shots,500,500,400,500,300,200,300,300,200,300,200,100
round_queries,1500,3600,11500,19500,34200,110700,236100,404600,1215300,2055800,2400500
round_k,0.1,1,4,11,32,85,184,393,1011,2025,5139,12002
round_shots,600,400,400,700,300,300,200,200,200,200,300,100
round_queries,1200,3600,16100,21300,56700,90200,197000,435800,977800,3180900,2854300
round_k,0.1,1,4,11,35,94,225,492,1089,2444,5301,14271
round_shots,600,500,500,800,200,200,200,200,200,300,300,200
round_queries,1500,4500,18400,10600,21800,47800,103800,240600,821700,2141700,3590200
round_k,0.1,1,4,11,26,54,119,259,601,1369,3569,8975
round_shots,600,400,500,300,300,300,400,300,200,300,200,100
round_queries,1200,4500,6300,15900,44100,125200,234300,403400,1284300,2058200,2325300
round_k,0.1,1,4,10,26,73,156,390,1008,2140,5145,11626
round_shots,600,600,400,300,300,200,400,200,200,200,200,300
round_queries,1800,3600,6300,14100,25400,102800,122600,253000,587400,1318600,4560900
round_k,0.1,1,4,10,23,63,128,306,632,1468,3296,7601
round_shots,600,500,400,300,300,300,300,300,200,200,200,100
round_queries,1500,3600,6300,14100,38100,96300,213300,379800,873400,2021000,2366300
round_k,0.1,1,4,10,23,63,160,355,949,2183,5052,11831
round_shots,500,600,400,400,300,300,300,200,200,300,300,200
round_queries,1800,3600,8400,15900,39900,96300,152200,307800,936900,2039700,3260600
round_k,0.1,1,4,10,26,66,160,380,769,1561,3399,8151
round_shots,500,400,500,700,300,200,200,200,200,200,200,100
round_queries,1200,4500,16100,19500,36600,83800,173400,392200,884600,2055800,2394300
round_k,0.1,1,4,11,32,91,209,433,980,2211,5139,11971
round_shots,600,500,400,300,300,500,300,200,200,200,200,100
round_queries,1500,3600,6300,15900,70500,110700,182200,402200,928200,2068200,2399900
round_k,0.1,1,4,10,26,70,184,455,1005,2320,5170,11999
round_shots,500,400,500,600,200,300,200,200,200,200,200,200
round_queries,1200,4500,13800,10600,36300,67800,142200,286600,645800,1375800,2965800
round_k,0.1,1,4,11,26,60,169,355,716,1614,3439,7414
round_shots,700,400,500,700,300,300,200,200,200,200,200,200
round_queries,1200,4500,16100,14100,36300,69000,151000,347400,708200,1449000,3342600
round_k,0.1,1,4,11,23,60,172,377,868,1770,3622,8356
round_shots,500,500,400,300,300,300,200,200,200,200,200,200
round_queries,1500,3600,6300,14100,36300,69000,149800,342600,780200,1782200,3913400
round_k,0.1,1,4,10,23,60,172,374,856,1950,4455,9783
round_shots,500,400,400,400,400,300,300,400,300,200,200,200
round_queries,1200,3600,8400,18800,39900,98100,311600,508500,793800,1765000,3813800
round_k,0.1,1,4,10,23,66,163,389,847,1984,4412,9534
round_shots,600,500,400,300,300,300,200,200,200,200,200,200
round_queries,1500,3600,6300,15900,45900,81400,181000,382200,777800,1633000,3638600
round_k,0.1,1,4,10,26,76,203,452,955,1944,4082,9096
round_shots,500,400,400,300,200,200,200,200,200,200,200,200,100
round_queries,1200,3600,6300,10600,23000,46600,103800,231800,491800,1092200,2491000,2882900
round_k,0.1,1,4,10,26,57,116,259,579,1229,2730,6227,14414
round_shots,500,500,400,400,200,300,200,200,300,300,300,100
round_queries,1500,3600,8400,10600,36300,69000,159800,547500,1438500,2953500,1971500
round_k,0.1,1,4,10,26,60,172,399,912,2397,4922,9857
round_shots,600,600,500,600,300,200,200,200,200,200,200,200,100
round_queries,1800,4500,13800,14100,23000,46600,103800,231800,515400,1173000,2568200,2698900
round_k,0.1,1,4,11,23,57,116,259,579,1288,2932,6420,13494
round_shots,600,400,400,300,300,200,200,200,200,200,200,200,100
round_queries,1200,3600,6300,14100,24200,49000,102600,229400,517800,1185400,2616600,2838700
round_k,0.1,1,4,10,23,60,122,256,573,1294,2963,6541,14193
round_shots,600,400,400,300,200,300,200,200,200,200,200,200
round_queries,1200,3600,6300,10600,32700,61400,126200,284200,621000,1439000,3111400
round_k,0.1,1,4,10,26,54,153,315,710,1552,3597,7778
round_shots,600,400,400,800,300,300,200,200,200,200,200,100
round_queries,1200,3600,18400,21300,56700,101400,219400,494200,1111000,2311800,2427900
round_k,0.1,1,4,11,35,94,253,548,1235,2777,5779,12139
