round_shots,600,400,400,400,300,400,400,200,200,300,200,200,200,200
round_queries,600,1200,3600,8400,17700,62800,179600,237800,525800,1784100,3139000,6881800,15419800,35321800
round_k,0,1,4,10,29,78,224,594,1314,2973,7847,17204,38549,88304
round_shots,700,600,400,400,400,200,200,200,400,200,200,200,200,200,100
round_queries,700,1800,3600,9200,23600,32200,71400,153400,633200,796200,1691800,3806200,8543800,19580200,22421100
round_k,0,1,4,11,29,80,178,383,791,1990,4229,9515,21359,48950,112105
round_shots,500,500,500,700,300,200,200,200,200,200,200,200,200,200,100
round_queries,500,1500,4500,16100,21300,31800,73000,160200,336200,739000,1665800,3371800,7148600,16189800,17664700
round_k,0,1,4,11,35,79,182,400,840,1847,4164,8429,17871,40474,88323
round_shots,700,400,400,400,300,200,200,200,200,200,200,200,200,300,300,100
round_queries,700,1200,3600,9200,15900,24200,49000,107400,234200,498600,1124600,2570200,5826600,17499900,36320700,24400100
round_k,0,1,4,11,26,60,122,268,585,1246,2811,6425,14566,29166,60534,122000
round_shots,600,700,500,400,300,300,200,200,200,200,200,200,200,300,200
round_queries,600,2100,4500,9200,15900,36900,63400,142600,319800,695400,1518200,3308600,7535000,24885900,42028200
round_k,0,1,4,11,26,61,158,356,799,1738,3795,8271,18837,41476,105070
round_shots,600,400,300,300,300,300,400,300,300,400,200,300,200,300,200
round_queries,600,1200,2700,6300,13500,32100,86000,141900,296700,813200,1081400,3249300,5740200,19731300,34824200
round_k,0,1,4,10,22,53,107,236,494,1016,2703,5415,14350,32885,87060
round_shots,700,400,500,500,200,300,200,200,200,200,300,200,200,200,200
round_queries,700,1200,4500,10500,9400,29100,48200,101000,207400,449400,1480500,2594200,5475800,12421400,28290600
round_k,0,1,4,10,23,48,120,252,518,1123,2467,6485,13689,31053,70726
round_shots,600,600,300,300,300,200,200,300,200,200,300,200,200,200,200,100
round_queries,600,1800,2700,6900,14100,22200,47400,147300,255000,579000,1774500,2602600,5843800,13346200,30253000,30562300
round_k,0,1,4,11,23,55,118,245,637,1447,2957,6506,14609,33365,75632,152811
round_shots,500,400,300,300,400,200,300,200,200,100,400,100,200,200,100
round_queries,500,1200,2700,6900,21200,28600,88500,157000,325800,356300,2998800,1617100,6542600,14423400,16824100
round_k,0,1,4,11,26,71,147,392,814,1781,3748,8085,16356,36058,84120
round_shots,500,400,300,300,300,300,400,200,200,200,300,300,300,200,200
round_queries,500,1200,2700,6300,13500,32100,88400,113800,240200,529800,1743300,4606500,12136500,20832200,46530600
round_k,0,1,4,10,22,53,110,284,600,1324,2905,7677,20227,52080,116326
round_shots,700,500,300,300,400,200,300,300,200,200,200,200,200,200,300
round_queries,700,1500,2700,6900,18800,26200,87300,213300,351800,734600,1470200,3269000,7348200,16529000,51116700
round_k,0,1,4,11,23,65,145,355,879,1836,3675,8172,18370,41322,85194
round_shots,500,400,400,500,300,300,300,300,300,200,200,200,200,200,200
round_queries,500,1200,3600,10500,14100,36900,85500,213900,535500,858200,1857400,4241400,9038600,19694600,45141000
round_k,0,1,4,10,23,61,142,356,892,2145,4643,10603,22596,49236,112852
round_shots,700,500,400,400,400,500,300,200,200,200,200,200,200,300,200
round_queries,700,1500,3600,8400,18000,55500,68100,129000,274200,590200,1305800,2975400,6646200,22707300,40355400
round_k,0,1,4,10,22,55,113,322,685,1475,3264,7438,16615,37845,100888
round_shots,600,400,400,300,300,300,200,200,200,200,300,400,300,200,200
round_queries,600,1200,3600,6300,14100,28500,39000,78600,170200,367000,1146900,3967600,7700700,13555000,30370600
round_k,0,1,4,10,23,47,97,196,425,917,1911,4959,12834,33887,75926
round_shots,500,400,300,300,300,300,200,200,300,200,200,200,300,200,200,100
round_queries,500,1200,2700,6300,14100,28500,41400,87000,267900,466200,1009800,2210200,6952500,10483000,21672200,24347100
round_k,0,1,4,10,23,47,103,217,446,1165,2524,5525,11587,26207,54180,121735
round_shots,700,500,300,300,300,200,200,200,300,200,200,200,200,200,200
round_queries,700,1500,2700,6900,15900,24600,52200,107800,341100,581800,1315400,2884600,6222600,14013800,32041800
round_k,0,1,4,11,26,61,130,269,568,1454,3288,7211,15556,35034,80104
round_shots,800,400,400,600,400,300,200,200,300,300,300,200,200,200,200
round_queries,800,1200,3600,11400,15600,25500,42600,96200,302100,776100,1912500,3343800,7218200,16339000,37479400
round_k,0,1,4,9,19,42,106,240,503,1293,3187,8359,18045,40847,93698
round_shots,600,500,400,400,300,300,200,200,200,200,300,200,200,200,200
round_queries,600,1500,3600,8400,14100,34500,61800,135400,301400,649800,2142900,3517400,7136200,15785000,34539000
round_k,0,1,4,10,23,57,154,338,753,1624,3571,8793,17840,39462,86347
round_shots,600,500,300,400,600,300,400,300,200,200,200,200,200,200,200
round_queries,600,1500,2700,8400,27000,39900,114000,213300,364600,787800,1605400,3331000,7617000,17266200,39515000
round_k,0,1,4,10,22,66,142,355,911,1969,4013,8327,19042,43165,98787
round_shots,500,500,400,300,400,300,300,200,300,300,300,300,300,200,100
round_queries,500,1500,3600,6900,18800,37500,94500,155000,510300,1233300,2502900,6173700,15306300,25736200,29233500
round_k,0,1,4,11,23,62,157,387,850,2055,4171,10289,25510,64340,146167
round_shots,600,700,400,700,200,300,200,200,200,200,200,200,200,200,200
round_queries,600,2100,3600,16100,10600,34500,61400,134600,287400,617400,1360600,2945400,6539000,14515800,33373000
round_k,0,1,4,11,26,57,153,336,718,1543,3401,7363,16347,36289,83432
round_shots,600,600,300,300,300,300,300,300,300,200,200,200,200,200,100
round_queries,600,1800,2700,6900,14100,35100,84900,219900,595500,1045800,2158600,4848600,11039000,24748200,26924300
