round_shots,200,200,200,800,300,200,100,100,100,100,100
round_queries,200,600,1800,23200,26100,52200,111300,356100,1215900,4393700,50343300
round_k,1,4,14,43,130,556,1780,6079,21968,80009,251716
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,900,200,200,200,100,100,200,100
round_queries,200,600,8100,10600,40200,145800,270700,897300,6338600,44038500
round_k,1,4,26,100,364,1353,4486,15846,66978,220192
round_shots,200,300,400,200,200,200,100,100,100,100
round_queries,200,900,3600,7800,28200,111400,222700,737500,2486300,40657700
round_k,1,4,19,70,278,1113,3687,12431,48379,203288
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,300,300,200,200,100,100,200,100
round_queries,200,600,2700,8100,24600,103400,222500,736100,5236600,45804300
round_k,1,4,13,61,258,1112,3680,13091,55459,229021
round_shots,200,200,600,200,200,100,100,200,100,100
round_queries,200,600,5400,9000,30600,59700,179500,1131000,2434500,39426100
round_k,1,4,22,76,298,897,2827,12172,46824,197130
round_shots,200,300,500,200,200,200,100,100,100,100
round_queries,200,900,4500,8600,31000,127000,262900,887300,3187300,42347300
round_k,1,4,21,77,317,1314,4436,15936,63428,211736
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,300,200,200,100,100,100,100,100
round_queries,200,600,2700,7400,25400,49900,152100,476500,1682300,22914900
round_k,1,4,18,63,249,760,2382,8411,27999,114574
round_shots,200,200,1000,200,200,200,100,100,100,100
round_queries,200,600,9000,10600,40600,155800,338100,1159100,3916900,62723500
round_k,1,4,26,101,389,1690,5795,19584,74558,313617
round_shots,200,200,600,400,200,200,300,300,100,100
round_queries,200,600,5400,10800,17400,66200,377100,1375500,1892300,29872100
round_k,1,4,13,43,165,628,2292,9461,36428,149360
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,500,200,200,200,100,100,100,100
round_queries,200,600,4500,8200,26200,93000,180500,574900,1905300,30783300
round_k,1,4,20,65,232,902,2874,9526,36200,153916
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,500,300,200,200,100,100,100,100
round_queries,200,600,4500,8100,21400,83400,174500,551100,1682100,25937700
round_k,1,4,13,53,208,872,2755,8410,32128,129688
round_shots,200,200,200,300,200,200,100,100,100,100
round_queries,200,600,1800,8100,23800,92200,193300,612700,2149700,37924300
round_k,1,4,13,59,230,966,3063,10748,36991,189621
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,400,200,200,200,100,100,200,100
round_queries,200,600,3600,7800,26600,103800,218500,728100,4487000,33996700
round_k,1,4,19,66,259,1092,3640,11217,41783,169983
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,300,300,200,200,100,100,100,100
round_queries,200,600,2700,8100,25800,101400,191500,617300,2171700,30930300
round_k,1,4,13,64,253,957,3086,10858,37604,154651
round_shots,200,200,200,200,300,200,100,200,100,200,100
round_queries,200,600,1800,5800,29100,58200,118500,737400,1510500,10636600,53434300
round_k,1,4,14,48,145,592,1843,7552,26591,88193,267171
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
round_k,1,4,14,50,180,549,1721,5562,18627,65061,239246
round_shots,200,200,200,200,200,100,100,100,100,100,100
round_queries,200,600,1800,5800,20200,36100,109900,344300,1112500,3725500,47849300
