round_shots,1400,800,300,300,300,200,300,200,200,200,200,200,300,200
round_queries,1400,2400,2100,4500,9900,17000,55500,87800,193400,427400,961800,2192200,7305300,12449800
round_k,0,1,3,7,16,42,92,219,483,1068,2404,5480,12175,31124
round_shots,1400,800,300,300,300,200,200,200,300,200,200,200,200,200,100
round_queries,1400,2400,2100,4500,9900,16200,33800,73400,220500,379000,762600,1692600,3840600,8798600,10173100
round_k,0,1,3,7,16,40,84,183,367,947,1906,4231,9601,21996,50865
round_shots,1300,700,400,200,300,200,200,200,200,200,200,200,200,200
round_queries,1300,2100,2800,3800,12300,21000,43400,93400,207800,470200,1025000,2204600,4722600,10937400
round_k,0,1,3,9,20,52,108,233,519,1175,2562,5511,11806,27343
round_shots,1300,1100,300,400,500,300,300,400,200,200,200,200,200,200
round_queries,1300,3300,2100,6000,15500,23700,50100,142000,179400,366200,820200,1873400,4187800,9600600
round_k,0,1,3,7,15,39,83,177,448,915,2050,4683,10469,24001
round_shots,1500,700,300,300,300,300,200,200,200,200,200,200,200,200
round_queries,1500,2100,2100,4500,11100,27900,47400,99400,211400,465000,1050200,2387400,5434200,12362200
round_k,0,1,3,7,18,46,118,248,528,1162,2625,5968,13585,30905
round_shots,1300,700,500,400,200,200,200,200,300,200,200,200,200,100
round_queries,1300,2100,3500,7600,11400,23400,52200,113400,359700,617800,1365000,3081000,7058200,7120100
round_k,0,1,3,9,28,58,130,283,599,1544,3412,7702,17645,35600
round_shots,1200,600,300,300,300,300,200,200,200,200,200,200,200,200
round_queries,1200,1800,2100,4500,9900,21300,35000,76600,177000,386600,850600,1919000,4409800,9887400
round_k,0,1,3,7,16,35,87,191,442,966,2126,4797,11024,24718
round_shots,1600,600,300,300,200,200,200,300,300,200,400,300,300,200
round_queries,1600,1800,2100,4500,8200,17000,36200,120900,322500,513800,2122800,3997500,8027700,13151400
round_k,0,1,3,7,20,42,90,201,537,1284,2653,6662,13379,32878
round_shots,1400,700,300,400,200,300,200,200,300,200,200,200,200,200
round_queries,1400,2100,2100,6000,9000,27900,47000,100600,309900,539000,1175800,2499800,5573800,12556600
round_k,0,1,3,7,22,46,117,251,516,1347,2939,6249,13934,31391
round_shots,1200,700,300,300,300,300,300,300,200,200,200,300,200,200
round_queries,1200,2100,2100,4500,9900,25500,65100,159300,243800,542200,1201400,3910500,6217000,12973400
round_k,0,1,3,7,16,42,108,265,609,1355,3003,6517,15542,32433
round_shots,1400,1200,400,300,300,200,200,200,200,200,200,200,200,200
round_queries,1400,3600,2800,4500,12300,21000,45800,95400,191400,433800,986200,2173400,4921000,11241000
round_k,0,1,3,7,20,52,114,238,478,1084,2465,5433,12302,28102
round_shots,1300,800,300,400,300,300,200,200,200,300,300,400,300,200
round_queries,1300,2400,2100,6000,13500,29100,49800,108600,237400,719700,1601700,4530800,8928300,13917400
round_k,0,1,3,7,22,48,124,271,593,1199,2669,5663,14880,34793
round_shots,1300,800,300,300,300,200,200,300,200,200,200,200,200,200
round_queries,1300,2400,2100,4500,11100,18600,38600,121500,198200,440200,1002200,2138600,4831800,10518600
round_k,0,1,3,7,18,46,96,202,495,1100,2505,5346,12079,26296
round_shots,1300,500,300,400,300,200,200,200,200,200,200,200,200,200,100
round_queries,1300,1500,2100,6000,9900,14600,30600,68600,147400,322600,721800,1605000,3682200,8337400,9569100
round_k,0,1,3,7,16,36,76,171,368,806,1804,4012,9205,20843,47845
round_shots,1500,800,500,400,200,300,200,200,200,200,200,300,200,100
round_queries,1500,2400,3500,6000,9800,33900,62600,141000,303000,663400,1489000,5052900,8863800,9792700
round_k,0,1,3,7,24,56,156,352,757,1658,3722,8421,22159,48963
round_shots,1800,600,400,300,300,200,200,200,200,200,200,200,300,300,100
round_queries,1800,1800,2800,4500,11100,17800,37000,76200,164200,328600,717000,1603400,5350500,12882300,9353100
round_k,0,1,3,7,18,44,92,190,410,821,1792,4008,8917,21470,46765
round_shots,1400,500,300,400,200,200,200,200,300,200,200,200,200,300
round_queries,1400,1500,2100,6000,6600,13800,29800,62600,209700,360200,815800,1831800,4197000,13709700
round_k,0,1,3,7,16,34,74,156,349,900,2039,4579,10492,22849
round_shots,1400,700,400,300,300,200,200,300,300,300,300,200,200,200
round_queries,1400,2100,2800,4500,11100,18600,38600,122700,282900,699900,1686900,2790200,6080200,13977400
round_k,0,1,3,7,18,46,96,204,471,1166,2811,6975,15200,34943
round_shots,1300,700,300,300,300,200,300,200,200,300,300,300,200,200
round_queries,1300,2100,2100,4500,9900,17000,51900,87800,193400,594300,1425900,3134700,4790200,11057800
round_k,0,1,3,7,16,42,86,219,483,990,2376,5224,11975,27644
round_shots,1100,700,300,400,300,300,200,200,200,200,200,200,200,200
round_queries,1100,2100,2100,6000,13500,34500,61000,129400,288600,637400,1353800,3086200,6923800,15459400
round_k,0,1,3,7,22,57,152,323,721,1593,3384,7715,17309,38648
