round_shots,200,100,100,100,100,100,100,100
round_queries,200,700,3100,13700,68700,319500,1612700,8138500
round_k,0,3,15,68,343,1597,8063,40692
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,700,2500,9500,41500,193300,972300,4952900,25065500
round_k,0,3,12,47,207,966,4861,24764,125327
round_shots,300,100,100,100,100,100,100,100
round_queries,300,500,2500,11100,54300,272100,1363100,6918100
round_k,0,2,12,55,271,1360,6815,34590
round_shots,200,100,100,100,100,100,100,100
round_queries,200,700,2500,10700,52500,254700,1288300,6503100
round_k,0,3,12,53,262,1273,6441,32515
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,2500,10900,50300,246900,1236900,6214700
round_k,0,3,12,54,251,1234,6184,31073
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,16900,82500,364300,1778100,8963500
round_k,0,1,5,20,84,412,1821,8890,44817
round_shots,200,100,100,100,100,100,100,100
round_queries,200,700,3100,11900,55700,272700,1345100,6783500
round_k,0,3,15,59,278,1363,6725,33917
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,2700,11700,59100,288900,1453300,7403700
round_k,0,3,13,58,295,1444,7266,37018
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3900,15500,76300,379500,1917300,9725700
round_k,0,1,4,19,77,381,1897,9586,48628
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,700,2500,10500,42900,190900,933700,4741300,24041700
round_k,0,3,12,52,214,954,4668,23706,120208
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,4100,19100,94700,467300,2361100,12005100
round_k,0,1,4,20,95,473,2336,11805,60025
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,7300,35500,170100,858100,4334100,22080700
round_k,0,2,8,36,177,850,4290,21670,110403
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2300,8900,44300,216900,1085900,5487900,27859900
round_k,0,3,11,44,221,1084,5429,27439,139299
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,900,4100,16300,80500,406500,2044900,10231500
round_k,0,1,4,20,81,402,2032,10224,51157
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,7900,33100,148300,739100,3719100,18892700
round_k,0,2,8,39,165,741,3695,18595,94463
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,2500,12100,57100,278300,1394900,7026900
round_k,0,3,12,60,285,1391,6974,35134
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,4100,19700,93700,462900,2350100,11934700
round_k,0,4,20,98,468,2314,11750,59673
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,3100,12300,60500,303500,1541900,7798500
round_k,0,3,15,61,302,1517,7709,38992
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,700,2500,9900,47300,232300,1165500,5873300,29795300
round_k,0,3,12,49,236,1161,5827,29366,148976
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,3300,13900,64300,317500,1594500,8113700
round_k,0,3,16,69,321,1587,7972,40568
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,21700,105900,524100,2645500,13460300
round_k,0,1,5,24,108,529,2620,13227,67301
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,2500,12500,63100,314700,1574300,7989300
round_k,0,3,12,62,315,1573,7871,39946
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,2500,9900,48500,243100,1229100,6231100
round_k,0,3,12,49,242,1215,6145,31155
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,700,2300,9100,40900,199100,1001500,5071900,25698300
round_k,0,3,11,45,204,995,5007,25359,128491
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,900,3300,15500,74900,372900,1862700,9466300
round_k,0,1,4,16,77,374,1864,9313,47331
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,500,1700,8100,37700,184100,926700,4693100,23934100
round_k,0,2,8,40,188,920,4633,23465,119670
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,2700,12300,57300,281700,1422900,7217500
round_k,0,3,13,61,286,1408,7114,36087
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,3100,12100,57700,282500,1430700,7262900
round_k,0,3,15,60,288,1412,7153,36314
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,700,2500,10300,47500,225300,1121500,5659100,28512500
round_k,0,3,12,51,237,1126,5607,28295,142562
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3900,15900,63700,312300,1574900,7999700
round_k,0,4,19,79,318,1561,7874,39998
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,3500,16700,81100,397300,1978700,9985700
round_k,0,1,4,17,83,405,1986,9893,49928
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,2500,11500,53700,273100,1379700,6968900
round_k,0,3,12,57,268,1365,6898,34844
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,24500,116100,587700,2982300,15074100
round_k,0,1,5,24,122,580,2938,14911,75370
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,2500,9900,49300,245300,1230500,6186500
