round_shots,700,1000,1400,600,300,300,300,200,200,200,200,200,300,300,100
round_queries,700,3000,9800,12600,16500,39300,96900,154200,335400,756200,1709800,3867400,12823500,32457300,21764700
round_k,0,1,3,10,27,65,161,385,838,1890,4274,9668,21372,54095,108823
round_shots,900,1400,800,300,300,300,200,200,300,300,400,200,200,200,100
round_queries,900,4200,5600,6300,14700,35100,60600,130600,400500,987900,3301200,4327400,9814200,22437400,25508100
round_k,0,1,3,10,24,58,151,326,667,1646,4126,10818,24535,56093,127540
round_shots,600,1400,1000,400,300,200,200,300,300,200,200,200,200,200,200
round_queries,600,4200,7000,8400,15900,25400,51000,167100,345300,597000,1357400,3071800,6924600,15680600,35020600
round_k,0,1,3,10,26,63,127,278,575,1492,3393,7679,17311,39201,87551
round_shots,800,2000,1000,300,200,300,200,200,200,200,200,200,200,200,200,100
round_queries,800,6000,7000,6300,9800,29700,47400,100200,223800,499800,1109000,2399800,5198600,11925400,26754200,28761300
round_k,0,1,3,10,24,49,118,250,559,1249,2772,5999,12996,29813,66885,143806
round_shots,600,1400,900,400,300,300,300,300,300,200,200,200,200,200,100
round_queries,600,4200,6300,8400,15300,36300,89700,206100,488700,882200,2000600,4543400,10283800,23504600,26838300
round_k,0,1,3,10,25,60,149,343,814,2205,5001,11358,25709,58761,134191
round_shots,600,900,1100,500,300,200,200,200,200,200,200,200,300,200,200
round_queries,600,2700,7700,10500,15900,24600,49800,110200,245000,525800,1095400,2476200,7959900,13085800,28171400
round_k,0,1,3,10,26,61,124,275,612,1314,2738,6190,13266,32714,70428
round_shots,600,1500,1100,400,300,200,300,300,200,200,200,200,200,200,200
round_queries,600,4500,7700,8400,15300,24200,80700,195300,315000,697400,1579000,3425400,7445800,16965400,38663800
round_k,0,1,3,10,25,60,134,325,787,1743,3947,8563,18614,42413,96659
round_shots,700,1300,900,300,300,300,200,200,200,200,200,200,200,200,200,100
round_queries,700,3900,6300,6300,14100,33300,50600,105000,232600,515800,1122200,2286600,4969400,11326200,25988200,29691500
round_k,0,1,3,10,23,55,126,262,581,1289,2805,5716,12423,28315,64970,148457
round_shots,600,1500,1300,600,300,300,200,200,200,200,300,200,200,300,100
round_queries,600,4500,9100,12600,16500,38100,62600,135800,292200,662600,2175300,3763000,8501400,28683300,24856900
round_k,0,1,3,10,27,63,156,339,730,1656,3625,9407,21253,47805,124284
round_shots,900,700,1300,300,400,200,200,200,300,200,200,200,300,300,200
round_queries,900,2100,9100,6900,22000,25400,51400,112600,354900,600200,1273400,2916600,9503100,24753900,42384200
round_k,0,1,3,11,27,63,128,281,591,1500,3183,7291,15838,41256,105960
round_shots,600,1200,1200,300,200,400,200,200,300,300,200,200,200,200,100
round_queries,600,3600,8400,7500,11000,45200,59800,131000,426300,1120500,1872200,4114600,9185000,20459400,23160500
round_k,0,1,3,12,27,56,149,327,710,1867,4680,10286,22962,51148,115802
round_shots,700,1000,1300,400,300,300,200,300,200,300,300,200,200,200,100
round_queries,700,3000,9100,8400,15300,37500,69800,225900,385000,1194300,2775900,4663400,10281800,23535800,26513100
round_k,0,1,3,10,25,62,174,376,962,1990,4626,11658,25704,58839,132565
round_shots,600,1400,1300,400,300,200,200,200,200,200,200,200,300,300,400,100
round_queries,600,4200,9100,8400,15300,24600,49400,104200,227800,494600,1117800,2537400,7970100,15951300,45538800,30069300
round_k,0,1,3,10,25,61,123,260,569,1236,2794,6343,13283,26585,56923,150346
round_shots,800,1300,1200,300,200,300,200,200,200,300,300,200,200,200,200
round_queries,800,3900,8400,6300,9800,29700,53800,117000,259000,819300,1788300,2851400,6445400,14746200,33291800
round_k,0,1,3,10,24,49,134,292,647,1365,2980,7128,16113,36865,83229
round_shots,400,900,1200,300,300,200,300,200,200,200,300,200,200,200,100
round_queries,400,2700,8400,7500,17100,27000,81900,146200,319400,651000,2213100,4105000,9111000,20218600,22816100
round_k,0,1,3,12,28,67,136,365,798,1627,3688,10262,22777,50546,114080
round_shots,900,1500,1000,400,300,300,300,300,300,300,200,200,200,200,200
round_queries,900,4500,7000,8400,15300,36900,85500,195300,482100,1146300,1882600,3838200,8747400,19858200,43356600
round_k,0,1,3,10,25,61,142,325,803,1910,4706,9595,21868,49645,108391
round_shots,600,1600,1100,400,300,300,300,200,200,200,200,200,200,200,100
round_queries,600,4800,7700,8400,15300,36900,102900,187400,418600,940600,2142200,4831400,10451800,22754600,25953700
round_k,0,1,3,10,25,61,171,468,1046,2351,5355,12078,26129,56886,129768
round_shots,900,1300,1300,400,300,200,200,200,200,200,200,200,200,200,200
round_queries,900,3900,9100,8400,15900,26200,57400,125400,276600,606200,1273800,2569800,5661000,12878600,29225400
round_k,0,1,3,10,26,65,143,313,691,1515,3184,6424,14152,32196,73063
round_shots,500,1300,900,500,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,500,3900,6300,10500,15900,25000,50600,105400,217000,479400,1074600,2461800,5484200,12486600,26493000,30254100
round_k,0,1,3,10,26,62,126,263,542,1198,2686,6154,13710,31216,66232,151270
round_shots,500,1100,1200,500,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,500,3300,8400,10500,15900,25400,56200,117000,260200,560200,1248200,2781000,6367000,14344200,28875400,30032300
round_k,0,1,3,10,26,63,140,292,650,1400,3120,6952,15917,35860,72188,150161
round_shots,700,1200,1300,400,300,300,200,200,200,200,200,200,200,200,200
round_queries,700,3600,9100,8400,15300,38100,64600,130600,265000,585400,1221800,2597800,5577000,12560200,28575000
round_k,0,1,3,10,25,63,161,326,662,1463,3054,6494,13942,31400,71437
round_shots,400,1400,900,300,300,200,200,300,200,200,200,200,200,200,200
round_queries,400,4200,6300,6300,14700,24200,53000,180900,305000,667400,1498600,3403400,7590600,17135000,39341800
round_k,0,1,3,10,24,60,132,301,762,1668,3746,8508,18976,42837,98354
round_shots,700,1600,800,300,300,300,300,200,200,200,200,200,200,200,200
round_queries,700,4800,5600,6300,14100,34500,88500,151000,325000,718600,1592200,3601000,8281800,17059000,38373000
round_k,0,1,3,10,23,57,147,377,812,1796,3980,9002,20704,42647,95932
round_shots,500,1400,1200,300,300,200,200,200,200,200,200,300,200,200,200
round_queries,500,4200,8400,6900,15900,25400,56200,122200,260200,586600,1331000,4323300,7773000,17505000,39600200
round_k,0,1,3,11,26,63,140,305,650,1466,3327,7205,19432,43762,99000
round_shots,800,2100,300,300,300,300,300,300,200,200,200,200,200,100
round_queries,800,6300,6300,14700,35100,86100,205500,498900,805800,1754600,4007000,9100200,20680200,21152700
round_k,0,1,10,24,58,143,342,831,2014,4386,10017,22750,51700,105763
round_shots,500,1300,900,300,200,300,300,200,200,200,200,200,200,300,200
round_queries,500,3900,6300,6300,9400,28500,70500,121000,252200,569800,1279400,2802200,6384600,21801900,40013400
round_k,0,1,3,10,23,47,117,302,630,1424,3198,7005,15961,36336,100033
round_shots,800,1100,1300,400,300,200,200,200,300,300,300,200,200,300,200
round_queries,800,3300,9100,9200,17100,27000,59000,124600,380100,844500,1863900,3054600,6968600,23012700,38767400
round_k,0,1,3,11,28,67,147,311,633,1407,3106,7636,17421,38354,96918
round_shots,400,1500,900,400,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,400,4500,6300,8400,15300,23400,47400,104200,217000,458600,996600,2135800,4435800,9685000,22176200,24315900
round_k,0,1,3,10,25,58,118,260,542,1146,2491,5339,11089,24212,55440,121579
round_shots,500,1200,1300,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,500,3600,9100,6900,15300,36900,60600,125400,281400,643400,1452600,3287400,7495000,16760200,35278600
