round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,300,100,100,100
round_queries,100,300,2700,4700,18700,415100
round_k,1,4,23,93,403,2075
round_shots,100,100,200,200,100,100
round_queries,100,300,1800,5400,12100,242900
round_k,1,4,13,60,246,1214
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,200,100,100,100
round_queries,100,300,2200,4900,18300,416700
round_k,1,5,24,91,405,2083
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100,100
round_queries,100,300,1300,4300,15700,298700
round_k,1,6,21,78,306,1493
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,200,100,100,100
round_queries,100,300,1800,4100,16100,338300
round_k,1,4,20,80,344,1691
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,200,100,100,100
round_queries,100,300,2200,3500,12900,251500
round_k,1,5,17,64,261,1257
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,200,100,100
round_queries,100,300,1100,7000,15300,334900
round_k,1,5,17,76,332,1674
round_shots,100,100,200,100,100,100
round_queries,100,300,1800,3900,14900,318700
round_k,1,4,19,74,315,1593
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,300,100,100,100
round_queries,100,300,2700,4700,17500,403300
round_k,1,4,23,87,389,2016
round_shots,100,100,200,100,100,100
round_queries,100,300,2200,3500,12700,265700
round_k,1,5,17,63,269,1328
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,200,100,100,100
round_queries,100,300,1800,3700,14100,295900
round_k,1,4,18,70,297,1479
round_shots,100,100,100,100,100,100
round_queries,100,300,1100,3500,12900,252700
round_k,1,5,17,64,261,1263
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,100,100,100,100
round_queries,100,300,1100,3300,11500,238100
round_k,1,5,16,57,240,1190
round_shots,100,200,100,100,100,100
round_queries,100,600,1100,3700,12700,255700
round_k,1,5,18,63,262,1278
round_shots,100,100,300,100,100,100
round_queries,100,300,2700,4900,20300,472100
round_k,1,4,24,101,456,2360
round_shots,100,100,200,100,100,100
round_queries,100,300,1800,4100,16500,361300
round_k,1,4,20,82,357,1806
round_shots,100,100,100,100,100
round_queries,100,300,1300,6300,195300
round_k,1,6,31,166,976
round_shots,100,100,200,100,100,100
round_queries,100,300,2200,4700,16700,362100
round_k,1,5,23,83,365,1810
round_shots,100,100,200,100,100,100
round_queries,100,300,2200,3300,12900,258500
round_k,1,5,16,64,266,1292
round_shots,100,100,300,100,100,100
round_queries,100,300,3300,6900,26100,619900
