round_shots,3000,400,400,300,300,300,300,300,200,200,200,200,200
round_queries,3000,2000,5200,8100,18900,43500,111300,280500,404200,857000,1955400,4478600,10139800
round_k,0,2,6,13,31,72,185,467,1010,2142,4888,11196,25349
round_shots,2200,600,300,200,300,400,200,200,200,200,200,300,100
round_queries,2200,3000,5700,9400,29700,86000,118200,267400,599400,1371400,2810600,8493300,7511300
round_k,0,2,9,23,49,107,295,668,1498,3428,7026,14155,37556
round_shots,2300,600,600,500,500,400,300,200,300,300,200,100,100
round_queries,2300,3000,7800,14500,34500,69200,126900,200200,629700,1640100,2898600,3280700,6954300
round_k,0,2,6,14,34,86,211,500,1049,2733,7246,16403,34771
round_shots,2000,700,400,200,200,200,200,300,200,200,200,200,100
round_queries,2000,3500,7600,10200,20600,45800,103800,330900,532200,1171800,2539800,5581000,6285100
round_k,0,2,9,25,51,114,259,551,1330,2929,6349,13952,31425
round_shots,3000,500,600,400,300,300,300,300,200,200,200,200,200
round_queries,3000,2500,7800,13200,21900,47100,108900,258300,421400,882600,1981400,4527000,10419800
round_k,0,2,6,16,36,78,181,430,1053,2206,4953,11317,26049
round_shots,2000,600,300,200,200,200,200,200,200,200,200,200,100
round_queries,2000,3000,5700,9400,19800,42600,89000,199800,440200,995000,2261800,5206200,5848500
round_k,0,2,9,23,49,106,222,499,1100,2487,5654,13015,29242
round_shots,2100,500,500,400,300,200,200,300,300,200,200,400,100
round_queries,2100,2500,6500,13200,24900,41800,91000,291300,597300,1013000,2176200,9974800,5609700
round_k,0,2,6,16,41,104,227,485,995,2532,5440,12468,28048
round_shots,2200,600,300,300,300,300,200,200,200,200,200,200,100
round_queries,2200,3000,5700,12900,26700,60900,99800,213000,475800,1072200,2407400,5455400,6321300
round_k,0,2,9,21,44,101,249,532,1189,2680,6018,13638,31606
round_shots,2500,700,400,400,600,200,200,200,200,300,300,200,200
round_queries,2500,3500,5200,11600,39000,33000,72600,157400,350600,1119900,2906700,5025800,11230600
round_k,0,2,6,14,32,82,181,393,876,1866,4844,12564,28076
round_shots,2500,500,500,500,200,200,200,300,200,200,200,200,200
round_queries,2500,2500,7500,18500,15400,32200,68200,218700,379000,778600,1637000,3710600,8498200
round_k,0,2,7,18,38,80,170,364,947,1946,4092,9276,21245
round_shots,2400,500,600,300,300,300,200,200,200,200,200,200,100
round_queries,2400,2500,7800,9900,20700,50100,84200,189800,422200,948200,2194600,5067000,5462500
round_k,0,2,6,16,34,83,210,474,1055,2370,5486,12667,27312
round_shots,3000,500,500,300,300,300,300,300,200,200,200,200,100
round_queries,3000,2500,6500,11100,27300,57900,122100,261300,403000,809000,1834200,4172200,4576500
round_k,0,2,6,18,45,96,203,435,1007,2022,4585,10430,22882
round_shots,2800,600,500,300,500,500,200,200,200,200,200,200,300
round_queries,2800,3000,6500,9900,34500,86500,79000,170200,375800,845400,1924200,3871000,11722500
round_k,0,2,6,16,34,86,197,425,939,2113,4810,9677,19537
round_shots,2100,600,300,200,200,200,200,300,300,200,200,200,100
round_queries,2100,3000,5700,8600,19000,39000,84600,278100,678300,1131800,2516200,5668200,6555700
round_k,0,2,9,21,47,97,211,463,1130,2829,6290,14170,32778
round_shots,2900,600,600,700,300,300,200,300,200,200,200,200,200
round_queries,2900,3000,7800,20300,20700,44700,79000,245700,439000,999000,2106600,4235800,9577400
round_k,0,2,6,14,34,74,197,409,1097,2497,5266,10589,23943
round_shots,2100,500,500,300,300,200,200,200,200,200,200,200,100
round_queries,2100,2500,6500,11100,26100,41000,93000,192600,425400,963000,2192600,5037800,5728300
round_k,0,2,6,18,43,102,232,481,1063,2407,5481,12594,28641
round_shots,2300,600,500,300,200,300,200,200,200,300,300,200,100
round_queries,2300,3000,6500,9900,16600,50100,86200,191000,413400,1409700,3458100,5712600,6552900
round_k,0,2,6,16,41,83,215,477,1033,2349,5763,14281,32764
round_shots,2700,700,500,400,300,300,300,300,200,200,200,200,100
round_queries,2700,3500,6500,13200,21900,47100,117300,269700,471800,1050600,2325000,5318200,5918500
round_k,0,2,6,16,36,78,195,449,1179,2626,5812,13295,29592
round_shots,2200,600,300,300,300,200,200,200,200,200,200,200
round_queries,2200,3000,5700,14100,35700,62600,129800,291800,653800,1433800,3190600,7087000
round_k,0,2,9,23,59,156,324,729,1634,3584,7976,17717
round_shots,2200,700,500,400,500,300,200,200,200,200,200,200,300
round_queries,2200,3500,6500,11600,32500,41100,70600,152600,327000,685800,1504600,3424600,11527500
round_k,0,2,6,14,32,68,176,381,817,1714,3761,8561,19212
round_shots,2100,600,400,300,200,300,300,300,200,200,200,200,200
round_queries,2100,3000,6000,9900,17000,51300,126300,274500,451000,963800,2142600,4690600,9527400
round_k,0,2,7,16,42,85,210,457,1127,2409,5356,11726,23818
round_shots,2200,600,500,300,200,300,200,300,200,200,200,200,100
round_queries,2200,3000,6500,9900,16600,50100,84200,252900,457400,1042600,2356600,5355000,6127700
round_k,0,2,6,16,41,83,210,421,1143,2606,5891,13387,30638
round_shots,2300,400,500,300,300,200,400,300,200,200,200,200,100
round_queries,2300,2000,6500,11100,23100,33800,140400,286500,497800,1141800,2543800,5836600,6613500
round_k,0,2,6,18,38,84,175,477,1244,2854,6359,14591,33067
round_shots,2300,500,600,300,200,200,200,200,200,200,200,200,200
round_queries,2300,2500,7800,9900,15800,33400,67000,138600,307800,653000,1439800,3289800,7502200
round_k,0,2,6,16,39,83,167,346,769,1632,3599,8224,18755
round_shots,3000,600,500,200,300,200,200,200,200,200,200,200,100
round_queries,3000,3000,6500,7400,24900,42600,92600,196200,437800,988600,2285400,5155000,5961700
round_k,0,2,6,18,41,106,231,490,1094,2471,5713,12887,29808
round_shots,2200,700,300,300,200,200,300,200,200,200,200,200,100
round_queries,2200,3500,5700,15300,26200,55000,179100,303800,613400,1316200,2975400,6801800,7328100
round_k,0,2,9,25,65,137,298,759,1533,3290,7438,17004,36640
round_shots,2500,600,300,300,200,300,200,200,300,200,200,200,100
round_queries,2500,3000,5700,14100,24200,79500,132200,267000,856500,1146200,2328200,4976600,5372300
round_k,0,2,9,23,60,132,330,667,1427,2865,5820,12441,26861
round_shots,2000,400,400,300,200,200,200,200,200,200,200,200,200,200
round_queries,2000,2000,5200,8100,11800,24600,51800,107400,224600,479400,1064200,2331400,4984600,11304600
round_k,0,2,6,13,29,61,129,268,561,1198,2660,5828,12461,28261
round_shots,2700,700,500,300,300,200,200,200,200,200,200,200,200
round_queries,2700,3500,6500,9900,20700,30600,61400,128200,277800,622600,1374200,3152600,7121800
round_k,0,2,6,16,34,76,153,320,694,1556,3435,7881,17804
round_shots,2200,700,400,200,200,400,300,200,200,200,200,200,100
round_queries,2200,3500,7600,10200,21400,93200,162900,268600,560200,1271000,2824600,6405400,7412100
round_k,0,2,9,25,53,116,271,671,1400,3177,7061,16013,37060
round_shots,3100,500,500,500,300,200,200,200,200,200,200,200,200
round_queries,3100,2500,6500,16500,21900,32200,69800,153400,349000,795400,1790200,4137000,9076600
round_k,0,2,6,16,36,80,174,383,872,1988,4475,10342,22691
round_shots,2200,600,600,300,300,300,300,200,200,200,200,200,100
round_queries,2200,3000,7800,9900,22500,63300,151500,246200,559800,1235800,2688600,5823000,6453900
round_k,0,2,6,16,37,105,252,615,1399,3089,6721,14557,32269
round_shots,2000,700,300,300,300,300,200,300,200,200,200,200
round_queries,2000,3500,5700,14100,36900,97500,167000,524700,913000,1978600,4440200,9689400
round_k,0,2,9,23,61,162,417,874,2282,4946,11100,24223
round_shots,2700,700,600,300,300,200,200,200,200,300,200,200,100
round_queries,2700,3500,7800,9900,23700,43800,97800,225400,486200,1547700,2551000,5863800,6362900
round_k,0,2,6,16,39,109,244,563,1215,2579,6377,14659,31814
round_shots,2000,700,300,300,300,300,300,200,200,400,300,100
round_queries,2000,3500,5700,14100,36300,95100,249300,424600,903400,3764400,6880500,5940100
round_k,0,2,9,23,60,158,415,1061,2258,4705,11467,29700
round_shots,2400,600,300,200,200,200,200,200,300,200,200,200,100
round_queries,2400,3000,5700,8600,19000,39000,82600,186200,621300,1104200,2496200,5624200,6401900
round_k,0,2,9,21,47,97,206,465,1035,2760,6240,14060,32009
round_shots,2800,500,600,200,200,200,200,200,200,200,200,200,200
round_queries,2800,2500,7800,7400,15800,33400,74200,157800,338600,688600,1559000,3563400,8239400
round_k,0,2,6,18,39,83,185,394,846,1721,3897,8908,20598
round_shots,2600,600,600,300,400,300,200,200,200,200,200,200,200
round_queries,2600,3000,7800,9900,27600,53100,91000,199800,433000,985800,2246600,5115800,11606600
round_k,0,2,6,16,34,88,227,499,1082,2464,5616,12789,29016
round_shots,2200,400,400,300,300,400,400,400,300,300,300,200,100
round_queries,2200,2000,5200,8100,16500,58800,146000,320400,630900,1514700,3562500,6001400,6898100
round_k,0,2,6,13,27,73,182,400,1051,2524,5937,15003,34490
round_shots,1700,600,500,300,400,300,200,200,200,200,200,200,200
round_queries,1700,3000,6500,9900,27600,48900,84600,190600,409000,913800,2099000,4312600,8755800
round_k,0,2,6,16,34,81,211,476,1022,2284,5247,10781,21889
round_shots,2500,400,500,300,200,200,200,200,200,300,200,200,200
round_queries,2500,2000,6500,11100,17400,38600,79800,177000,357000,1209900,2047800,4161000,9199000
round_k,0,2,6,18,43,96,199,442,892,2016,5119,10402,22997
round_shots,2600,600,500,400,200,200,200,200,200,200,200,200,300
round_queries,2600,3000,6500,11600,15000,31000,65800,139000,311000,704600,1626200,3584200,11221500
round_k,0,2,6,14,37,77,164,347,777,1761,4065,8960,18702
round_shots,2100,500,500,400,300,200,200,200,200,200,300,200,200
round_queries,2100,2500,6500,13200,21900,35000,72600,153400,338200,758200,2516100,4451000,9043800
round_k,0,2,6,16,36,87,181,383,845,1895,4193,11127,22609
round_shots,2300,500,300,300,300,300,200,200,200,200,200,200,200
round_queries,2300,1500,2700,5700,14100,33900,60200,129800,287000,630600,1449400,3211400,7418600
round_k,0,1,4,9,23,56,150,324,717,1576,3623,8028,18546
round_shots,2200,600,600,300,300,200,200,300,200,200,200,200,100
round_queries,2200,3000,7800,9900,26700,45800,94600,291900,529800,1111800,2550200,5331800,6169900
round_k,0,2,6,16,44,114,236,486,1324,2779,6375,13329,30849
round_shots,2800,500,400,300,200,200,200,200,200,200,200,200,200,100
round_queries,2800,2500,5200,8100,11800,24600,50200,112200,242600,534600,1169400,2550600,5876600,6815300
round_k,0,2,6,13,29,61,125,280,606,1336,2923,6376,14691,34076
round_shots,3100,600,400,400,300,400,200,200,200,200,200,200,200
round_queries,3100,1800,3600,10800,20700,58000,70200,146600,313400,720600,1636200,3693400,8255800
round_k,0,1,4,13,34,72,175,366,783,1801,4090,9233,20639
round_shots,2000,600,300,300,200,200,200,200,200,200,200,300,100
round_queries,2000,3000,5700,12900,21000,45800,98200,212600,483400,1067000,2399000,8268300,7277300
round_k,0,2,9,21,52,114,245,531,1208,2667,5997,13780,36386
round_shots,2600,700,300,300,200,200,200,200,300,200,200,200
round_queries,2600,3500,5700,15300,27800,60200,127800,286200,983700,1696600,3684200,8415800
round_k,0,2,9,25,69,150,319,715,1639,4241,9210,21039
round_shots,2400,600,500,400,300,200,200,200,200,200,200,200,100
round_queries,2400,3000,6500,13200,24900,45400,92600,203800,462200,1049400,2408200,5575000,6431300
round_k,0,2,6,16,41,113,231,509,1155,2623,6020,13937,32156
round_shots,3100,600,500,500,400,300,200,200,200,300,300,400,100
round_queries,3100,3000,6500,14500,27600,53100,88200,176600,369800,1275300,3023700,8474800,5670100
round_k,0,2,6,14,34,88,220,441,924,2125,5039,10593,28350
round_shots,2500,700,500,300,200,300,200,300,200,300,300,200,100
round_queries,2500,3500,6500,9900,13800,41700,77800,247500,383400,1185300,3062100,5517800,5918300
round_k,0,2,6,16,34,69,194,412,958,1975,5103,13794,29591
round_shots,2300,600,600,300,300,300,300,200,300,300,300,200,100
round_queries,2300,3000,7800,9900,23700,52500,112500,180200,576900,1537500,3675900,6349400,7149500
round_k,0,2,6,16,39,87,187,450,961,2562,6126,15873,35747
round_shots,1900,700,300,300,300,300,200,200,200,300,300,200,100
round_queries,1900,3500,5700,12900,32700,84300,133000,294600,648200,2035500,4502100,6145800,6231100
round_k,0,2,9,21,54,140,332,736,1620,3392,7503,15364,31155
round_shots,2500,500,600,200,300,300,200,200,200,200,300,200,100
round_queries,2500,2500,7800,6600,21300,53700,97800,204200,427000,905000,2871300,5013000,5762700
round_k,0,2,6,16,35,89,244,510,1067,2262,4785,12532,28813
round_shots,2500,500,600,300,200,200,200,300,300,300,200,200,200
round_queries,2500,2500,7800,9900,15800,31800,65400,203100,506100,1217700,2133000,4655400,10678600
round_k,0,2,6,16,39,79,163,338,843,2029,5332,11638,26696
round_shots,2500,700,600,300,300,200,200,200,200,200,200,200,100
round_queries,2500,3500,7800,11100,29100,52600,115400,243000,544200,1180600,2675400,6140600,6722700
round_k,0,2,6,18,48,131,288,607,1360,2951,6688,15351,33613
round_shots,2600,400,300,300,300,200,200,200,200,200,200,200,200
round_queries,2600,2000,3900,8100,23100,37000,74200,164600,361000,824200,1858200,4268200,9755800
round_k,0,2,6,13,38,92,185,411,902,2060,4645,10670,24389
round_shots,2600,500,500,300,200,200,300,300,200,200,300,200
round_queries,2600,2500,6500,11100,17400,39400,130500,326100,548200,1251400,3984900,7097400
round_k,0,2,6,18,43,98,217,543,1370,3128,6641,17743
round_shots,2300,600,300,300,200,300,200,200,200,200,200,200,100
round_queries,2300,3000,5700,12900,23800,77100,129800,267000,601800,1354200,3027800,6931000,7412700
round_k,0,2,9,21,59,128,324,667,1504,3385,7569,17327,37063
round_shots,1800,500,500,300,300,300,200,200,200,200,200,200,100
