round_shots,900,200,200,200,200,100
round_queries,900,1000,3800,15400,67000,543300
round_k,2,9,38,167,665,2716
round_shots,800,200,200,200,100,100
round_queries,800,1000,3800,15000,27500,376100
round_k,2,9,37,137,475,1880
round_shots,500,200,200,200,100,100,100
round_queries,500,1000,3800,13800,26500,89100,1480300
round_k,2,9,34,132,445,1784,7401
round_shots,800,300,200,100,200,100
round_queries,800,1500,4600,9300,57000,453700
round_k,2,11,46,142,685,2268
round_shots,600,200,200,200,100,100,100
round_queries,600,1000,3400,10200,22100,72500,1195300
round_k,2,8,25,110,362,1361,5976
round_shots,700,200,200,200,100,100,100
round_queries,700,1000,3800,15000,28300,100300,1185100
round_k,2,9,37,141,501,1668,5925
round_shots,800,200,200,100,100,100
round_queries,800,1000,3800,7500,22500,342900
round_k,2,9,37,112,386,1714
round_shots,900,300,200,100,100,100,100
round_queries,900,1500,3800,6900,20700,70300,915100
round_k,2,9,34,103,351,1239,4575
round_shots,900,300,200,200,100,100
round_queries,900,1500,4600,17000,34700,450700
round_k,2,11,42,173,626,2253
round_shots,1000,300,200,200,100,100
round_queries,1000,1500,4600,18600,41300,434900
round_k,2,11,46,206,722,2174
round_shots,1000,300,200,100,100,100,100
round_queries,1000,1500,4600,9100,27900,95900,1470900
round_k,2,11,45,139,479,1697,7354
round_shots,600,300,200,100,100,100
round_queries,600,1500,4600,9700,30900,452500
round_k,2,11,48,154,556,2262
round_shots,600,300,200,100,100,100
round_queries,600,1500,4600,8900,29100,403300
round_k,2,11,44,145,499,2016
round_shots,1200,200,200,200,100,100
round_queries,1200,1000,3800,13000,28700,401900
round_k,2,9,32,143,502,2009
round_shots,900,400,200,100,100,100,100
round_queries,900,2000,5400,10100,32700,105700,1319900
round_k,2,13,50,163,528,2050,6599
round_shots,800,300,200,100,100,200
round_queries,800,1500,4600,8500,27700,710200
round_k,2,11,42,138,421,1775
round_shots,1200,200,200,200,100,200,100
round_queries,1200,600,1800,5400,9700,61000,610100
round_k,1,4,13,48,152,735,3050
round_shots,900,300,200,100,100,100,100
round_queries,900,1500,3800,7100,21300,77700,1265500
round_k,2,9,35,106,388,1415,6327
round_shots,1100,300,200,100,100,100,100
round_queries,1100,1500,3800,7500,23300,76500,966900
round_k,2,9,37,116,382,1448,4834
round_shots,600,300,200,100,100,100
round_queries,600,1500,4600,9300,30100,388100
round_k,2,11,46,150,487,1940
round_shots,800,300,200,200,100,100,100
round_queries,800,900,1800,6600,12500,40700,596700
round_k,1,4,16,62,203,763,2983
round_shots,900,200,200,100,100,100,100
round_queries,900,1000,3800,7900,24300,86100,1266100
round_k,2,9,39,121,430,1545,6330
round_shots,500,400,200,100,100,100
round_queries,500,2000,5400,9700,29700,422900
round_k,2,13,48,148,523,2114
round_shots,800,200,200,200,100,100
round_queries,800,1000,3800,15800,36500,485900
round_k,2,9,39,182,609,2429
round_shots,700,200,200,100,100,100
round_queries,700,1000,3800,7900,26500,398500
round_k,2,9,39,132,457,1992
round_shots,700,200,200,100,200,100
round_queries,700,1000,3800,7500,46600,413300
round_k,2,9,37,116,530,2066
round_shots,600,300,200,100,100,100,100
round_queries,600,1500,4600,9300,30100,104100,1421300
round_k,2,11,46,150,520,1729,7106
round_shots,600,200,200,200,100,100,100
round_queries,600,1000,3000,9400,20300,69300,1145700
round_k,2,7,23,101,346,1299,5728
round_shots,1200,300,200,100,100,200,100
round_queries,1200,1500,3800,6900,21700,155000,1216500
round_k,2,9,34,108,387,1385,6082
round_shots,1100,300,200,100,100,100,100
round_queries,1100,1500,4600,8700,26700,94300,1508300
round_k,2,11,43,133,471,1815,7541
round_shots,800,300,200,100,100,100,100
round_queries,800,1500,4600,8900,29500,101100,1539900
round_k,2,11,44,147,505,1693,7699
round_shots,500,300,200,100,100,100,100
round_queries,500,1500,3800,7500,23300,78700,1180700
round_k,2,9,37,116,393,1499,5903
