round_shots,600,400,300,400,300,300,200,300,200,200,200,200,200,200,300,200
round_queries,600,1200,2700,8400,13500,30300,54200,167100,282200,619800,1395000,3091800,7061800,15807400,52665300,91025000
round_k,0,1,4,10,22,50,135,278,705,1549,3487,7729,17654,39518,87775,227562
round_shots,700,500,300,400,300,400,300,100,200,200,100,300,100,200,200,200
round_queries,700,1500,2700,8400,15900,45200,82500,77100,317800,708200,810900,5136300,3618300,14885000,33470600,80573000
round_k,0,1,4,10,26,56,137,385,794,1770,4054,8560,18091,37212,83676,201432
round_shots,600,400,400,400,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,600,1200,3600,9200,18300,45300,107700,176200,359800,795000,1745800,3687000,8200200,18565800,41738200,89492600
round_k,0,1,4,11,30,75,179,440,899,1987,4364,9217,20500,46414,104345,223731
round_shots,600,500,400,400,300,300,300,200,200,200,300,300,400,200,200,200
round_queries,600,1500,3600,9200,17700,38700,90900,153400,346200,765800,2435100,5412900,14617200,20443800,45435000,103752600
round_k,0,1,4,11,29,64,151,383,865,1914,4058,9021,18271,51109,113587,259381
round_shots,600,400,500,700,200,300,300,200,200,200,200,200,200,200,200,200
round_queries,600,1200,4500,16100,10600,34500,90900,157800,343800,771800,1703800,3788600,8495000,18711000,42759000,97635000
round_k,0,1,4,11,26,57,151,394,859,1929,4259,9471,21237,46777,106897,244087
round_shots,700,400,500,500,300,300,200,200,200,200,200,200,200,200,200,300
round_queries,700,1200,4500,10500,14100,38700,67400,143000,320600,706200,1559000,3539400,7723400,17611800,39676600,128979900
round_k,0,1,4,10,23,64,168,357,801,1765,3897,8848,19308,44029,99191,214966
round_shots,600,500,500,800,600,300,400,300,400,300,300,200,200,200,200,200
round_queries,600,1500,4500,18400,30600,43500,141200,221100,611600,1192500,2469900,3986200,8611800,17810600,37744200,86002600
round_k,0,1,4,11,25,72,176,368,764,1987,4116,9965,21529,44526,94360,215006
round_shots,600,500,300,300,300,300,300,200,200,200,200,200,200,200,300,300
round_queries,600,1500,2700,6300,13500,32100,81300,136200,299800,668600,1489400,3347000,7547000,16551400,51831900,114999900
round_k,0,1,4,10,22,53,135,340,749,1671,3723,8367,18867,41378,86386,191666
round_shots,800,500,300,300,400,300,400,200,200,200,200,200,200,200,200,200
round_queries,800,1500,2700,6300,20400,44700,131600,167800,357800,797400,1746600,3979400,8979000,20369400,46414600,105553400
round_k,0,1,4,10,25,74,164,419,894,1993,4366,9948,22447,50923,116036,263883
round_shots,700,400,300,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,700,1200,2700,6300,14100,30300,43800,94200,199000,439400,984200,2240200,5083800,11488200,25857400,57840200,65169300
round_k,0,1,4,10,23,50,109,235,497,1098,2460,5600,12709,28720,64643,144600,325846
round_shots,600,400,300,400,300,400,300,200,200,200,200,200,200,300,200,100
round_queries,600,1200,2700,8400,15300,52400,113700,213000,447000,987000,2230600,5081800,10809400,36591300,58870600,59808300
round_k,0,1,4,10,25,65,189,532,1117,2467,5576,12704,27023,60985,147176,299041
round_shots,600,500,500,500,300,300,200,200,200,300,200,200,100,300,100,200
round_queries,600,1500,4500,11500,19500,51300,89000,191000,426200,1412100,2473800,5760200,6214500,39723300,26606900,110692200
round_k,0,1,4,11,32,85,222,477,1065,2353,6184,14400,31072,66205,133034,276730
round_shots,600,400,500,400,300,200,200,200,200,300,300,200,300,200,200,200
round_queries,600,1200,4500,9200,17700,29400,61800,136600,290200,978300,2591700,4171800,13054500,21001400,46445000,104668200
round_k,0,1,4,11,29,73,154,341,725,1630,4319,10429,21757,52503,116112,261670
round_shots,600,400,400,200,300,300,400,200,300,200,200,400,300,300,300,200
round_queries,600,1200,3600,4200,13500,27900,75600,83000,258900,473400,1028600,4638800,8072100,16923300,40680900,72004200
round_k,0,1,4,10,22,46,94,207,431,1183,2571,5798,13453,28205,67801,180010
