round_shots,600,1000,900,400,300,200,200,200,200,200,200,300,200,200,200,300
round_queries,600,3000,6300,8400,15900,25000,54600,114600,254200,563000,1245800,4057500,6926200,14962600,33483400,100776900
round_k,0,1,3,10,26,62,136,286,635,1407,3114,6762,17315,37406,83708,167961
round_shots,700,1100,1200,300,300,300,400,300,300,300,200,300,200,200,200
round_queries,700,3300,8400,7500,17100,39900,121200,243900,612300,1597500,2756600,8406300,14585800,33101800,75369000
round_k,0,1,3,12,28,66,151,406,1020,2662,6891,14010,36464,82754,188422
round_shots,700,1000,1400,300,200,300,200,200,200,200,200,300,200,200,200,200
round_queries,700,3000,9800,6900,10200,30900,55800,117400,250200,550600,1238600,4038300,7239000,15697400,35356600,76080600
round_k,0,1,3,11,25,51,139,293,625,1376,3096,6730,18097,39243,88391,190201
round_shots,700,1100,1400,500,400,300,400,200,300,300,300,200,200,200,200,200
round_queries,700,3300,9800,11500,23600,39300,109200,133800,403500,900300,1852500,3284600,7310600,15258600,30991000,70542600
round_k,0,1,3,11,29,65,136,334,672,1500,3087,8211,18276,38146,77477,176356
round_shots,500,1500,1000,300,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,500,4500,7000,6300,14700,35100,60200,125800,270600,573000,1267400,2777800,6315400,14350600,32816600,74115400
round_k,0,1,3,10,24,58,150,314,676,1432,3168,6944,15788,35876,82041,185288
round_shots,400,1000,1300,300,300,200,300,200,200,200,200,200,200,200,200,200,100
round_queries,400,3000,9100,6900,15900,26200,79500,136600,299800,619400,1313400,2699000,5997400,13187800,29610200,66945400,75865900
round_k,0,1,3,11,26,65,132,341,749,1548,3283,6747,14993,32969,74025,167363,379329
round_shots,800,1200,1100,400,300,300,200,200,200,200,200,300,300,300,200,200
round_queries,800,3600,7700,8400,15300,36900,60200,124600,265000,579800,1319400,4158900,9684900,19598700,31140200,70279800
round_k,0,1,3,10,25,61,150,311,662,1449,3298,6931,16141,32664,77850,175699
round_shots,700,1600,900,400,300,200,200,300,200,200,200,200,200,200,200,200,100
round_queries,700,4800,6300,8400,15300,23800,48200,150900,250200,548600,1227400,2525800,5394200,12072600,27345400,62447400,68620500
round_k,0,1,3,10,25,59,120,251,625,1371,3068,6314,13485,30181,68363,156118,343102
round_shots,600,1400,1300,300,300,200,300,200,200,300,300,300,300,300,200,200
round_queries,600,4200,9100,6900,15900,25800,78900,135400,272200,879300,2242500,5280300,13452900,30596100,47685800,105413800
round_k,0,1,3,11,26,64,131,338,680,1465,3737,8800,22421,50993,119214,263534
round_shots,700,1500,900,400,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,700,4500,6300,8400,15300,35700,58200,130600,275000,599000,1357400,2994200,6804600,15497400,35032600,75709800
round_k,0,1,3,10,25,59,145,326,687,1497,3393,7485,17011,38743,87581,189274
round_shots,700,1300,1000,400,300,300,200,300,300,300,200,200,200,200,200,100
round_queries,700,3900,7000,8400,15300,36900,63000,210300,567300,1471500,2591800,5873000,13245400,28743800,62898600,71763700
round_k,0,1,3,10,25,61,157,350,945,2452,6479,14682,33113,71859,157246,358818
round_shots,500,1000,1000,400,300,300,200,300,200,200,200,200,200,300,200,200
round_queries,500,3000,7000,8400,15300,36900,68600,212100,362200,802200,1810200,3834600,8574600,26862900,41019800,82275800
round_k,0,1,3,10,25,61,171,353,905,2005,4525,9586,21436,44771,102549,205689
round_shots,900,1400,900,400,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,900,4200,6300,8400,14700,35700,61400,127400,277800,607800,1375800,3049000,6837400,15555000,33768600,72177800
round_k,0,1,3,10,24,59,153,318,694,1519,3439,7622,17093,38887,84421,180444
round_shots,600,900,1400,300,200,200,300,200,200,200,200,400,300,400,300,200
round_queries,600,2700,9800,6900,10200,21000,70500,129400,289800,611400,1362200,5596400,10893300,32234000,66305700,89052600
round_k,0,1,3,11,25,52,117,323,724,1528,3405,6995,18155,40292,110509,222631
round_shots,600,700,800,300,300,200,200,200,200,200,200,300,200,200,200,200,100
round_queries,600,2100,5600,6300,14700,23800,52200,118600,260600,587800,1193400,3865500,6639800,14625400,32508600,71643800,77087500
round_k,0,1,3,10,24,59,130,296,651,1469,2983,6442,16599,36563,81271,179109,385437
round_shots,500,1900,800,300,300,500,300,300,400,200,200,200,200,200,200,200
round_queries,500,5700,5600,6300,14100,54500,82500,168900,526000,727800,1583000,3541800,7901800,17627000,38360600,82647400
round_k,0,1,3,10,23,54,137,281,657,1819,3957,8854,19754,44067,95901,206618
round_shots,700,1200,1200,700,400,500,300,300,200,200,200,200,200,200,200,200
round_queries,700,3600,8400,14700,22800,63500,88500,213900,376200,820600,1785000,3871000,8500200,19303800,43007800,98339000
round_k,0,1,3,10,28,63,147,356,940,2051,4462,9677,21250,48259,107519,245847
round_shots,600,1600,1100,400,300,300,200,200,200,200,200,300,200,300,200,100
round_queries,600,4800,7700,8400,15300,38100,65400,146200,332600,699400,1570200,5006700,8496200,28268100,50514600,57395300
round_k,0,1,3,10,25,63,163,365,831,1748,3925,8344,21240,47113,126286,286976
round_shots,600,1200,1200,500,300,200,300,400,400,200,300,300,200,300,300,200,100
round_queries,600,3600,8400,10500,15900,25800,78300,235600,507600,598200,1804500,4109100,6909800,20789100,47463900,65181400,65856100
round_k,0,1,3,10,26,64,130,294,634,1495,3007,6848,17274,34648,79106,162953,329280
round_shots,500,1700,1000,400,300,200,200,200,300,300,200,300,300,200,200,100
round_queries,500,5100,7000,8400,15300,25000,54600,114600,357300,925500,1530600,5062500,12560100,22567400,50128600,53185500
round_k,0,1,3,10,25,62,136,286,595,1542,3826,8437,20933,56418,125321,265927
round_shots,700,1000,1000,400,300,200,200,200,300,200,200,200,200,200,200,300
round_queries,700,3000,7000,8400,15300,24200,49000,103400,354300,608600,1287000,2874200,6312600,14354600,32708200,109125300
round_k,0,1,3,10,25,60,122,258,590,1521,3217,7185,15781,35886,81770,181875
round_shots,900,1000,1300,300,300,200,300,200,200,200,200,200,200,300,200,200
round_queries,900,3000,9100,6900,15900,25400,77700,133400,297400,661000,1491400,3403000,7769400,24639900,35721000,74523400
round_k,0,1,3,11,26,63,129,333,743,1652,3728,8507,19423,41066,89302,186308
round_shots,1000,2200,600,500,300,300,200,200,200,200,200,200,200,200,200
round_queries,1000,6600,11400,25500,33900,77100,134200,287800,640600,1439400,3189400,6535400,14125400,32191800,72159400
