round_shots,200,200,200,500,300,200,100,100
round_queries,200,600,2200,17500,32700,65400,122100,1518300
round_k,1,5,17,54,163,610,1831,7591
round_shots,200,200,100,200,700,100,100
round_queries,200,600,1100,6600,73500,89100,1324300
round_k,1,5,16,52,445,1525,6621
round_shots,200,200,200,200,100,500,100
round_queries,200,600,1800,6600,11500,178500,941500
round_k,1,4,16,57,178,1354,4707
round_shots,200,200,300,500,300,200,100
round_queries,200,600,3300,18500,36300,72600,474500
round_k,1,5,18,60,181,682,2372
round_shots,200,200,200,100,200,400
round_queries,200,600,1800,3100,19400,846800
round_k,1,4,15,48,217,1058
round_shots,200,200,200,500,100,100
round_queries,200,600,2200,23500,31300,419100
round_k,1,5,23,156,536,2095
round_shots,200,200,200,300,300,300,100
round_queries,200,600,2200,11700,43500,144300,735700
round_k,1,5,19,72,240,945,3678
round_shots,200,200,200,300,300,100,100
round_queries,200,600,1800,8100,25500,38900,471900
round_k,1,4,13,42,194,602,2359
round_shots,200,200,200,400,300,100,100
round_queries,200,600,2200,18800,50100,63300,933100
round_k,1,5,23,83,316,996,4665
round_shots,200,200,200,200,200,300
round_queries,200,600,2200,6600,28600,764100
round_k,1,5,16,71,316,1273
round_shots,200,200,200,100,300,200,100
round_queries,200,600,1800,3900,39300,91000,531700
round_k,1,4,19,65,227,682,2658
round_shots,200,200,200,200,400,100
round_queries,200,600,2200,7400,66800,375500
round_k,1,5,18,83,504,1877
round_shots,200,200,200,200,300,100,100
round_queries,200,600,1800,5400,26100,41900,499500
round_k,1,4,13,43,209,720,2497
round_shots,200,200,200,300,400,300,100
round_queries,200,600,2200,12300,64400,150300,579300
round_k,1,5,20,80,250,847,2896
round_shots,200,200,200,700,300,100,100
round_queries,200,600,1800,24500,85500,88500,1489100
round_k,1,4,17,142,442,1701,7445
round_shots,200,200,200,100,200,400,100
round_queries,200,600,2200,4500,27800,183600,1381300
round_k,1,5,22,69,229,1631,6906
round_shots,200,200,200,500,100,300,100
round_queries,200,600,2200,18500,22700,212700,1086100
round_k,1,5,18,113,354,1169,5430
round_shots,200,200,300,400,200,100,100
round_queries,200,600,3300,13200,37000,86300,1556100
round_k,1,5,16,92,431,1709,7780
round_shots,200,200,200,100,600,100,100
round_queries,200,600,1800,2700,53400,72100,960500
round_k,1,4,13,44,360,1310,4802
round_shots,200,200,200,300,300,100,100
round_queries,200,600,1800,11700,35100,43700,565300
round_k,1,4,19,58,218,728,2826
round_shots,200,200,200,300,300,300,100
round_queries,200,600,1800,11700,42300,147300,1077100
round_k,1,4,19,70,245,1267,5385
round_shots,300,300,200,300,300,100,100
round_queries,300,900,2200,11700,45300,68500,1015900
round_k,1,5,19,75,342,1092,5079
round_shots,200,200,100,200,300,400,100
round_queries,200,600,1100,6600,44700,207600,1541700
round_k,1,5,16,74,259,1764,7708
