round_shots,400,200,300,300,300,300,300,200,200,200,200,200,200,200
round_queries,400,600,2100,4500,11700,27900,75900,128600,286600,629000,1391400,3107000,7111400,15081800
round_k,0,1,3,7,19,46,126,321,716,1572,3478,7767,17778,37704
round_shots,400,200,200,200,400,300,300,200,200,300,200,200,200,100
round_queries,400,600,1400,3400,14800,34500,74700,125400,255400,863100,1541000,3497000,7641000,8594500
round_k,0,1,3,8,18,57,124,313,638,1438,3852,8742,19102,42972
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,800,300,200,200,400,200,200,200,200,200,200,100
round_queries,400,600,5600,8700,13400,28600,119600,158200,330600,755000,1671800,3842600,8860200,10139300
round_k,0,1,3,14,33,71,149,395,826,1887,4179,9606,22150,50696
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,200,400,300,200,200,200,200,200,200,200,200,200
round_queries,400,600,1400,6000,14700,23000,48200,100600,224200,509800,1145400,2470600,5410600,12033000
round_k,0,1,3,7,24,57,120,251,560,1274,2863,6176,13526,30082
round_shots,400,200,200,600,300,200,200,300,300,200,200,300,300
round_queries,400,600,1400,9000,16500,25400,53800,176700,440700,721400,1616200,5441700,14658900
round_k,0,1,3,7,27,63,134,294,734,1803,4040,9069,24431
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,200,500,1000,400,400,300,300,400,300,300,300,100
round_queries,400,600,1400,7500,31000,38800,94000,166500,393300,1317200,2634900,5505900,11248500,7760300
round_k,0,1,3,7,15,48,117,277,655,1646,4391,9176,18747,38801
round_shots,400,200,200,500,300,300,300,200,200,200,200,200,300
round_queries,400,600,1400,8500,17100,41700,96300,164600,379000,861800,1973000,4509400,14968500
round_k,0,1,3,8,28,69,160,411,947,2154,4932,11273,24947
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,500,600,300,300,300,200,200,200,300,300,200,200
round_queries,400,600,3500,9000,9300,23100,60900,101400,231000,520200,1626900,3926100,6137000,13679000
round_k,0,1,3,7,15,38,101,253,577,1300,2711,6543,15342,34197
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
round_queries,400,600,700,1500,3100,6500,13900,29900,64500,139100,300100,647700,1398100,3018100,6515500
round_k,0,1,3,7,15,32,69,149,322,695,1500,3238,6990,15090,32577
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100,100,100
