round_shots,1300,900,300,300,300,200,200,200,300,200,200,200,200,200,200,200,200
round_queries,1300,2700,2100,4500,9900,17000,35400,73800,234900,399400,888200,1989800,4291800,9705800,22070200,47462200,102613000
round_k,0,1,3,7,16,42,88,184,391,998,2220,4974,10729,24264,55175,118655,256532
round_shots,1700,600,300,300,300,300,200,200,200,200,200,200,300,300,200,200,100
round_queries,1700,1800,2100,4500,11100,30900,50200,108600,217800,482200,1067800,2319400,7896300,18687300,30600600,65513800,66633900
round_k,0,1,3,7,18,51,125,271,544,1205,2669,5798,13160,31145,76501,163784,333169
round_shots,1400,1000,400,400,300,300,200,200,200,200,200,200,300,300,200,200
round_queries,1400,3000,2800,6000,14700,32700,60200,130200,284600,624200,1387000,3044200,9707700,25976100,37992600,84657800
round_k,0,1,3,7,24,54,150,325,711,1560,3467,7610,16179,43293,94981,211644
round_shots,1400,600,400,300,300,200,200,200,200,200,300,300,200,200,200,200,100
round_queries,1400,1800,2800,5700,12300,20200,42600,85800,186600,396200,1310700,3351900,6053400,13676600,29735000,65100200,67871500
round_k,0,1,3,9,20,50,106,214,466,990,2184,5586,15133,34191,74337,162750,339357
round_shots,1300,800,300,400,300,300,400,300,300,200,200,200,300,300,200
round_queries,1300,2400,2100,6000,13500,32700,110000,228900,599100,1043000,2266600,5107000,17072700,45609900,80167800
round_k,0,1,3,7,22,54,137,381,998,2607,5666,12767,28454,76016,200419
round_shots,1300,600,300,300,300,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,1800,2100,4500,9900,21900,36600,73800,157000,353400,797400,1802200,4079800,9300200,21119000,48327400,107350600
round_k,0,1,3,7,16,36,91,184,392,883,1993,4505,10199,23250,52797,120818,268376
round_shots,1300,600,300,300,300,400,400,300,300,300,200,200,200,200,300,200,100
round_queries,1300,1800,2100,4500,11100,31600,66800,127500,284700,596700,1000200,2241000,5014600,11136600,35731500,62941000,68151900
round_k,0,1,3,7,18,39,83,212,474,994,2500,5602,12536,27841,59552,157352,340759
round_shots,1200,800,400,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1200,2400,2800,5700,13500,21000,44200,92200,195000,390600,797800,1758200,3629800,7791800,17606600,40245800,91605800
round_k,0,1,3,9,22,52,110,230,487,976,1994,4395,9074,19479,44016,100614,229014
round_shots,1200,600,300,400,200,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,1200,1800,2100,6000,6600,14600,31400,65000,144600,325000,709800,1602200,3641800,8303000,18155000,54722100,76412200
round_k,0,1,3,7,16,36,78,162,361,812,1774,4005,9104,20757,45387,91203,191030
round_shots,1400,800,400,300,200,300,200,300,200,200,200,200,200,200,300,300
round_queries,1400,2400,2800,5700,9000,29100,49400,153900,269400,611400,1337400,3007800,6585000,14033800,46562700,124247700
round_k,0,1,3,9,22,48,123,256,673,1528,3343,7519,16462,35084,77604,207079
round_shots,1000,800,300,300,300,300,200,300,200,200,200,200,200,200,200,200,100
round_queries,1000,2400,2100,4500,9900,25500,41400,126300,221000,482600,1079000,2455800,5559800,12585800,27973400,63728200,72523500
round_k,0,1,3,7,16,42,103,210,552,1206,2697,6139,13899,31464,69933,159320,362617
round_shots,1300,700,300,300,300,200,200,300,300,200,200,200,200,200,200,200,100
round_queries,1300,2100,2100,4500,9900,17000,35400,116100,309900,536200,1217000,2669400,6016600,13704600,31151000,71023400,77380100
round_k,0,1,3,7,16,42,88,193,516,1340,3042,6673,15041,34261,77877,177558,386900
round_shots,1400,700,300,400,300,300,200,300,200,300,200,200,200,200,200,200,200
round_queries,1400,2100,2100,6000,9900,23100,36600,110700,201800,624900,1083400,2260200,4799800,10375800,21870200,49369800,105529000
round_k,0,1,3,7,16,38,91,184,504,1041,2708,5650,11999,25939,54675,123424,263822
round_shots,900,700,300,300,300,200,200,200,300,200,200,200,200,200,300,200,100
round_queries,900,2100,2100,4500,9900,17000,35400,78200,243300,414600,920600,2007800,4407400,9880600,33668100,59046200,63900500
round_k,0,1,3,7,16,42,88,195,405,1036,2301,5019,11018,24701,56113,147615,319502
round_shots,1400,800,300,400,300,200,200,200,200,200,400,100,100,200,100,200,100
round_queries,1400,2400,2100,6000,13500,20200,42600,88200,190600,419400,1828400,1188500,2507300,10290600,11063300,46508200,56214300
round_k,0,1,3,7,22,50,106,220,476,1048,2285,5942,12536,25726,55316,116270,281071
round_shots,1100,900,400,300,300,300,400,300,200,200,200,200,200,200,200,200
round_queries,1100,2700,2800,4500,12300,32700,109200,211500,359800,781800,1716600,3576200,8099800,17103000,36079000,81499800
round_k,0,1,3,7,20,54,136,352,899,1954,4291,8940,20249,42757,90197,203749
round_shots,1000,1000,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1000,3000,2100,4500,11100,18600,39400,86200,186600,411000,832600,1872600,4225400,9541400,21727800,48880200,111441800
round_k,0,1,3,7,18,46,98,215,466,1027,2081,4681,10563,23853,54319,122200,278604
round_shots,1300,900,300,300,300,200,300,200,200,200,200,300,300,300,300,300
round_queries,1300,2700,2100,4500,9900,16200,49500,79400,168200,353400,803000,2550300,6646500,17439300,44006700,100379100
round_k,0,1,3,7,16,40,82,198,420,883,2007,4250,11077,29065,73344,167298
round_shots,1700,1100,400,500,200,200,200,200,200,200,300,300,200,300,300,200
round_queries,1700,3300,2800,7500,10600,22600,48200,100200,211000,464200,1431900,3545700,5607400,17259900,43490100,73811800
round_k,0,1,3,7,26,56,120,250,527,1160,2386,5909,14018,28766,72483,184529
round_shots,1500,800,300,300,300,200,200,200,200,300,200,200,300,300,300,200,200
round_queries,1500,2400,2100,4500,11100,17000,34600,75800,164200,535500,917400,1941400,6446100,13124700,26259900,35833000,72857400
round_k,0,1,3,7,18,42,86,189,410,892,2293,4853,10743,21874,43766,89582,182143
round_shots,1500,800,400,300,300,300,300,200,200,200,200,200,200,400,200,200
round_queries,1500,2400,2800,5700,13500,32700,82500,134600,280600,613800,1329000,2852200,6331800,27870800,38655000,77661800
round_k,0,1,3,9,22,54,137,336,701,1534,3322,7130,15829,34838,96637,194154
round_shots,1600,900,400,400,300,300,200,300,400,300,300,300,200,200,200,200,100
round_queries,1600,2700,2800,6000,13500,27300,43000,144900,480400,826500,1688700,3442500,5677400,11703400,25163000,57040600,64897500
round_k,0,1,3,7,22,45,107,241,600,1377,2814,5737,14193,29258,62907,142601,324487
round_shots,1100,800,500,300,500,300,300,300,300,300,200,200,200,300,200,200,100
round_queries,1100,2400,3500,4500,15500,23700,50100,107700,269100,554700,913800,2066600,4651400,15530100,25751800,55937000,61731700
round_k,0,1,3,7,15,39,83,179,448,924,2284,5166,11628,25883,64379,139842,308658
round_shots,1300,800,300,300,300,300,200,200,300,400,200,200,200,100,200,200,200
round_queries,1300,2400,2100,4500,11100,26700,39800,82600,266700,716400,873800,1913400,4171000,4487500,18363400,43433800,92821400
round_k,0,1,3,7,18,44,99,206,444,895,2184,4783,10427,22437,45908,108584,232053
round_shots,1200,500,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1200,1500,2100,4500,9900,16200,33800,75000,161000,331400,720200,1563000,3521400,7907800,17657800,40335400,89393400
round_k,0,1,3,7,16,40,84,187,402,828,1800,3907,8803,19769,44144,100838,223483
round_shots,1300,700,300,300,300,300,200,200,200,200,200,200,200,200,300,300,100
round_queries,1300,2100,2100,4500,11100,26700,45800,99800,210600,462600,959000,1995000,4438600,9957400,33342300,83352300,73818900
round_k,0,1,3,7,18,44,114,249,526,1156,2397,4987,11096,24893,55570,138920,369094
round_shots,1200,700,300,300,300,300,300,300,300,200,200,300,300,200,200,200,100
round_queries,1200,2100,2100,4500,12300,30300,66900,174300,386100,632600,1313400,4187100,10251300,16755400,36043000,72406200,76840900
round_k,0,1,3,7,20,50,111,290,643,1581,3283,6978,17085,41888,90107,181015,384204
round_shots,900,800,400,300,300,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,900,2400,2800,5700,13500,21000,45000,98200,201000,433400,965800,2130200,4735800,10747800,24090600,54811800,62528100
round_k,0,1,3,9,22,52,112,245,502,1083,2414,5325,11839,26869,60226,137029,312640
round_shots,1400,800,400,300,300,200,200,200,200,200,200,200,200,300,400,200,200
round_queries,1400,2400,2800,4500,9900,15400,32200,71000,151400,319000,713400,1582600,3481400,10958700,34974800,46587800,93535800
