round_shots,1400,1100,400,300,300,200,200,200,200,300,100
round_queries,1400,3300,4400,8100,18900,31000,64200,136600,285400,938100,837300
round_k,0,1,5,13,31,77,160,341,713,1563,4186
round_shots,1200,1500,300,300,300,200,200,300,300,300,100
round_queries,1200,4500,3300,7500,17700,26600,55000,165900,420900,994500,816300
round_k,0,1,5,12,29,66,137,276,701,1657,4081
round_shots,1600,1400,400,300,300,200,200,200,200,200,100
round_queries,1600,4200,4400,8100,18900,32600,73000,158200,349400,804200,934900
round_k,0,1,5,13,31,81,182,395,873,2010,4674
round_shots,1000,1200,400,300,300,200,200,200,200,200,100
round_queries,1000,3600,4400,8100,19500,30600,64200,143800,323800,745000,870900
round_k,0,1,5,13,32,76,160,359,809,1862,4354
round_shots,1500,1200,300,300,200,200,200,200,200,200,200
round_queries,1500,3600,3300,7500,12200,27000,56200,125000,264200,577800,1162200
round_k,0,1,5,12,30,67,140,312,660,1444,2905
round_shots,1100,1400,500,300,400,300,300,200,200,300,100
round_queries,1100,4200,5500,8100,25200,43500,101100,167000,359800,1236300,1029700
round_k,0,1,5,13,31,72,168,417,899,2060,5148
round_shots,1100,1100,300,300,300,200,200,200,200,200,100
round_queries,1100,3300,3300,7500,18300,34600,76200,169800,383800,881000,931100
round_k,0,1,5,12,30,86,190,424,959,2202,4655
round_shots,1400,1100,300,300,300,200,200,200,200,200,100
round_queries,1400,3300,3300,7500,18300,32200,69400,153400,346200,732600,851300
round_k,0,1,5,12,30,80,173,383,865,1831,4256
round_shots,1400,1400,1000,300,300,400,300,300,200,200,100
round_queries,1400,4200,9000,7500,17700,58000,95700,200100,339800,749000,814100
round_k,0,1,4,12,29,72,159,333,849,1872,4070
round_shots,1600,1200,300,300,300,200,300,200,200,200,100
round_queries,1600,3600,3300,7500,18300,31400,101100,174200,403800,887000,985100
round_k,0,1,5,12,30,78,168,435,1009,2217,4925
round_shots,1800,1100,400,300,200,200,200,200,200,100,100
round_queries,1800,3300,4400,8100,12600,27800,60200,123400,274200,300100,614900
round_k,0,1,5,13,31,69,150,308,685,1500,3074
round_shots,1500,1100,300,300,300,200,300,300,200,200
round_queries,1500,3300,3300,7500,18300,32200,107700,254700,439000,996600
round_k,0,1,5,12,30,80,179,424,1097,2491
round_shots,1200,1300,300,300,200,200,200,300,300,200,100
round_queries,1200,3900,3900,8100,12600,25800,53800,172500,449700,793400,841100
round_k,0,1,6,13,31,64,134,287,749,1983,4205
round_shots,900,1300,400,300,300,200,200,200,200,200,100
round_queries,900,3900,4400,7500,18300,31800,66200,152200,353400,800200,922900
round_k,0,1,5,12,30,79,165,380,883,2000,4614
round_shots,1300,1200,200,300,200,300,200,300,300,200
round_queries,1300,3600,2600,8100,13400,43500,69400,223500,552300,997000
round_k,0,1,6,13,33,72,173,372,920,2492
round_shots,1000,1400,800,400,300,300,200,200,200,200,100
round_queries,1000,4200,7200,10000,17100,38700,65800,140600,316600,729400,812900
round_k,0,1,4,12,28,64,164,351,791,1823,4064
round_shots,1000,1300,300,300,300,300,200,200,300,300,100
round_queries,1000,3900,3300,7500,17700,40500,55800,123800,414900,1064100,875300
round_k,0,1,5,12,29,67,139,309,691,1773,4376
round_shots,1600,1100,300,300,300,200,200,200,200,200,100
round_queries,1600,3300,3300,7500,18300,31800,65800,146200,324200,746200,762900
round_k,0,1,5,12,30,79,164,365,810,1865,3814
round_shots,1200,1300,300,300,300,200,200,300,200,200,200
round_queries,1200,3900,3300,6900,14700,23800,50200,161700,250600,527800,1153000
round_k,0,1,5,11,24,59,125,269,626,1319,2882
round_shots,1200,1300,300,300,300,200,200,300,200,200
round_queries,1200,3900,3300,7500,18300,31800,71000,234300,396200,904600
