round_shots,2500,500,600,300,200,200,200,200,200,200,100
round_queries,2500,2500,7800,11100,17400,38600,88200,195800,431000,993400,1170300
round_k,0,2,6,18,43,96,220,489,1077,2483,5851
round_shots,2000,600,600,200,300,200,200,200,200,200,100
round_queries,2000,3000,7800,7400,23700,44600,90200,183000,419800,961400,1118900
round_k,0,2,6,18,39,111,225,457,1049,2403,5594
round_shots,2600,700,300,200,200,200,200,300,200,200,100
round_queries,2600,3500,5700,10200,21400,47400,102200,329100,585400,1329800,1480900
round_k,0,2,9,25,53,118,255,548,1463,3324,7404
round_shots,2400,600,300,300,300,300,300,200,200,200
round_queries,2400,3000,5700,14100,36900,86100,227700,396600,862200,2017400
round_k,0,2,9,23,61,143,379,991,2155,5043
round_shots,1900,600,300,200,200,200,200,200,200,200,200
round_queries,1900,3000,5700,9400,19800,41400,83000,183800,411800,946200,2227000
round_k,0,2,9,23,49,103,207,459,1029,2365,5567
round_shots,2600,700,600,400,400,200,200,200,200,200,300
round_queries,2600,3500,7800,11600,26000,30200,67800,141400,324200,747400,2253900
round_k,0,2,6,14,32,75,169,353,810,1868,3756
round_shots,2500,600,400,400,300,200,200,200,200,200,200
round_queries,2500,3000,5200,10800,19500,34200,75800,166200,372200,842200,1846200
round_k,0,2,6,13,32,85,189,415,930,2105,4615
round_shots,2500,600,300,200,200,200,200,200,300,300,100
round_queries,2500,3000,5700,9400,19800,42200,85400,183000,585900,1420500,1001700
round_k,0,2,9,23,49,105,213,457,976,2367,5008
round_shots,3200,500,300,200,300,200,200,200,200,200,300
round_queries,3200,1500,2700,4600,15300,25000,57400,124200,291000,659000,2299500
round_k,0,1,4,11,25,62,143,310,727,1647,3832
round_shots,2900,500,500,300,200,300,300,300,200,200,100
round_queries,2900,2500,6500,9900,13800,47100,121500,305700,541000,1256200,1397300
round_k,0,2,6,16,34,78,202,509,1352,3140,6986
round_shots,2800,500,400,300,300,200,200,300,300,200,200
round_queries,2800,2500,5200,8100,20700,31000,65800,202500,540900,929000,2091800
round_k,0,2,6,13,34,77,164,337,901,2322,5229
round_shots,2100,500,400,300,200,200,200,300,200,300,100
round_queries,2100,2500,6000,9900,17000,35000,74600,235500,369400,1151100,1008700
round_k,0,2,7,16,42,87,186,392,923,1918,5043
round_shots,1700,500,600,600,300,200,200,200,200,200,300
round_queries,1700,2500,7800,17400,19500,29000,59000,135800,290200,666600,2332500
round_k,0,2,6,14,32,72,147,339,725,1666,3887
round_shots,2200,600,300,200,200,200,200,200,200,200,100
round_queries,2200,3000,5700,9400,19800,41400,90200,203000,463400,1047000,1227900
round_k,0,2,9,23,49,103,225,507,1158,2617,6139
