round_shots,1100,700,300,300,300,300,300,400,200,200,200,200,200,100
round_queries,1100,2100,2100,4500,9900,24300,60900,209200,253800,536200,1198600,2672200,6159400,7088700
round_k,0,1,3,7,16,40,101,261,634,1340,2996,6680,15398,35443
round_shots,1100,900,300,300,300,300,200,200,200,300,300,300,200,100
round_queries,1100,2700,2100,4500,9900,24300,37400,81400,179000,585300,1502100,3638700,6040200,6747300
round_k,0,1,3,7,16,40,93,203,447,975,2503,6064,15100,33736
round_shots,1300,700,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,12300,20200,41800,89000,204200,461400,1033400,2164200,4788200,10378200
round_k,0,1,3,7,20,50,104,222,510,1153,2583,5410,11970,25945
round_shots,1400,600,400,300,300,300,300,300,200,200,200,200,200,100
round_queries,1400,1800,2800,5700,12300,30300,75900,185700,278600,605000,1369400,3121800,7217400,7716500
round_k,0,1,3,9,20,50,126,309,696,1512,3423,7804,18043,38582
round_shots,1200,900,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,1200,2700,2100,4500,12300,20200,41800,88200,189000,411000,890600,1809800,3840600,8467400
round_k,0,1,3,7,20,50,104,220,472,1027,2226,4524,9601,21168
round_shots,1200,600,300,300,300,200,200,200,300,200,200,200,200,200
round_queries,1200,1800,2100,4500,11100,17800,37000,77800,254700,398600,891400,2017000,4340600,9849800
round_k,0,1,3,7,18,44,92,194,424,996,2228,5042,10851,24624
round_shots,1200,900,300,300,300,300,300,300,200,200,200,200,200
round_queries,1200,2700,2100,4500,12300,29100,72900,186900,311400,674200,1511800,3213400,7048600
round_k,0,1,3,7,20,48,121,311,778,1685,3779,8033,17621
round_shots,1100,900,300,300,300,300,200,200,200,200,200,200,200,200
round_queries,1100,2700,2100,4500,12300,24900,39000,82600,166600,373000,851800,1967800,4514200,10297400
round_k,0,1,3,7,20,41,97,206,416,932,2129,4919,11285,25743
round_shots,1400,700,300,300,300,400,300,200,200,200,200,200,300,100
round_queries,1400,2100,2100,4500,11100,38800,62100,89800,190600,428600,967000,2201000,7442700,5769900
round_k,0,1,3,7,18,48,103,224,476,1071,2417,5502,12404,28849
round_shots,1400,900,400,300,300,200,300,400,200,200,200,300,200,100
round_queries,1400,2700,2800,4500,12300,21000,67500,226000,258600,525800,1161800,3932700,5334600,5468500
round_k,0,1,3,7,20,52,112,282,646,1314,2904,6554,13336,27342
round_shots,1300,500,300,300,300,300,300,200,300,300,300,300,200
round_queries,1300,1500,2100,4500,9900,24300,61500,112200,370500,887700,2216100,5895300,9862600
round_k,0,1,3,7,16,40,102,280,617,1479,3693,9825,24656
round_shots,1300,800,300,400,200,200,200,300,300,300,300,200,200
round_queries,1300,2400,2100,6000,9800,20200,44200,139500,340500,825300,2058300,3551800,7661800
round_k,0,1,3,7,24,50,110,232,567,1375,3430,8879,19154
round_shots,1100,800,300,400,300,200,200,200,200,200,200,200,200,100
round_queries,1100,2400,2100,6000,13500,22600,49000,100200,222200,488200,1087800,2451400,5511400,5731100
round_k,0,1,3,7,22,56,122,250,555,1220,2719,6128,13778,28655
round_shots,1400,900,400,200,300,500,400,300,200,200,200,200,200,100
round_queries,1400,2700,2800,3800,12300,43500,86800,170100,306200,689000,1551400,3572600,7339800,7482300
round_k,0,1,3,9,20,43,108,283,765,1722,3878,8931,18349,37411
round_shots,1300,800,300,400,300,300,300,200,300,300,400,300,300
round_queries,1300,2400,2100,6000,13500,34500,86100,135400,422100,1034700,2913200,5896500,12101700
round_k,0,1,3,7,22,57,143,338,703,1724,3641,9827,20169
round_shots,1400,700,400,400,300,200,200,200,200,200,200,200,300,200
round_queries,1400,2100,2800,7600,12300,17800,38600,83800,184600,413000,929000,2149400,6593100,8849000
round_k,0,1,3,9,20,44,96,209,461,1032,2322,5373,10988,22122
