round_shots,1700,1500,300,400,200,200,200,200,200,300,300,300,300,100
round_queries,1700,4500,3900,10800,12600,27800,58600,127000,292200,1005900,2402100,5633700,12690900,10160300
round_k,0,1,6,13,31,69,146,317,730,1676,4003,9389,21151,50801
round_shots,800,1200,400,300,300,200,200,300,300,400,200,200,200
round_queries,800,3600,4400,8100,18900,30600,68600,210300,576300,1920400,2583800,5277800,11614200
round_k,0,1,5,13,31,76,171,350,960,2400,6459,13194,29035
round_shots,900,1300,400,200,200,300,200,200,200,200,200,200,200,200
round_queries,900,3900,4400,5000,10200,30900,50600,101800,226200,513400,1159000,2620200,6033400,12987400
round_k,0,1,5,12,25,51,126,254,565,1283,2897,6550,15083,32468
round_shots,1300,1400,1300,300,200,300,400,300,200,200,200,200,200
round_queries,1300,4200,11700,7500,12200,40500,131600,243300,421800,951800,2163800,4948200,10941000
round_k,0,1,4,12,30,67,164,405,1054,2379,5409,12370,27352
round_shots,1400,1200,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1400,3600,3300,5000,10200,23000,48600,104600,235000,536600,1196200,2555400,5841400,12519000
round_k,0,1,5,12,25,57,121,261,587,1341,2990,6388,14603,31297
round_shots,1600,1300,300,300,300,200,200,300,300,300,300,300,300
round_queries,1600,3900,3300,7500,18900,32200,64600,215700,558900,1448100,2979900,6333900,15160500
round_k,0,1,5,12,31,80,161,359,931,2413,4966,10556,25267
round_shots,1600,1300,300,300,300,300,200,200,200,200,200,200,200,200
round_queries,1600,3900,3300,6900,17100,35700,58600,124600,263000,599000,1336200,3085800,7061400,15642600
round_k,0,1,5,11,28,59,146,311,657,1497,3340,7714,17653,39106
round_shots,1300,1200,300,300,300,200,200,200,200,300,200,200,200,100
round_queries,1300,3600,3300,7500,17700,31400,67800,137800,290600,914700,1576200,3539400,8129400,8899500
round_k,0,1,5,12,29,78,169,344,726,1524,3940,8848,20323,44497
round_shots,1200,1300,300,300,300,200,200,200,200,200,200,200,200,100
round_queries,1200,3900,3300,7500,18900,31800,63800,139800,314200,716600,1546600,3389800,7773800,8640500
round_k,0,1,5,12,31,79,159,349,785,1791,3866,8474,19434,43202
round_shots,1400,1300,500,300,300,300,200,300,300,200,200,300,100
round_queries,1400,3900,5500,8100,19500,50700,89000,273900,717300,1282200,2701400,9222900,6317100
round_k,0,1,5,13,32,84,222,456,1195,3205,6753,15371,31585
round_shots,1500,1400,300,300,300,300,300,200,200,200,200,200,200,100
round_queries,1500,4200,3300,6900,14700,35700,90300,143800,323400,726200,1543400,3220600,7304200,8449700
round_k,0,1,5,11,24,59,150,359,808,1815,3858,8051,18260,42248
round_shots,1400,1200,400,400,300,300,200,200,200,200,200,200,200,100
round_queries,1400,3600,4400,10800,18300,41700,67400,142600,322600,702200,1569400,3513400,7861000,9107900
round_k,0,1,5,13,30,69,168,356,806,1755,3923,8783,19652,45539
round_shots,1300,1300,300,300,200,200,300,200,200,200,200,200,300,100
round_queries,1300,3900,3300,7500,12200,27000,84900,159400,346200,768200,1747400,3865800,12325500,10287700
round_k,0,1,5,12,30,67,141,398,865,1920,4368,9664,20542,51438
round_shots,1600,1200,400,400,200,200,200,200,200,200,200,300,200
round_queries,1600,3600,4400,10800,15000,30200,65000,142600,325000,693000,1583400,5361300,9327800
round_k,0,1,5,13,37,75,162,356,812,1732,3958,8935,23319
round_shots,900,1400,400,200,300,200,200,200,200,200,300,200,200,100
round_queries,900,4200,4400,5000,15300,27400,55000,122600,270600,584200,1890900,3136200,7199800,8231300
round_k,0,1,5,12,25,68,137,306,676,1460,3151,7840,17999,41156
round_shots,1100,1200,300,300,300,300,200,200,200,200,200,200,200
round_queries,1100,3600,3300,7500,18300,47700,77800,167800,362600,820200,1827400,4156200,9385800
round_k,0,1,5,12,30,79,194,419,906,2050,4568,10390,23464
round_shots,2000,1300,300,300,400,300,300,200,200,100,300,200,100,100
round_queries,2000,3900,3300,7500,20400,40500,96300,154600,323000,365500,2208900,3863000,4419100,9522100
round_k,0,1,5,12,25,67,160,386,807,1827,3681,9657,22095,47610
round_shots,1400,1300,300,300,200,300,300,200,200,200,200,200,200,100
round_queries,1400,3900,3300,7500,12200,36900,92100,157800,327400,689800,1566600,3549800,7793800,8764500
round_k,0,1,5,12,30,61,153,394,818,1724,3916,8874,19484,43822
round_shots,900,1400,500,300,300,200,200,200,200,300,300,300,200
round_queries,900,4200,5500,8100,20100,34200,74200,164200,349000,1052100,2650500,7143300,12624200
round_k,0,1,5,13,33,85,185,410,872,1753,4417,11905,31560
round_shots,1000,1400,1000,300,300,300,300,400,200,300,200,300,300
round_queries,1000,4200,9000,7500,17700,39900,85500,234800,300600,902700,1573000,5399100,14143500
round_k,0,1,4,12,29,66,142,293,751,1504,3932,8998,23572
round_shots,1500,1400,300,400,200,300,200,200,200,200,200,200,200,100
round_queries,1500,4200,3300,10000,11800,39300,66200,135000,295800,669800,1497800,3291800,7589400,8371300
round_k,0,1,5,12,29,65,165,337,739,1674,3744,8229,18973,41856
round_shots,1200,1100,300,200,300,300,300,200,200,200,200,200,200,200
round_queries,1200,3300,3300,5000,15300,33300,68700,111000,247400,539800,1183400,2694600,6161400,13980200
round_k,0,1,5,12,25,55,114,277,618,1349,2958,6736,15403,34950
round_shots,1000,1200,400,400,200,200,300,200,300,300,200,200,100,100
round_queries,1000,3600,4400,10800,15000,32600,102300,137800,432900,1108500,1525400,3377400,4133700,8890500
round_k,0,1,5,13,37,81,170,344,721,1847,3813,8443,20668,44452
round_shots,1100,1200,300,300,300,300,300,200,200,100,200,100,200,100
round_queries,1100,3600,3300,7500,18300,41700,101100,170600,350600,401500,1713800,1905700,7905800,9002100
round_k,0,1,5,12,30,69,168,426,876,2007,4284,9528,19764,45010
round_shots,1300,1500,300,300,300,300,300,200,200,200,200,200,200
round_queries,1300,4500,3300,7500,17700,42900,103500,189800,413000,875400,2002200,4637800,10646600
round_k,0,1,5,12,29,71,172,474,1032,2188,5005,11594,26616
round_shots,1200,1200,400,300,200,300,300,200,200,200,200,200,300,100
round_queries,1200,3600,4400,8100,13000,39300,92700,155400,339400,691000,1545400,3551400,10907700,9366900
round_k,0,1,5,13,32,65,154,388,848,1727,3863,8878,18179,46834
round_shots,1500,1200,300,300,200,300,200,200,200,200,200,300,300,100
round_queries,1500,3600,3300,7500,12200,36900,63800,137800,312600,701400,1597400,5416500,11381100,9458300
round_k,0,1,5,12,30,61,159,344,781,1753,3993,9027,18968,47291
round_shots,1600,1300,300,300,300,300,300,200,300,200,200,300,100
round_queries,1600,3900,3300,7500,18300,47100,119100,223400,742500,1345800,2932200,9816300,8008300
round_k,0,1,5,12,30,78,198,558,1237,3364,7330,16360,40041
