round_shots,2300,600,500,400,200,300,300,200,200,200,200,200,200
round_queries,2300,3000,6500,12400,15800,49500,114900,204600,438200,958200,2183000,4810600,9825400
round_k,0,2,6,15,39,82,191,511,1095,2395,5457,12026,24563
round_shots,2500,600,500,600,300,300,300,400,300,300,300,200,300
round_queries,2500,3000,5500,15000,17700,46500,110100,306800,512700,1028100,2237100,3579400,11942100
round_k,0,2,5,12,29,77,183,383,854,1713,3728,8948,19903
round_shots,1800,600,500,300,400,200,200,200,200,200,200,200,200
round_queries,1800,3000,6500,8700,26000,39000,83800,177000,381000,830600,1701000,3615800,8163400
round_k,0,2,6,14,32,97,209,442,952,2076,4252,9039,20408
round_shots,2500,500,400,300,400,300,200,300,200,200,200,200,200
round_queries,2500,2500,4400,6900,18800,41700,75400,243300,438200,987800,2145800,4814600,11160600
round_k,0,2,5,11,23,69,188,405,1095,2469,5364,12036,27901
round_shots,2300,600,500,400,400,400,400,200,300,300,200,200,300
round_queries,2300,3000,6500,11600,26800,59600,127600,154600,491100,1032300,1735000,3628200,11414700
round_k,0,2,6,14,33,74,159,386,818,1720,4337,9070,19024
round_shots,2800,600,500,400,500,300,200,300,200,200,200,200,200,100
round_queries,2800,3000,6500,11600,33500,47100,79400,252300,359400,755000,1553000,3277000,6639000,7084500
round_k,0,2,6,14,33,78,198,420,898,1887,3882,8192,16597,35422
round_shots,2000,500,400,500,400,300,200,300,300,200,300,300
round_queries,2000,2500,5200,14500,26800,52500,101400,323700,832500,1384600,4235700,10752300
round_k,0,2,6,14,33,87,253,539,1387,3461,7059,17920
round_shots,2100,600,500,300,300,300,200,200,200,200,200,200,100
round_queries,2100,3000,6500,9300,21900,58500,99000,220200,497800,1129000,2469400,5675000,6521300
round_k,0,2,6,15,36,97,247,550,1244,2822,6173,14187,32606
round_shots,2300,600,600,300,300,300,200,200,200,200,200,300,100
round_queries,2300,3000,7800,8700,23100,56700,108600,241000,542200,1246200,2745400,9512100,7381300
round_k,0,2,6,14,38,94,271,602,1355,3115,6863,15853,36906
round_shots,2400,600,400,200,400,300,200,200,200,200,200,200,200
round_queries,2400,3000,5200,6200,26800,53700,101000,220600,493000,1078200,2181400,4805000,10783400
round_k,0,2,6,15,33,89,252,551,1232,2695,5453,12012,26958
round_shots,1900,600,500,400,200,300,300,300,200,200,300,300,200
round_queries,1900,3000,5500,9200,9400,30300,65700,167100,268600,601000,2015700,4772100,7855400
round_k,0,2,5,11,23,50,109,278,671,1502,3359,7953,19638
round_shots,2100,400,500,400,400,300,300,400,200,200,200,200,200,100
round_queries,2100,2000,5500,9200,18800,30300,77100,227600,271400,614600,1370200,2779000,5746600,6204100
round_k,0,2,5,11,23,50,128,284,678,1536,3425,6947,14366,31020
round_shots,1900,600,500,500,400,300,400,200,200,200,200,200
round_queries,1900,3000,6500,14500,29200,63300,192400,275800,615400,1393400,2996600,6842200
round_k,0,2,6,14,36,105,240,689,1538,3483,7491,17105
round_shots,2600,700,500,200,400,200,200,200,200,300,300,200,200
round_queries,2600,3500,6500,6200,26800,42600,93800,202200,431000,1368300,3338700,4641000,10025800
round_k,0,2,6,15,33,106,234,505,1077,2280,5564,11602,25064
round_shots,2200,600,400,400,500,400,300,200,200,200,200,200,100
round_queries,2200,3000,4400,10000,26500,58000,126300,221400,486200,1097400,2446200,5333000,6077900
round_k,0,2,5,12,26,72,210,553,1215,2743,6115,13332,30389
round_shots,2200,500,500,200,300,400,200,200,200,200,200,200,200,100
round_queries,2200,2500,5500,4600,14100,38000,54200,116600,251000,543000,1227400,2788200,6372600,7329700
round_k,0,2,5,11,23,47,135,291,627,1357,3068,6970,15931,36648
round_shots,1800,600,400,300,200,300,200,200,200,200,200,200,400,100
round_queries,1800,3000,4400,6900,9400,28500,47400,99400,222600,510200,1109400,2269400,9274800,6210500
round_k,0,2,5,11,23,47,118,248,556,1275,2773,5673,11593,31052
round_shots,2100,500,500,500,300,300,200,200,200,300,400,200,100
round_queries,2100,2500,6500,17500,23100,53700,96600,197800,441000,1475100,4805200,6254600,7063700
round_k,0,2,6,17,38,89,241,494,1102,2458,6006,15636,35318
round_shots,2200,600,500,500,500,600,200,300,200,300,200,200,100
round_queries,2200,3000,6500,17500,42500,111000,93800,302700,568200,1883100,3087800,6550200,7454900
round_k,0,2,6,17,42,92,234,504,1420,3138,7719,16375,37274
round_shots,2400,500,500,400,500,400,400,800,300,300,200,200,200,100
round_queries,2400,2500,6500,11600,29500,53200,122000,500000,431700,953700,1317000,2673400,5787000,6218900
round_k,0,2,6,14,29,66,152,312,719,1589,3292,6683,14467,31094
round_shots,2400,700,500,300,200,300,300,200,200,200,200,300
round_queries,2400,4900,8500,12900,21800,71100,187500,315800,717800,1654200,3783400,12504900
round_k,0,3,8,21,54,118,312,789,1794,4135,9458,20841
round_shots,2400,600,400,300,300,300,200,200,200,200,200,200,200,100
round_queries,2400,3000,4400,6900,14100,30300,46200,93400,197400,430200,983400,2268200,5163000,5714300
round_k,0,2,5,11,23,50,115,233,493,1075,2458,5670,12907,28571
round_shots,2200,600,400,500,200,400,200,300,300,200,200,200,100
round_queries,2200,3000,5200,14500,13000,52400,72200,225900,584700,1043000,2390600,5477000,6243300
round_k,0,2,6,14,32,65,180,376,974,2607,5976,13692,31216
round_shots,1800,500,500,400,300,200,300,300,200,200,200,200,200,100
round_queries,1800,2500,6500,11600,17700,25000,77100,161100,311400,691000,1463400,3056600,6777000,7326500
round_k,0,2,6,14,29,62,128,268,778,1727,3658,7641,16942,36632
round_shots,2000,500,600,400,400,400,400,600,200,200,200,200,200
round_queries,2000,2500,7800,12400,28400,67600,160400,526200,500200,1039000,2313000,4925800,10942200
round_k,0,2,6,15,35,84,200,438,1250,2597,5782,12314,27355
round_shots,2700,600,400,200,300,300,200,200,300,200,200,200,200
round_queries,2700,3000,5200,7400,22500,53700,95400,203000,666300,1090600,2365400,5433800,11401400
round_k,0,2,6,18,37,89,238,507,1110,2726,5913,13584,28503
round_shots,2200,600,500,500,300,400,200,200,200,200,200,200,200,100
round_queries,2200,3000,5500,15500,21900,65200,67400,147800,299400,689000,1435400,3167800,6995800,7753700
round_k,0,2,5,15,36,81,168,369,748,1722,3588,7919,17489,38768
round_shots,2100,600,600,300,300,300,200,200,200,200,200,200,200
round_queries,2100,3000,7800,8700,21300,51300,83400,190200,401800,903400,2052200,4587400,10455400
round_k,0,2,6,14,35,85,208,475,1004,2258,5130,11468,26138
round_shots,2700,500,500,300,300,300,300,200,200,200,200,200,100
round_queries,2700,2500,6500,9300,23700,60300,158700,269000,589000,1259800,2906600,6521400,7476900
round_k,0,2,6,15,39,100,264,672,1472,3149,7266,16303,37384
round_shots,2700,500,500,400,400,500,300,200,300,200,200,200,200
round_queries,2700,2500,6500,14000,31600,83500,131700,201800,665100,1097000,2316600,5103000,11461800
round_k,0,2,6,17,39,83,219,504,1108,2742,5791,12757,28654
round_shots,1400,600,500,700,300,400,200,300,200,200,200,400,200
round_queries,1400,3000,5500,17500,17700,52400,63800,197100,302600,681000,1558200,6265200,8436200
round_k,0,2,5,12,29,65,159,328,756,1702,3895,7831,21090
round_shots,2000,500,400,300,300,300,200,200,300,200,200,400,100
round_queries,2000,2500,5200,9300,20100,56700,95000,191000,606300,1047800,2327000,9723600,6106500
round_k,0,2,6,15,33,94,237,477,1010,2619,5817,12154,30532
round_shots,1900,600,400,400,500,400,1100,300,200,200,200,200,200
round_queries,1900,3000,5200,11600,33500,58000,322300,187500,329400,762200,1692600,3885400,8059000
round_k,0,2,6,14,33,72,146,312,823,1905,4231,9713,20147
round_shots,1600,600,500,300,400,200,300,200,200,200,200,300,100
round_queries,1600,3000,6500,9300,31600,43000,134100,235400,511000,1055400,2411000,8358300,7301500
round_k,0,2,6,15,39,107,223,588,1277,2638,6027,13930,36507
round_shots,2100,600,500,400,300,300,300,300,300,300,200,200,100
round_queries,2100,3000,5500,10000,20100,56700,146100,305700,779100,1793100,3119800,6758200,7428900
round_k,0,2,5,12,33,94,243,509,1298,2988,7799,16895,37144
round_shots,2400,600,400,500,400,200,200,200,200,200,200,200,200
round_queries,2400,3000,5200,14500,29200,35000,75800,172200,389000,810600,1811400,4101000,9378600
round_k,0,2,6,14,36,87,189,430,972,2026,4528,10252,23446
round_shots,2300,600,500,400,300,200,300,200,200,200,300,200,200
round_queries,2300,3000,6500,11600,17700,29800,92700,163000,354600,766200,2578500,4605400,9706600
round_k,0,2,6,14,29,74,154,407,886,1915,4297,11513,24266
round_shots,1700,600,500,600,300,300,300,200,200,200,400,300,200,100
round_queries,1700,3000,5500,15000,15900,35700,72900,114600,253000,574600,2516400,4658700,6725400,6935700
round_k,0,2,5,12,26,59,121,286,632,1436,3145,7764,16813,34678
round_shots,2400,600,500,400,300,300,200,200,200,100,200,200,100
round_queries,2400,3000,6500,14800,27300,72900,123800,252600,557400,606900,2605000,5966200,6943900
round_k,0,2,6,18,45,121,309,631,1393,3034,6512,14915,34719
round_shots,3000,600,500,300,300,400,200,200,200,200,200,200,200,100
round_queries,3000,3000,5500,7500,18300,50800,58600,129400,291800,666600,1505400,3180200,6801400,7735900
round_k,0,2,5,12,30,63,146,323,729,1666,3763,7950,17003,38679
round_shots,2600,600,500,500,400,200,300,200,200,200,200,200,200
round_queries,2600,3000,6500,14500,28400,31000,100500,183000,411400,885000,2031800,4705800,10861000
round_k,0,2,6,14,35,77,167,457,1028,2212,5079,11764,27152
round_shots,2800,400,500,400,300,200,200,200,200,200,200,200,200,100
round_queries,2800,2000,5500,10000,17700,25000,51400,117000,271000,575400,1233400,2525000,5594600,6344300
round_k,0,2,5,12,29,62,128,292,677,1438,3083,6312,13986,31721
round_shots,1700,600,500,500,200,300,300,200,300,300,300,200,200
round_queries,1700,3000,5500,11500,10600,32100,83700,161400,534300,1372500,2745900,4483400,9343400
round_k,0,2,5,11,26,53,139,403,890,2287,4576,11208,23358
round_shots,2300,600,500,300,300,400,300,300,200,400,200,200,200
round_queries,2300,3000,6500,10500,21300,64400,111900,256500,452200,1902000,2341800,4721000,9687400
round_k,0,2,6,17,35,80,186,427,1130,2377,5854,11802,24218
round_shots,2900,700,500,400,400,500,400,200,200,300,200,200,200
round_queries,2900,3500,6500,14000,29200,77500,166000,188600,414200,1320300,2107000,4259800,9461000
round_k,0,2,6,17,36,77,207,471,1035,2200,5267,10649,23652
round_shots,2000,600,800,300,300,300,200,200,200,200,200,200,200
round_queries,2000,3000,10400,8700,17700,47700,80200,168600,364200,795400,1724200,3867800,8323400
round_k,0,2,6,14,29,79,200,421,910,1988,4310,9669,20808
round_shots,1500,400,500,400,300,300,200,200,200,200,300,300,200
round_queries,1500,2000,5500,9200,15900,39300,53400,115000,237000,527400,1718700,4179300,7241800
round_k,0,2,5,11,26,65,133,287,592,1318,2864,6965,18104
round_shots,2600,500,300,300,300,300,200,200,200,200,200,200,200
round_queries,2600,2500,3900,9300,20100,44700,77800,173000,375800,845400,1945400,4431000,10231400
round_k,0,2,6,15,33,74,194,432,939,2113,4863,11077,25578
round_shots,1900,500,700,300,300,200,300,300,300,300,300,200,100
round_queries,1900,2500,9100,8700,21300,40200,125700,305100,790500,1693500,3501300,4896200,5623500
