round_shots,500,300,200,200,400,1100,1300,300,200,200,100,200,300,100,100,300,100
round_queries,500,900,1400,3000,12400,71500,172900,138900,253000,614200,645500,2692600,9193500,6184700,13019300,79062900,59456900
round_k,0,1,3,7,15,32,66,231,632,1535,3227,6731,15322,30923,65096,131771,297284
round_shots,500,300,200,300,600,1300,700,300,300,200,300,300,300,300,200,200
round_queries,500,900,1400,4500,22200,105300,115500,148500,340500,545000,1803900,4032300,9264900,23345700,41967400,95283800
round_k,0,1,3,7,18,40,82,247,567,1362,3006,6720,15441,38909,104918,238209
round_shots,400,300,300,400,500,1300,600,200,200,300,200,200,200,200,200,200,100
round_queries,400,900,2100,6800,18500,100100,93000,93000,189800,579300,1042200,2289000,5157000,11748200,25771800,51666600,56528300
round_k,0,1,3,8,18,38,77,232,474,965,2605,5722,12892,29370,64429,129166,282641
round_shots,400,400,300,500,1700,300,300,200,200,200,200,200,200,200,200,200
round_queries,400,1200,2100,7500,52700,55500,127500,203800,443800,967400,2024600,4447400,10023400,21107400,47751000,106817800
round_k,0,1,3,7,15,92,212,509,1109,2418,5061,11118,25058,52768,119377,267044
round_shots,400,300,200,300,500,1200,300,300,200,200,200,200,200,200,200,200
round_queries,400,900,1400,4500,17500,90000,77700,184500,299000,647000,1421400,3129000,6800200,15129000,34511400,78364200
round_k,0,1,3,7,17,37,129,307,747,1617,3553,7822,17000,37822,86278,195910
round_shots,400,300,200,300,200,400,1100,1200,300,400,200,200,200,200,200,200,200
round_queries,400,900,1400,4500,6600,27600,159500,349200,297900,900400,1023400,2093800,4359400,9584600,21436200,43969400,94562600
round_k,0,1,3,7,16,34,72,145,496,1125,2558,5234,10898,23961,53590,109923,236406
round_shots,400,300,200,300,200,200,400,1000,1100,400,300,200,300,200,200,200,100
round_queries,400,900,1400,4500,7800,16200,65200,343000,757900,826800,1581300,2531400,8412300,14109800,30826200,69772600,76298300
round_k,0,1,3,7,19,40,81,171,344,1033,2635,6328,14020,35274,77065,174431,381491
round_shots,400,300,200,200,300,200,300,300,1100,1100,200,300,200,400,300,300
round_queries,400,900,1400,3000,9300,17400,56100,134100,1090100,2181300,1525000,4927500,7912600,34212400,55028700,113569500
round_k,0,1,3,7,15,43,93,223,495,991,3812,8212,19781,42765,91714,189282
round_shots,400,300,200,300,200,200,400,900,900,300,300,300,200,200,200,200,100
round_queries,400,900,1400,4500,7400,15800,63600,287100,602100,601500,1405500,3289500,5425400,11691400,25092200,52093800,59512100
round_k,0,1,3,7,18,39,79,159,334,1002,2342,5482,13563,29228,62730,130234,297560
round_shots,500,300,300,300,600,1100,500,400,300,300,200,200,300,400,200,100
round_queries,500,900,2100,5100,24600,91300,147500,304400,629700,1308300,1849000,3857000,12189300,41112400,58850200,62888500
round_k,0,1,3,8,20,41,147,380,1049,2180,4622,9642,20315,51390,147125,314442
round_shots,500,300,300,200,300,1100,900,400,200,400,100,200,100,300,100,100
round_queries,500,900,2100,3400,10500,82500,137700,183600,245400,1191600,799500,3304600,3359500,21519300,18027700,38026300
round_k,0,1,3,8,17,37,76,229,613,1489,3997,8261,16797,35865,90138,190131
round_shots,400,300,300,200,400,700,1200,300,300,200,300,200,200,200,200,200
round_queries,400,900,2100,3800,16400,66500,231600,198900,455100,733800,2394300,3691000,7791000,17629400,40251000,91956200
round_k,0,1,3,9,20,47,96,331,758,1834,3990,9227,19477,44073,100627,229890
round_shots,400,300,200,300,300,400,1000,1200,300,300,200,400,300,200,200,200
round_queries,400,900,1400,4500,10500,33200,173000,418800,379500,901500,1397800,6125200,10677900,18412200,41907400,86156600
round_k,0,1,3,7,17,41,86,174,632,1502,3494,7656,17796,46030,104768,215391
round_shots,500,300,300,200,200,200,300,200,900,1100,300,300,400,300,200,200
round_queries,500,900,2100,3400,7400,15000,50100,79800,722700,1772100,1858500,4238700,13088400,24638100,36361400,77069000
round_k,0,1,3,8,18,37,83,199,401,805,3097,7064,16360,41063,90903,192672
round_shots,500,300,300,400,600,1200,200,200,300,200,300,200,100,200,100,200
round_queries,500,900,2100,6800,22200,92400,65000,141400,432300,770600,2537100,4633000,4858900,19616200,20176100,82835800
round_k,0,1,3,8,18,38,162,353,720,1926,4228,11582,24294,49040,100880,207089
round_shots,400,300,300,200,500,1500,700,200,200,300,200,400,200,100,100,200,100
round_queries,400,900,2100,3400,18500,121500,115500,99000,203000,615300,1105400,4486800,5539800,6193700,13034500,55650600,56112700
round_k,0,1,3,8,18,40,82,247,507,1025,2763,5608,13849,30968,65172,139126,280563
round_shots,500,300,300,200,600,1300,300,400,200,200,200,200,200,200,200,100
round_queries,500,900,2100,3400,22200,100100,114300,355600,488200,993800,2231000,4859800,10152200,21689000,49238600,55213100
round_k,0,1,3,8,18,38,190,444,1220,2484,5577,12149,25380,54222,123096,276065
round_shots,400,300,300,200,300,700,1300,200,300,200,200,200,200,200,200,200
round_queries,400,900,2100,3000,9300,46900,188500,139400,447300,700600,1541400,3502200,7829800,16748600,33537400,75724200
round_k,0,1,3,7,15,33,72,348,745,1751,3853,8755,19574,41871,83843,189310
round_shots,500,300,300,300,300,500,1000,900,300,300,200,200,200,200,300,300
round_queries,500,900,2100,5100,11100,37500,161000,290700,290700,681900,1113400,2409400,5482600,12510600,42815100,106578300
round_k,0,1,3,8,18,37,80,161,484,1136,2783,6023,13706,31276,71358,177630
round_shots,400,300,300,300,300,300,400,1600,200,300,300,300,200,100,200
round_queries,400,900,2100,5700,15300,37500,110800,916800,682200,2120700,5200500,13197300,21908200,24772500,106051400
round_k,0,1,3,9,25,62,138,286,1705,3534,8667,21995,54770,123862,265128
round_shots,400,300,400,500,700,1100,200,200,300,200,200,200,200,200,200,200
round_queries,400,900,2800,8500,27300,86900,63000,134600,413100,661400,1340600,2869800,6284200,13828200,30539400,69435000
round_k,0,1,3,8,19,39,157,336,688,1653,3351,7174,15710,34570,76348,173587
round_shots,500,300,300,200,500,1500,200,200,300,200,200,200,200,200,200,200
round_queries,500,900,2100,3000,15500,100500,75000,161800,486300,877400,1996200,4468600,9276600,21110200,46444200,105842200
round_k,0,1,3,7,15,33,187,404,810,2193,4990,11171,23191,52775,116110,264605
round_shots,500,300,200,200,200,400,800,1200,200,300,200,200,200,200,200,300,100
round_queries,500,900,1400,3000,6200,27600,125600,394800,235000,730500,1189400,2642600,5738600,12918200,29436200,93609900,78234100
round_k,0,1,3,7,15,34,78,164,587,1217,2973,6606,14346,32295,73590,156016,391170
round_shots,400,300,300,200,300,500,1600,600,200,300,200,200,200,100,100,400,100
round_queries,400,900,2100,3800,12300,47500,334400,251400,251000,818100,1295000,2825000,6399000,6847500,14040700,116474800,77852900
round_k,0,1,3,9,20,47,104,209,627,1363,3237,7062,15997,34237,70203,145593,389264
round_shots,500,300,300,300,400,1000,1200,400,300,200,200,200,200,200,200,200
round_queries,500,900,2100,5100,18800,101000,250800,263600,493500,763400,1687400,3697800,8332200,18813400,42574600,97018200
round_k,0,1,3,8,23,50,104,329,822,1908,4218,9244,20830,47033,106436,242545
round_shots,400,300,200,300,400,900,1200,400,500,200,300,300,400,200,200,300
round_queries,400,900,1400,4500,14800,74700,200400,222800,702500,763000,2332500,5163300,14398800,18313400,38451000,125504700
round_k,0,1,3,7,18,41,83,278,702,1907,3887,8605,17998,45783,96127,209174
round_shots,400,300,300,200,300,1300,1200,200,300,200,200,200,300,200,200,300,100
round_queries,400,900,2100,3400,10500,92300,174000,107000,343500,553000,1219400,2637800,7959900,13001800,29211400,90732900,71640500
round_k,0,1,3,8,17,35,72,267,572,1382,3048,6594,13266,32504,73028,151221,358202
round_shots,400,300,300,300,500,1100,400,400,200,200,300,300,200,200,200,200
round_queries,400,900,2100,4500,15500,71500,100400,248400,285400,627400,2041500,5301900,8986600,20197800,45973400,102920600
round_k,0,1,3,7,15,32,125,310,713,1568,3402,8836,22466,50494,114933,257301
round_shots,500,300,200,300,300,900,1000,700,500,300,300,300,300,200,200,100
round_queries,500,900,1400,4500,9900,62100,143000,298900,585500,794700,1961700,5012100,13467900,24199800,55209800,60351900
round_k,0,1,3,7,16,34,71,213,585,1324,3269,8353,22446,60499,138024,301759
round_shots,400,300,200,300,300,300,1300,300,300,300,300,200,200,300,300,100
round_queries,400,900,1400,4500,11100,29700,263900,291300,702900,1545900,3527700,6131000,13360600,40629900,82997700,56230900
round_k,0,1,3,7,18,49,101,485,1171,2576,5879,15327,33401,67716,138329,281154
round_shots,400,300,200,200,300,300,200,200,400,400,1400,1100,300,300,200,200
round_queries,400,900,1400,3000,9300,23100,43000,96600,388400,933200,6886600,11029700,9024300,21481500,34445000,75278200
round_k,0,1,3,7,15,38,107,241,485,1166,2459,5013,15040,35802,86112,188195
round_shots,400,300,300,400,1000,1200,500,400,400,400,300,400,300,300,400,300
