round_shots,500,1200,1400,600,300,200,200,300,300,300,100
round_queries,500,3600,9800,12600,17100,26600,58600,192900,486900,1208700,948700
round_k,0,1,3,10,28,66,146,321,811,2014,4743
round_shots,500,1400,1500,900,300,200,200,200,400,300,100
round_queries,500,4200,10500,17100,15900,24200,49800,109000,438800,870900,597100
round_k,0,1,3,9,26,60,124,272,548,1451,2985
round_shots,400,1100,1300,1100,400,300,200,300,200,200,100
round_queries,400,3300,9100,20900,22000,37500,66200,212700,371400,813000,952700
round_k,0,1,3,9,27,62,165,354,928,2032,4763
round_shots,500,1300,1200,300,300,300,200,200,200,200,200
round_queries,500,3900,8400,6900,16500,41100,63800,133800,293400,671800,1425000
round_k,0,1,3,11,27,68,159,334,733,1679,3562
round_shots,600,1000,1500,300,200,300,300,200,200,300,100
round_queries,600,3000,10500,6300,10200,31500,76500,129000,283000,965100,816900
round_k,0,1,3,10,25,52,127,322,707,1608,4084
round_shots,500,1000,1300,600,300,200,200,200,200,200,200
round_queries,500,3000,9100,12600,16500,25800,57000,124200,274200,620600,1411800
round_k,0,1,3,10,27,64,142,310,685,1551,3529
round_shots,700,1400,1200,700,300,200,200,200,200,200,200
round_queries,700,4200,8400,13300,15900,25000,54600,119400,273400,620600,1435000
round_k,0,1,3,9,26,62,136,298,683,1551,3587
round_shots,500,1300,1400,600,300,200,300,200,200,200,300
round_queries,500,3900,9800,11400,15300,23800,72300,104200,209800,437800,1415100
round_k,0,1,3,9,25,59,120,260,524,1094,2358
round_shots,800,1400,1500,600,400,300,300,300,200,200
round_queries,800,4200,10500,12600,22800,47100,112500,303300,502200,1024200
round_k,0,1,3,10,28,78,187,505,1255,2560
round_shots,700,1800,800,400,300,200,200,200,300,200,200
round_queries,700,5400,5600,7600,14100,22200,45400,99000,324900,530600,1085000
round_k,0,1,3,9,23,55,113,247,541,1326,2712
round_shots,800,1200,1500,600,300,200,200,200,200,200,200
round_queries,800,3600,10500,12600,16500,26200,57400,126200,283000,609000,1412200
round_k,0,1,3,10,27,65,143,315,707,1522,3530
round_shots,600,1400,1500,400,300,200,200,300,300,200,100
round_queries,600,4200,10500,8400,15300,24200,53800,174900,461100,749400,784100
round_k,0,1,3,10,25,60,134,291,768,1873,3920
round_shots,900,1500,1000,500,300,200,200,200,200,200,200
round_queries,900,4500,7000,9500,14700,23800,51800,109000,241400,539000,1234200
round_k,0,1,3,9,24,59,129,272,603,1347,3085
round_shots,600,1900,1500,700,400,300,200,200,200,200,100
round_queries,600,5700,10500,13300,20400,42300,63000,145000,323400,699000,742900
round_k,0,1,3,9,25,70,157,362,808,1747,3714
round_shots,1000,900,1200,400,300,300,200,200,300,300,200
round_queries,1000,2700,8400,9200,17100,39900,60600,125400,378300,834900,1306600
round_k,0,1,3,11,28,66,151,313,630,1391,3266
round_shots,600,1500,1500,300,300,300,200,200,300,300,100
round_queries,600,4500,10500,6300,14700,36300,61800,142600,464100,1125300,910300
round_k,0,1,3,10,24,60,154,356,773,1875,4551
round_shots,600,1600,1200,600,400,300,200,200,200,200,100
