round_shots,1100,600,300,300,300,200,200,200,300,200,200,200,200,200,100
round_queries,1100,1800,2100,4500,11100,17800,38600,83800,267900,453800,948200,2042600,4547000,10342600,11865100
round_k,0,1,3,7,18,44,96,209,446,1134,2370,5106,11367,25856,59325
round_shots,1100,500,300,300,300,300,200,200,300,300,200,200,200,200,100
round_queries,1100,1500,2100,4500,9900,23100,39000,83800,269100,642300,1098200,2501000,5653800,12583000,13192900
round_k,0,1,3,7,16,38,97,209,448,1070,2745,6252,14134,31457,65964
round_shots,1100,900,300,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,1100,2700,2100,4500,9900,16200,33800,74200,168200,369400,769800,1661400,3605000,8261800,18952600
round_k,0,1,3,7,16,40,84,185,420,923,1924,4153,9012,20654,47381
round_shots,1200,800,500,300,600,300,300,300,200,200,200,200,200,200
round_queries,1200,2400,3500,4500,18600,24900,66900,165900,269400,579800,1324600,2901400,6571800,14871800
round_k,0,1,3,7,15,41,111,276,673,1449,3311,7253,16429,37179
round_shots,1400,800,300,300,300,300,200,200,200,200,200,200,200,200,100
round_queries,1400,2400,2100,4500,9900,23100,42600,91000,189400,407400,894200,1931400,4382600,10041800,11480300
round_k,0,1,3,7,16,38,106,227,473,1018,2235,4828,10956,25104,57401
round_shots,900,1300,300,300,200,300,200,300,200,200,200,200,200,200,200
round_queries,900,3900,2100,4500,8200,24900,38200,114900,195800,409000,905000,1930200,4389400,9925400,20880600
round_k,0,1,3,7,20,41,95,191,489,1022,2262,4825,10973,24813,52201
round_shots,1800,1100,400,300,200,300,300,200,200,200,200,200,300,300
round_queries,1800,3300,2800,5700,9000,27300,63300,116200,261800,578600,1281000,2881800,9754500,21907500
round_k,0,1,3,9,22,45,105,290,654,1446,3202,7204,16257,36512
round_shots,1400,700,300,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,9900,24300,39800,87800,185800,416600,866200,1969800,4477800,9777000,22138600
round_k,0,1,3,7,16,40,99,219,464,1041,2165,4924,11194,24442,55346
round_shots,1600,700,300,300,300,200,200,300,400,300,300,200,200,400
round_queries,1600,2100,2100,4500,11100,17800,36200,108900,316400,660300,1769700,2670600,5921800,24238000
round_k,0,1,3,7,18,44,90,181,395,1100,2949,6676,14804,30297
round_shots,1600,1100,400,300,400,300,300,200,200,200,300,200,200,200
round_queries,1600,3300,2800,4500,12400,20700,53700,94600,211400,467800,1516500,2757000,6210600,14209000
round_k,0,1,3,7,15,34,89,236,528,1169,2527,6892,15526,35522
round_shots,1200,800,400,400,500,300,300,200,300,300,200,200,300,300,100
round_queries,1200,2400,2800,6000,15500,22500,47700,68600,206100,530700,894200,2038200,6724500,15327300,11044700
round_k,0,1,3,7,15,37,79,171,343,884,2235,5095,11207,25545,55223
round_shots,1300,900,400,300,300,200,200,200,300,200,200,200,200,200,100
round_queries,1300,2700,2800,5700,12300,20200,42600,91800,304500,496600,1078200,2466200,5534200,12599800,13801100
round_k,0,1,3,9,20,50,106,229,507,1241,2695,6165,13835,31499,69005
round_shots,1200,700,300,300,300,400,300,200,200,300,200,200,200,300,100
round_queries,1200,2100,2100,4500,9900,28400,47700,79400,164600,538500,889800,1976200,4507000,15329700,12654100
round_k,0,1,3,7,16,35,79,198,411,897,2224,4940,11267,25549,63270
round_shots,1400,700,300,400,300,300,300,200,300,400,200,200,200,200
round_queries,1400,2100,2100,6000,13500,35100,87900,143000,438900,1276400,1723800,3882600,8870600,18842600
round_k,0,1,3,7,22,58,146,357,731,1595,4309,9706,22176,47106
round_shots,1000,700,300,400,300,300,200,200,200,200,200,300,200,200,200
round_queries,1000,2100,2100,6000,9900,24300,41000,89400,189800,389800,890200,2677500,4270200,8919400,18309000
round_k,0,1,3,7,16,40,102,223,474,974,2225,4462,10675,22298,45772
round_shots,1300,900,400,400,300,200,300,300,400,300,200,200,200,200
round_queries,1300,2700,2800,6000,13500,22600,68700,150300,418000,782100,1306600,2951000,6736200,15435000
