round_shots,400,300,300,400,1400,200,300,300,200,300,300
round_queries,400,900,2100,6800,49000,37800,120900,297300,543800,1704900,4446300
round_k,0,1,3,8,17,94,201,495,1359,2841,7410
round_shots,400,300,200,300,300,700,1000,400,300,200,200,200
round_queries,400,900,1400,4500,12900,62300,189000,226800,436500,689400,1525400,3296600
round_k,0,1,3,7,21,44,94,283,727,1723,3813,8241
round_shots,400,300,200,300,500,1500,200,300,200,200,200,100
round_queries,400,900,1400,4500,17500,115500,90600,297300,489000,1079400,2443000,2838500
round_k,0,1,3,7,17,38,226,495,1222,2698,6107,14192
round_shots,500,300,300,300,300,500,1300,300,400,200,200,100
round_queries,500,900,2100,5100,11700,47500,261300,310500,934000,1075800,2396200,2704700
round_k,0,1,3,8,19,47,100,517,1167,2689,5990,13523
round_shots,400,200,200,200,200,300,300,800,1100,300,300,300
round_queries,400,600,1400,3000,6200,21300,48900,272800,779900,719700,1718700,4212900
round_k,0,1,3,7,15,35,81,170,354,1199,2864,7021
round_shots,400,300,200,200,300,1200,1300,200,300,200,200,200,100
round_queries,400,900,1400,3000,9300,75600,167700,85800,280500,463400,1007400,2183000,2375300
round_k,0,1,3,7,15,31,64,214,467,1158,2518,5457,11876
round_shots,400,300,300,300,200,300,1300,200,300,200,400,200
round_queries,400,900,2100,4500,6600,21900,191100,151000,498900,795800,3263600,3825400
round_k,0,1,3,7,16,36,73,377,831,1989,4079,9563
round_shots,400,300,300,200,300,300,700,1100,400,300,200,200
round_queries,400,900,2100,3400,10500,24300,126700,421300,525200,983700,1509800,3317400
round_k,0,1,3,8,17,40,90,191,656,1639,3774,8293
round_shots,500,300,200,200,300,1600,200,300,200,200,200,100
round_queries,500,900,1400,3000,9900,132800,102200,336300,547400,1181000,2681800,3013700
round_k,0,1,3,7,16,41,255,560,1368,2952,6704,15068
round_shots,400,300,300,300,400,1100,300,300,200,200,200,200
round_queries,400,900,2100,5100,17200,95700,108300,250500,413800,911400,1883400,4191400
round_k,0,1,3,8,21,43,180,417,1034,2278,4708,10478
round_shots,400,300,300,300,200,400,1500,700,200,200,300,300,200
round_queries,400,900,2100,5100,7400,33200,262500,245700,210600,426600,1359900,2905500,3999400
round_k,0,1,3,8,18,41,87,175,526,1066,2266,4842,9998
round_shots,400,300,300,200,200,300,200,300,300,800,1100,200
round_queries,400,900,2100,3800,8600,26700,46200,153900,352500,2000800,5624300,4314600
round_k,0,1,3,9,21,44,115,256,587,1250,2556,10786
round_shots,400,300,300,200,200,400,1300,300,300,200,200,100
round_queries,400,900,2100,3400,7400,32400,211900,249900,589500,940200,2045800,2319100
round_k,0,1,3,8,18,40,81,416,982,2350,5114,11595
round_shots,400,300,200,300,400,900,1200,500,300,300,300,200
round_queries,400,900,1400,4500,14000,63900,171600,213500,332100,800700,2196900,3498200
round_k,0,1,3,7,17,35,71,213,553,1334,3661,8745
round_shots,500,300,300,200,200,300,200,300,200,400,1200,200
round_queries,500,900,2100,3000,6600,21900,32600,104700,184600,762000,4688400,3548200
round_k,0,1,3,7,16,36,81,174,461,952,1953,8870
round_shots,400,300,200,300,300,700,1100,200,300,300,200,200
round_queries,400,900,1400,4500,9900,55300,177100,128600,407700,1009500,1709800,3956200
round_k,0,1,3,7,16,39,80,321,679,1682,4274,9890
round_shots,400,300,300,300,300,1500,300,200,200,300,200
round_queries,400,900,2100,5100,10500,106500,121500,229800,533000,1738500,2827400
round_k,0,1,3,8,17,35,202,574,1332,2897,7068
round_shots,400,300,200,200,300,500,1200,200,300,200,200,200
round_queries,400,900,1400,3000,9300,40500,200400,160200,524700,874600,1905000,4343000
round_k,0,1,3,7,15,40,83,400,874,2186,4762,10857
round_shots,500,300,200,300,200,200,300,1100,1100,300,300,200
round_queries,500,900,1400,4500,7400,15000,51900,430100,863500,802500,1936500,3037400
round_k,0,1,3,7,18,37,86,195,392,1337,3227,7593
round_shots,400,400,200,200,200,200,300,200,200,400,400,1100
round_queries,400,1200,1400,3000,6200,13400,44100,73400,157000,647600,1377200,7698900
round_k,0,1,3,7,15,33,73,183,392,809,1721,3499
round_shots,500,300,200,300,400,400,1400,200,300,200,200
round_queries,500,900,1400,4500,17200,41200,320600,246200,791100,1236200,2731400
round_k,0,1,3,7,21,51,114,615,1318,3090,6828
round_shots,500,400,200,300,300,1200,200,300,200,300,200,100
round_queries,500,1200,1400,4500,9300,85200,67800,224100,359000,1200900,2084600,2444700
round_k,0,1,3,7,15,35,169,373,897,2001,5211,12223
round_shots,400,300,300,200,300,500,1100,200,300,200,200,300
round_queries,400,900,2100,3000,9900,35500,157300,119400,384900,627400,1366600,4508700
round_k,0,1,3,7,16,35,71,298,641,1568,3416,7514
round_shots,400,300,300,200,200,300,300,1400,200,300,200,100
round_queries,400,900,2100,3800,8600,26100,59100,572600,446600,1357500,2206600,2386100
round_k,0,1,3,9,21,43,98,204,1116,2262,5516,11930
round_shots,400,300,300,200,400,1300,200,300,200,200,200,100
round_queries,400,900,2100,3400,14800,100100,80200,251700,396600,884600,2001400,2170700
round_k,0,1,3,8,18,38,200,419,991,2211,5003,10853
round_shots,400,300,200,300,200,300,1000,1100,400,400,200,300
round_queries,400,900,1400,4500,7800,26700,199000,441100,538000,1354000,1556200,4779900
round_k,0,1,3,7,19,44,99,200,672,1692,3890,7966
round_shots,400,300,300,200,200,300,400,1400,300,300,200,100
round_queries,400,900,2100,3400,7400,24900,78000,564200,649500,1557300,2418600,2681900
round_k,0,1,3,8,18,41,97,201,1082,2595,6046,13409
round_shots,400,300,200,300,300,1100,1100,400,400,300,200,200
round_queries,400,900,1400,4500,11700,89100,183700,200400,502000,1032300,1761400,4102200
round_k,0,1,3,7,19,40,83,250,627,1720,4403,10255
round_shots,400,300,200,300,300,300,500,1100,800,400,400,100
round_queries,400,900,1400,4500,12300,30300,146500,744700,1088800,1633200,4085200,2352700
round_k,0,1,3,7,20,50,146,338,680,2041,5106,11763
round_shots,500,300,300,300,200,300,200,400,1400,700,200,100
round_queries,500,900,2100,5100,9000,31500,61000,275600,2294600,2335900,2002200,2206300
round_k,0,1,3,8,22,52,152,344,819,1668,5005,11031
round_shots,400,300,300,300,300,500,1300,200,300,200,200
round_queries,400,900,2100,5700,14700,61500,336700,267400,834900,1369800,2952200
round_k,0,1,3,9,24,61,129,668,1391,3424,7380
