round_shots,1700,1000,400,400,200,300,300,300,200,400,200
round_queries,1700,3000,2800,6000,9800,31500,89100,233100,391400,1589200,2041000
round_k,0,1,3,7,24,52,148,388,978,1986,5102
round_shots,1500,600,300,400,200,400,300,300,300,300,200,200
round_queries,1500,1800,2100,6000,6600,27600,50700,104100,236100,560700,966600,2148200
round_k,0,1,3,7,16,34,84,173,393,934,2416,5370
round_shots,1100,800,300,300,300,200,200,200,200,200,200,200
round_queries,1100,2400,2100,4500,11100,15400,33000,72600,156200,346200,795000,1590200
round_k,0,1,3,7,18,38,82,181,390,865,1987,3975
round_shots,1400,700,300,300,300,200,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,9900,16200,33800,70600,156600,339800,720600,1617800
round_k,0,1,3,7,16,40,84,176,391,849,1801,4044
round_shots,1000,700,300,300,300,200,200,300,400,300,200,200
round_queries,1000,2100,2100,4500,9900,16200,33800,101700,276400,527700,877000,1900600
round_k,0,1,3,7,16,40,84,169,345,879,2192,4751
round_shots,1300,800,400,300,300,200,300,300,200,200,300,100
round_queries,1300,2400,2800,4500,12300,20200,61500,150300,262200,593800,1790700,1319500
round_k,0,1,3,7,20,50,102,250,655,1484,2984,6597
round_shots,1000,500,300,300,200,200,300,200,200,200,200,200
round_queries,1000,1500,2100,4500,8200,18600,56100,84200,168600,382600,878600,2034600
round_k,0,1,3,7,20,46,93,210,421,956,2196,5086
round_shots,1000,800,400,300,300,400,200,200,200,200,200,200
round_queries,1000,2400,2800,5700,12300,34800,38200,76600,172600,397800,869000,1769800
round_k,0,1,3,9,20,43,95,191,431,994,2172,4424
round_shots,1300,700,300,300,300,200,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,9900,16200,33800,71400,157400,358200,811400,1847800
round_k,0,1,3,7,16,40,84,178,393,895,2028,4619
round_shots,1900,700,300,300,300,400,300,400,400,200,200
round_queries,1900,2100,2100,4500,11100,37200,75300,218000,450000,625800,1351400
round_k,0,1,3,7,18,46,125,272,562,1564,3378
round_shots,1000,600,300,300,300,400,400,200,200,200,300
round_queries,1000,1800,2100,4500,9900,35600,95600,116600,237400,525800,1823100
round_k,0,1,3,7,16,44,119,291,593,1314,3038
round_shots,1400,700,300,300,300,200,200,300,300,300,200,200
round_queries,1400,2100,2100,4500,9900,17000,36200,117300,251700,513900,711400,1427000
round_k,0,1,3,7,16,42,90,195,419,856,1778,3567
round_shots,1200,1100,400,300,300,200,300,200,200,200,200,100
round_queries,1200,3300,2800,4500,12300,20200,66300,111400,244600,548200,1278200,1489500
round_k,0,1,3,7,20,50,110,278,611,1370,3195,7447
round_shots,1500,900,400,200,300,200,200,200,200,200,200,100
round_queries,1500,2700,2800,3800,12300,20200,42600,95000,209400,479400,1083800,1196300
round_k,0,1,3,9,20,50,106,237,523,1198,2709,5981
round_shots,1600,900,400,300,200,300,200,200,200,200,200
round_queries,1600,2700,2800,5700,10600,33900,64200,143400,324600,738200,1713400
round_k,0,1,3,9,26,56,160,358,811,1845,4283
round_shots,1500,800,300,300,300,200,300,200,200,300,200,100
round_queries,1500,2400,2100,4500,12300,20200,61500,105400,234600,786900,1359800,1450300
round_k,0,1,3,7,20,50,102,263,586,1311,3399,7251
round_shots,1300,600,300,300,300,400,400,300,200,200,200,100
round_queries,1300,1800,2100,4500,9900,28400,72400,134700,213400,461800,1066600,1209700
round_k,0,1,3,7,16,35,90,224,533,1154,2666,6048
round_shots,1400,900,300,300,300,300,300,300,200,200,200,100
round_queries,1400,2700,2100,4500,12300,29100,63300,137100,228600,507800,1072600,1223700
round_k,0,1,3,7,20,48,105,228,571,1269,2681,6118
round_shots,1100,700,300,300,200,200,200,300,300,300,300,200,100
round_queries,1100,2100,2100,4500,7400,15400,33800,108900,221700,452700,962100,1361000,1477500
round_k,0,1,3,7,18,38,84,181,369,754,1603,3402,7387
round_shots,1300,900,300,300,300,200,200,200,200,300,200,200
round_queries,1300,2700,2100,4500,9900,16200,34600,75800,167800,564300,884600,2048200
round_k,0,1,3,7,16,40,86,189,419,940,2211,5120
round_shots,900,700,300,300,200,200,200,200,200,200,200,200
round_queries,900,2100,2100,4500,6600,14600,31400,63000,137000,296600,687000,1579000
round_k,0,1,3,7,16,36,78,157,342,741,1717,3947
round_shots,1400,600,300,300,400,200,200,200,200,200,200,100
round_queries,1400,1800,2100,4500,14800,19000,40200,92200,198200,454200,1020200,1200100
round_k,0,1,3,7,18,47,100,230,495,1135,2550,6000
round_shots,1000,600,300,500,300,200,200,200,200,200,200,100
round_queries,1000,1800,2100,7500,14100,25400,53800,111800,257000,565400,1247800,1448500
round_k,0,1,3,7,23,63,134,279,642,1413,3119,7242
round_shots,1100,700,300,500,400,200,200,200,200,200,200
round_queries,1100,2100,2100,7500,21200,27000,57800,131400,294200,689000,1512200
round_k,0,1,3,7,26,67,144,328,735,1722,3780
round_shots,1500,600,300,300,300,300,200,200,200,200,200,100
round_queries,1500,1800,2100,4500,9900,23100,39400,85400,194200,440200,989800,1145300
round_k,0,1,3,7,16,38,98,213,485,1100,2474,5726
round_shots,1200,700,300,300,300,300,200,200,200,200,200,100
round_queries,1200,2100,2100,4500,12300,31500,53000,106200,237000,546600,1226200,1405700
round_k,0,1,3,7,20,52,132,265,592,1366,3065,7028
round_shots,1700,700,300,300,200,400,200,300,200,200,200,100
round_queries,1700,2100,2100,4500,7400,30000,39400,125100,215000,487400,1137000,1317100
round_k,0,1,3,7,18,37,98,208,537,1218,2842,6585
round_shots,1300,1100,300,400,300,200,200,200,300,300,200,100
round_queries,1300,3300,2100,6000,13500,21000,43400,92200,309300,722700,1184200,1255300
round_k,0,1,3,7,22,52,108,230,515,1204,2960,6276
round_shots,1500,700,400,300,400,200,200,200,200,200,300
round_queries,1500,2100,2800,5700,19600,25400,57400,123800,279000,632600,2153100
round_k,0,1,3,9,24,63,143,309,697,1581,3588
round_shots,1900,500,300,300,300,300,300,300,200,200,200,100
round_queries,1900,1500,2100,4500,11100,27900,60900,145500,242600,548200,1259800,1372700
round_k,0,1,3,7,18,46,101,242,606,1370,3149,6863
round_shots,1000,900,300,300,300,200,200,200,300,200,200,100
round_queries,1000,2700,2100,4500,12300,21000,42600,93400,288300,491800,989800,1035300
round_k,0,1,3,7,20,52,106,233,480,1229,2474,5176
round_shots,1300,600,300,400,300,300,200,200,200,300,200,100
round_queries,1300,1800,2100,6000,13500,33300,50600,113000,260200,804300,1361400,1508700
round_k,0,1,3,7,22,55,126,282,650,1340,3403,7543
round_shots,1100,700,300,200,300,200,300,300,300,200,200,100
round_queries,1100,2100,2100,3000,9900,14200,44700,112500,288900,505400,1098600,1286300
round_k,0,1,3,7,16,35,74,187,481,1263,2746,6431
round_shots,1500,800,300,300,200,300,200,200,300,200,300,100
round_queries,1500,2400,2100,4500,6600,20100,30200,60600,208500,359800,1235700,1073300
round_k,0,1,3,7,16,33,75,151,347,899,2059,5366
round_shots,1500,500,400,300,200,200,200,200,200,200,200,100
round_queries,1500,1500,2800,5700,8200,18600,39400,82600,178600,395800,906200,1022700
round_k,0,1,3,9,20,46,98,206,446,989,2265,5113
round_shots,1100,800,300,300,200,200,200,200,200,200,200,200
round_queries,1100,2400,2100,4500,6600,14600,29400,64600,144600,309800,707800,1599800
round_k,0,1,3,7,16,36,73,161,361,774,1769,3999
round_shots,1600,700,300,300,300,200,200,200,200,200,200,100
round_queries,1600,2100,2100,4500,12300,20200,43400,93400,211400,483400,1069000,1240100
round_k,0,1,3,7,20,50,108,233,528,1208,2672,6200
round_shots,1000,700,300,300,200,300,200,200,200,200,200,100
round_queries,1000,2100,2100,4500,7400,23100,43400,92600,210200,451400,1040200,1047300
round_k,0,1,3,7,18,38,108,231,525,1128,2600,5236
round_shots,1200,700,300,300,200,300,200,200,200,300,200
round_queries,1200,2100,2100,4500,7400,24300,45000,95800,213800,744300,1335000
round_k,0,1,3,7,18,40,112,239,534,1240,3337
round_shots,1800,1000,400,300,300,200,200,200,200,200,300,100
round_queries,1800,3000,2800,5700,13500,26200,56200,126600,279400,627000,1942500,1534100
round_k,0,1,3,9,22,65,140,316,698,1567,3237,7670
round_shots,1300,900,300,300,300,300,300,200,300,200,200,100
round_queries,1300,2700,2100,4500,9900,25500,56100,84600,275700,464200,1001800,1056700
round_k,0,1,3,7,16,42,93,211,459,1160,2504,5283
round_shots,1300,700,400,300,300,300,200,300,200,200,300,100
round_queries,1300,2100,2800,5700,12300,30300,44600,134100,226200,478600,1580700,1393300
round_k,0,1,3,9,20,50,111,223,565,1196,2634,6966
round_shots,1500,700,300,400,200,300,300,300,400,200,200
round_queries,1500,2100,2100,6000,9000,29100,74100,171300,510000,695800,1583800
round_k,0,1,3,7,22,48,123,285,637,1739,3959
round_shots,1400,600,400,400,300,400,200,200,200,200,200,200
round_queries,1400,1800,2800,6000,9900,33200,45800,96600,200600,463000,1053800,2211000
round_k,0,1,3,7,16,41,114,241,501,1157,2634,5527
round_shots,1300,500,300,300,300,200,200,200,200,200,200,200
round_queries,1300,1500,2100,4500,12300,19400,41800,91000,206600,440200,941400,2121400
round_k,0,1,3,7,20,48,104,227,516,1100,2353,5303
round_shots,1400,800,300,300,300,300,200,200,200,200,200,100
round_queries,1400,2400,2100,4500,12300,30300,51400,117000,251000,534200,1183000,1360700
round_k,0,1,3,7,20,50,128,292,627,1335,2957,6803
round_shots,1200,600,300,300,300,300,200,200,300,300,200,200
round_queries,1200,1800,2100,4500,9900,25500,43000,93400,314700,747900,1074600,2239400
round_k,0,1,3,7,16,42,107,233,524,1246,2686,5598
round_shots,1100,700,300,300,300,200,200,200,200,200,200,200
round_queries,1100,2100,2100,4500,9900,16200,33000,77000,165800,369800,813800,1769800
round_k,0,1,3,7,16,40,82,192,414,924,2034,4424
round_shots,1500,800,300,400,200,200,200,200,200,200,200,100
round_queries,1500,2400,2100,6000,9800,21000,44200,98200,217400,490200,1010600,1169500
round_k,0,1,3,7,24,52,110,245,543,1225,2526,5847
round_shots,1700,700,300,300,200,200,200,200,200,200,200,200
round_queries,1700,2100,2100,4500,8200,17800,38600,81000,184200,419000,930200,2127000
round_k,0,1,3,7,20,44,96,202,460,1047,2325,5317
round_shots,1300,1000,500,400,500,600,400,300,300,300,300,100
round_queries,1300,3000,3500,6000,15500,45000,82000,149700,383700,996300,2060100,1515100
round_k,0,1,3,7,15,37,102,249,639,1660,3433,7575
round_shots,1200,800,300,300,200,200,300,300,300,200,200,200
round_queries,1200,2400,2100,4500,7400,16200,51900,126300,255300,398200,824200,1793800
round_k,0,1,3,7,18,40,86,210,425,995,2060,4484
round_shots,1400,600,300,300,300,200,200,200,200,200,200,200,100
round_queries,1400,1800,2100,4500,9900,16200,33000,69800,144600,310600,722600,1498600,1531100
round_k,0,1,3,7,16,40,82,174,361,776,1806,3746,7655
round_shots,1200,600,300,300,300,200,200,200,200,200,200,200
round_queries,1200,1800,2100,4500,11100,17000,34600,72200,153400,316200,697400,1593000
round_k,0,1,3,7,18,42,86,180,383,790,1743,3982
round_shots,1200,700,300,300,200,300,200,200,200,200,300,200
round_queries,1200,2100,2100,4500,6600,20700,32200,71800,158200,361000,1128300,1980200
round_k,0,1,3,7,16,34,80,179,395,902,1880,4950
round_shots,1400,800,300,400,300,200,200,200,200,200,200,200
round_queries,1400,2400,2100,6000,9900,15400,32200,71800,153800,347800,805400,1880200
round_k,0,1,3,7,16,38,80,179,384,869,2013,4700
round_shots,1400,700,300,300,300,300,200,200,200,200,200,100
round_queries,1400,2100,2100,4500,12300,30300,52200,109000,241800,538200,1177000,1370700
round_k,0,1,3,7,20,50,130,272,604,1345,2942,6853
round_shots,1100,600,500,300,300,200,200,200,200,200,200,100
round_queries,1100,1800,3500,7500,16500,30600,64200,143000,311400,668200,1369000,1470100
round_k,0,1,3,12,27,76,160,357,778,1670,3422,7350
round_shots,1400,700,300,300,300,200,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,11100,17800,37000,76200,157000,360600,827800,1897800
round_k,0,1,3,7,18,44,92,190,392,901,2069,4744
round_shots,1400,500,300,300,300,200,300,200,200,200,200,100
round_queries,1400,1500,2100,4500,11100,18600,56700,101000,234600,533000,1244200,1334300
round_k,0,1,3,7,18,46,94,252,586,1332,3110,6671
round_shots,1000,900,300,300,300,300,300,300,400,300,200
round_queries,1000,2700,2100,4500,12300,27300,60900,134700,422000,814500,1466600
round_k,0,1,3,7,20,45,101,224,527,1357,3666
round_shots,1200,800,300,300,200,200,300,300,400,200,200,200
round_queries,1200,2400,2100,4500,7400,16200,48900,127500,345200,457400,983800,2176200
round_k,0,1,3,7,18,40,81,212,431,1143,2459,5440
round_shots,1300,800,300,300,200,200,300,200,200,200,200,100
round_queries,1300,2400,2100,4500,8200,17800,54300,97000,204200,470600,1077400,1238300
round_k,0,1,3,7,20,44,90,242,510,1176,2693,6191
round_shots,1200,900,300,300,300,200,200,200,200,200,200,100
round_queries,1200,2700,2100,4500,12300,21000,45000,99000,229400,528600,1217000,1424300
round_k,0,1,3,7,20,52,112,247,573,1321,3042,7121
round_shots,1200,600,300,300,200,300,300,200,200,200,200,100
round_queries,1200,1800,2100,4500,7400,23100,54300,95800,213800,475400,1066600,1181300
round_k,0,1,3,7,18,38,90,239,534,1188,2666,5906
round_shots,1100,800,300,300,300,200,200,200,200,300,300,100
round_queries,1100,2400,2100,4500,12300,19400,41800,88200,201800,656700,1697100,1382700
round_k,0,1,3,7,20,48,104,220,504,1094,2828,6913
round_shots,900,600,300,300,200,300,200,300,200,200,200,100
round_queries,900,1800,2100,4500,7400,23100,40600,134100,225800,489400,1113800,1281300
round_k,0,1,3,7,18,38,101,223,564,1223,2784,6406
round_shots,1000,500,300,200,300,200,300,200,200,200,200,200
round_queries,1000,1500,2100,3000,9900,15400,49500,83400,167000,369000,831800,1925800
round_k,0,1,3,7,16,38,82,208,417,922,2079,4814
round_shots,1200,600,300,300,300,200,200,200,300,200,200,100
round_queries,1200,1800,2100,4500,9900,16200,36200,78200,261300,452200,1007800,1173100
round_k,0,1,3,7,16,40,90,195,435,1130,2519,5865
round_shots,1100,600,300,300,300,300,200,200,200,300,200,100
round_queries,1100,1800,2100,4500,9900,24300,41000,85000,184600,599100,1042600,1177100
round_k,0,1,3,7,16,40,102,212,461,998,2606,5885
round_shots,1500,1100,400,400,500,500,400,200,200,300,300,300
round_queries,1500,3300,2800,6000,15500,37500,70000,88600,183400,560100,1158300,2535300
round_k,0,1,3,7,15,37,87,221,458,933,1930,4225
round_shots,1200,800,300,300,200,300,200,200,200,200,200,200
round_queries,1200,2400,2100,4500,6600,20100,30200,67000,151000,346200,786600,1772200
round_k,0,1,3,7,16,33,75,167,377,865,1966,4430
round_shots,1100,600,300,300,300,200,200,200,200,200,200,100
round_queries,1100,1800,2100,4500,9900,19000,41800,88600,201400,465800,1064200,1213300
round_k,0,1,3,7,16,47,104,221,503,1164,2660,6066
round_shots,1400,800,300,300,200,300,200,200,200,300,300,100
round_queries,1400,2400,2100,4500,8200,26700,50600,114600,253000,840300,2184300,1457500
round_k,0,1,3,7,20,44,126,286,632,1400,3640,7287
round_shots,1200,600,300,300,300,200,200,200,200,200,300,300
round_queries,1200,1800,2100,4500,9900,17000,37000,79800,159800,349800,1057500,2561700
round_k,0,1,3,7,16,42,92,199,399,874,1762,4269
round_shots,1000,400,300,400,300,300,200,200,200,200,200,100
round_queries,1000,1200,2100,6000,9900,24900,40600,87800,187800,432200,994200,1165700
round_k,0,1,3,7,16,41,101,219,469,1080,2485,5828
round_shots,1600,900,300,400,300,200,200,200,300,200,200,100
round_queries,1600,2700,2100,6000,13500,22600,45800,96200,308700,535800,1164600,1348300
round_k,0,1,3,7,22,56,114,240,514,1339,2911,6741
round_shots,1000,800,300,300,200,300,300,200,300,200,300
round_queries,1000,2400,2100,4500,7400,23100,65100,99800,343500,613800,1921500
round_k,0,1,3,7,18,38,108,249,572,1534,3202
round_shots,1100,800,300,300,300,200,200,200,200,300,200,100
round_queries,1100,2400,2100,4500,11100,19400,41000,83400,186200,606900,1025000,1124900
