0.01,2700,2700,2700,2500,4300,3000,4800,4800,2700,3100,2600,4700,2600,3600,2600,4800,3500,3000,2500,3000,2700,2600,3900,2700,3900,3900,3100,4000,5600,3100,2600,2600,5200,5700,2600,3000,3600,2700,3900,4000,5100,4000,2500,5000,2700,2600,2700,2300,3100,3100,2700,5100,5600,4000,5200,3000,2600,2700,2700,3000,2600,2600,2700,5100,4700,2700,2600,3900,2600,4000,2200,2600,2600,3500,5200,4000,3000,3100,3100,3100,2600,4800,2600,5000,5500,2700,2700,5200,2700,2600,2700,2600,5800,2700,5000,3000,2700,2600,2600,3000
0.001,68300,35900,37600,35400,35600,62800,30300,47400,66500,57600,34300,90000,20500,58000,55900,62200,54000,57600,55800,56300,40400,23000,55700,61400,40500,72600,48900,69100,36400,77000,69600,68500,58600,25700,48700,45400,55700,63300,45000,32100,55800,59200,45800,48900,39100,22000,45600,59000,39700,60900,28300,45100,56700,47900,61100,50000,41300,48800,41800,41700,48700,58700,58900,28400,47900,38100,57600,61300,48400,39000,47800,48000,51400,58000,44100,30300,48300,62900,35400,38700,65000,59800,69600,46600,69600,49700,36200,43100,56800,30700,49800,47000,42600,79000,55800,65000,51800,65600,22000,70100
0.0001,224200,203500,190400,195100,841400,915200,224300,205900,243400,815500,817000,743200,189500,754400,343200,772000,186300,200600,217100,660600,193700,641400,778500,872000,202100,632800,713100,245700,679800,203200,901700,633300,436800,206900,896100,222500,820300,887400,642200,665800,897600,890100,201400,697400,633700,698800,196300,776600,919000,779000,365500,248100,457900,915900,490900,726000,795900,414100,928200,194000,934800,852100,194500,911400,683700,888500,675800,929100,294800,704600,720500,592800,859000,789200,712000,921100,740600,826300,187300,687400,709100,763600,681800,439900,221200,740600,630600,759400,755000,679600,790600,711800,956600,642200,445100,752400,227500,742100,730400,655800
7.5e-05,525800,646300,725400,684000,439400,299100,768600,708600,1096700,793000,356200,604300,1054800,790600,670800,986600,823800,643600,645900,352100,500900,754900,931500,619200,1006700,821200,462800,1173100,626900,612400,1171800,912800,979200,787400,1256700,885400,602800,906900,592100,789200,812100,722600,1188400,970500,951600,562600,800800,576200,735800,247000,844600,658100,761900,666600,606800,484000,349500,483900,715600,570600,620800,724900,717400,568000,709200,1257700,922900,1002600,634600,640800,610300,770000,607800,721600,661000,764000,769100,1072700,1045200,632500,342200,979400,747200,689000,330500,274200,559400,752500,1088000,890700,433000,808100,719600,917600,825200,1081700,613900,715300,754600,754100
5e-05,677200,673400,941200,661200,790400,829600,568600,791000,1321000,662600,1702100,811100,717500,919200,770400,1268200,940600,654900,999500,530000,580400,962200,811400,791800,757600,613800,598400,577100,1283000,812900,934700,405100,686300,723200,442100,620200,598300,605200,867300,1725700,468700,530000,818900,580200,575800,959500,1041500,592900,536600,705100,667200,548700,406400,863700,648500,810100,749300,621400,663900,936500,521700,481800,714000,540700,797500,576600,678000,1372900,628800,768100,836700,1045500,427700,564100,684000,592000,738700,707700,581300,946000,787400,594600,777700,729200,641100,838100,592900,581700,994300,702100,828200,611000,511600,586300,391200,616500,599500,1019700,614600,608200
2.5e-05,2641100,3835600,3194600,3144800,3040500,736900,3687800,3748200,3385300,835300,2350900,3804800,855100,913100,1119500,2420200,2578300,2404300,2741300,3739400,2635800,2636600,2554400,1639100,985400,1397200,852600,2315600,976700,2879700,2789500,2791500,978400,2550100,1061900,3671200,743300,758000,3481000,731300,2926700,765400,2870600,2578700,3161700,2567200,2714600,2243800,2845500,816500,734000,3436900,747300,763100,2852000,907700,3133400,1352800,2368100,2304000,1899800,3529000,2820600,3535700,2785100,776600,2207500,3286600,1939600,2007300,2654500,2123900,2335600,2712700,3019500,3144100,725200,3754900,2412400,2916800,899700,3031100,745700,2314900,2861600,3720600,3281100,754000,3538700,3636700,934600,1119100,2432400,2288800,2151400,3092600,3221700,3496500,2460700,907000
1e-05,2318000,2146500,3310000,2173500,2274900,4619600,2856800,3234200,3190200,4400300,2597200,2636200,2898300,4361100,2736500,2006900,3266500,2915300,3219400,2069500,8801600,2545500,3986300,2876900,2298200,2807900,2213100,2732400,2862200,3351100,2403200,2945200,4221000,2411300,9092600,5100100,2068300,2996300,3693200,2426700,3607900,1958400,2387800,2501500,1852500,3113200,1973700,2577600,4092900,2266800,2762200,8750100,6383000,2317100,2639500,3332500,2406600,2409500,2636100,2511600,1908000,8658100,2063500,2572000,6380300,2310800,2624200,2000500,3936400,2237500,2968100,2533000,2899500,2413700,2693300,3854200,3067100,2693400,2874500,9605600,2914200,2261000,2671200,2300100,3277200,2068500,2858500,2039100,3685000,2076700,3478600,3830300,1927900,4533300,3101300,2723900,2818800,2397800,3300400,3647500
1e-06,46117700,36567200,23710700,28919600,85171400,57775400,87070600,44501100,45169100,43960800,25630700,42264600,26084400,28316600,57627100,29823900,33088400,47972600,35081400,44346500,43034600,52537300,39550800,56249800,31334800,37580700,38232800,53891300,36426200,30473000,46492600,27840800,43766100,43498600,33359900,34655500,35162600,26169800,42486200,34765500,50385300,27691500,43607700,37246500,24923100,32664900,45461300,53006300,42815400,54470400,30712700,49850400,21172400,30576200,25845100,41188200,37544200,41754200,54975700,42780700,46054700,38348900,34167000,45060800,77026300,84920900,55601400,41567900,36897900,40404500,38644300,63664300,56672500,67396700,22544600,24640600,30514300,37307100,34200000,49195500,33929500,36118300,50234600,37124100,28182900,69704700,49336100,29657600,53703300,28437200,42310500,64909600,62407900,28774900,42423000,28307500,50211200,33165600,47616700,56711300
